Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,6971.16,0.0,141.84017418876812
vehicle,1,2,6971.16,0.0,193.5600566432799
vehicle,1,3,6971.16,0.0,185.91134135179271
vehicle,1,4,6971.16,0.0,522.8974801597844
vehicle,1,5,6886.020000000001,0.0,4803.56199296718
vehicle,1,6,6815.5,0.0,3862.277937541307
vehicle,1,7,6836.14,0.0,4716.7402731125585
vehicle,1,8,6741.969999999998,0.0,4465.532398621593
vehicle,1,9,7394.28,0.0,4772.167378962514
vehicle,1,10,7448.46,0.0,5178.615766992546
vehicle,1,11,7442.440000000001,0.0,6219.274950866913
vehicle,1,12,7344.4,0.0,5928.836007370428
vehicle,1,13,7229.838603586276,0.0,6910.697027592933
vehicle,1,14,7095.0,0.0,5845.891033960645
vehicle,1,15,7077.8,0.0,6319.991475648238
vehicle,1,16,6473.223000495283,0.0,7966.378502558882
vehicle,1,17,6591.04,0.0,6911.535487422329
vehicle,1,18,6265.1,0.0,5641.383846951434
vehicle,1,19,6795.720000000001,0.0,6732.822451410025
vehicle,1,20,6639.200000000001,0.0,5465.323703009133
vehicle,1,21,6882.15,0.0,6651.074910290345
vehicle,1,22,6664.02011311042,0.0,5427.581501175272
vehicle,1,23,6838.9862724390705,0.0,12517.107423709554
vehicle,1,24,6812.047420128471,0.0,52072.33049117294
