Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,8514.0,0.0,28.30026788020686
vehicle,1,2,8514.0,0.0,28.10383278486444
vehicle,1,3,8514.0,0.0,16.46587819167866
vehicle,1,4,8514.0,0.0,371.6207897668362
vehicle,1,5,8428.86,0.0,6886.967638912731
vehicle,1,6,8149.789999999999,0.0,10590.982614255765
vehicle,1,7,8017.350000000001,0.0,0.0
vehicle,1,8,7527.795,0.0,5757.710987888364
vehicle,1,9,8055.190000000001,0.0,5728.098109388179
vehicle,1,10,8031.54,0.0,5623.787386463029
vehicle,1,11,8038.635,0.0,5767.251753069555
vehicle,1,12,7974.78,0.0,5674.629293937657
vehicle,1,13,7918.02,0.0,5742.160109087451
vehicle,1,14,7790.31,0.0,5731.3783478885225
vehicle,1,15,7804.5,0.0,5795.689815357522
vehicle,1,16,7329.135,0.0,5778.645086597457
vehicle,1,17,7598.745,0.0,6013.301831537509
vehicle,1,18,7357.515,0.0,5381.392652960091
vehicle,1,19,8074.11,0.0,6001.389924890448
vehicle,1,20,7847.069999999999,0.0,5739.54149173596
vehicle,1,21,8334.26,0.0,5804.87643460949
vehicle,1,22,8173.440000000001,0.0,5719.572667050943
vehicle,1,23,8450.145,0.0,16871.099098688388
vehicle,1,24,8514.0,0.0,75903.42719097831
