Hour,pr_e,pr_fre_u,pr_fre_d
0,31.98282521,2.8382825210000004,12.0
1,30.48605573,2.6886055730000002,12.0
2,30.48605573,2.6886055730000002,12.0
3,30.48605573,2.666851265,12.0
4,30.48605573,2.666851265,12.0
5,30.48605573,2.6886055730000002,12.0
6,30.48605573,2.54298466,12.0
7,30.48605573,2.54298466,12.0
8,30.48605573,2.546643796,12.0
9,30.48605573,2.546643796,12.0
10,30.48605573,2.546643796,12.0
11,30.48605573,2.546643796,12.0
12,30.48605573,2.546643796,12.0
13,30.48605573,2.547173335,12.0
14,30.48605573,2.6886055730000002,12.0
15,30.48605573,2.6595629869999997,12.0
16,31.987186710000003,2.838718671,12.0
17,31.987186710000003,2.838718671,12.0
18,59.756777189999994,2.838718671,12.0
19,65.96816455,2.838718671,12.0
20,30.64443717,2.7044437169999997,12.0
21,30.47467569,2.687467569,12.0
22,30.457377440000002,2.668058799,12.0
23,30.457377440000002,2.663817125,12.0
