Hour,pr_e,pr_fre_u,pr_fre_d
0,30.801779035951956,2.6870914922975584,12.0
1,30.801779035951956,2.6847350300649904,12.0
2,30.801779035951956,2.6853193650087115,12.0
3,30.801779035951956,2.6870914922975584,12.0
4,30.801779035951956,2.7008314541483154,12.0
5,30.801779035951956,2.5429846599080306,12.0
6,30.51788512384381,2.294995326293332,0.0005097841772272428
7,30.51788512384381,0.0009962192295314939,12.0
8,30.51788512384381,0.0012780341036835654,0.0005767179249809138
9,30.51788512384381,0.0010654587888237882,12.0
10,30.51788512384381,0.0010654587888237882,12.0
11,36.270610344564716,0.0010654587888237882,12.0
12,39.77023509459857,0.0010654587888237882,12.0
13,39.77023509459857,0.0010654587888237882,12.0
14,39.77023509459857,2.5429846599080306,12.0
15,39.77023509459857,2.5466437961516224,12.0
16,39.77023509459857,2.6660749703112274,12.0
17,36.270610344564716,2.66175417304156,12.0
18,65.98064009740949,2.8024742502031614,12.0
19,65.94633254168444,3.2670610344564714,12.0
20,31.96754926256148,2.8024042245225425,12.0
21,31.96233765042113,2.7152639008078343,12.0
22,31.96233765042113,2.7829619220830013,12.0
23,31.452353291355575,2.7831198855203017,12.0
