DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
148513.65206566837,85879.92027214912,0.0,12044.884460916692,-50588.84733260257
149398.09530778916,146910.5352745841,0.0,12773.853750000002,10286.293716794957
135140.46277370292,74100.00394348224,0.0,12457.032000000003,-48583.42683022068
117130.72013754633,78833.66680564125,0.0,11243.757000000001,-27053.29633190509
140122.4921181508,120527.45651109323,0.0,12272.778000000002,-7322.257607057574
182569.88972006127,120947.09011529229,0.0,11801.903054544604,-49820.89655022437
139012.40237857195,119370.70708973096,0.0,11029.641,-8612.054288840984
143859.47045355002,81482.5504894541,0.0,11474.62946091669,-50902.29050317923
183172.3315703714,93593.76066904061,0.0,12536.538,-77042.0329013308
141972.97281005594,118014.17889730948,0.0,13265.665039030615,-10693.128873715847
154978.00624714483,148166.6643689594,0.0,13907.166000000003,7095.82412181457
137160.99907106167,107678.75591644281,0.0,14235.606000000003,-15246.63715461886
139682.3154861015,138991.3878667371,0.0,13540.968000000003,12850.04038063559
176299.10249615338,128529.49857841193,0.0,13027.182,-34742.42191774145
107013.72073558578,145343.18023968427,0.0,14469.630000000001,52799.08950409849
