Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,485.3840000000003,0.0,34.43299999999999
vehicle,1,2,153.8681061574609,0.0,33.35500000000001
vehicle,1,3,201.84200000002784,0.0,32.86325000000001
vehicle,1,4,287.12510615746316,0.0,33.0435
vehicle,1,5,285.7288528406677,0.0,33.95525
vehicle,1,6,210.47055307873634,0.0,35.567
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,36.876
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,35.80849999999999
vehicle,1,11,0.0,0.0,34.42250000000001
vehicle,1,12,0.0,0.0,33.52475
vehicle,1,13,0.0,0.0,32.76
vehicle,1,14,0.0,0.0,32.623500000000014
vehicle,1,15,0.0,0.0,33.74525000000002
vehicle,1,16,0.0,0.0,35.41824999999999
vehicle,1,17,0.0,0.0,37.396421212050186
vehicle,1,18,0.0,0.0,39.879
vehicle,1,19,0.0,0.0,42.68074999999999
vehicle,1,20,0.0,0.0,43.27924999999999
vehicle,1,21,397.14868152765985,0.0,41.85300000000001
vehicle,1,22,270.9,0.0,39.54125
vehicle,1,23,0.0,0.0,36.98275
vehicle,1,24,0.0,0.0,34.97645053100716
