Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,34.8145
vehicle,1,2,0.0,0.0,34.05675
vehicle,1,3,0.0,0.0,33.93775
vehicle,1,4,0.0,0.0,34.93875000000002
vehicle,1,5,0.0,0.0,37.71425
vehicle,1,6,0.0,0.0,42.266000000000005
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,43.87075
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,41.21075000000002
vehicle,1,11,0.0,0.0,40.6385
vehicle,1,12,0.0,0.0,39.2105
vehicle,1,13,0.0,0.0,38.619000000000014
vehicle,1,14,0.0,0.0,38.465
vehicle,1,15,0.0,0.0,38.71349999999999
vehicle,1,16,46.163997000000606,0.0,38.82025000000001
vehicle,1,17,0.0,0.0,39.70574999999999
vehicle,1,18,0.0,0.0,42.486500000000014
vehicle,1,19,0.0,0.0,45.92000000000001
vehicle,1,20,0.0,0.0,45.99875
vehicle,1,21,0.0,0.0,44.054500000000004
vehicle,1,22,0.0,0.0,41.2545
vehicle,1,23,0.0,0.0,38.35825
vehicle,1,24,0.0,0.0,36.0745
