Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,49.661269500002476,0.0,38.89725
vehicle,1,2,78.338904,0.0,37.52175
vehicle,1,3,29.377089,0.0,36.61875000000002
vehicle,1,4,58.754178,0.0,36.659
vehicle,1,5,68.54654100000012,0.0,36.856750000000005
vehicle,1,6,104.918175,0.0,37.9715
vehicle,1,7,35.39239770000877,0.0,0.0
vehicle,1,8,144.087627,0.0,39.10375
vehicle,1,9,208.29755010001153,0.0,0.0
vehicle,1,10,88.55093970001822,0.0,38.39150000000001
vehicle,1,11,68.54654099999999,0.0,38.31975000000002
vehicle,1,12,121.70508300000014,0.0,37.4675
vehicle,1,13,95.12581199999998,0.0,36.274
vehicle,1,14,137.65264560000344,0.0,36.030750000000026
vehicle,1,15,19.584726,0.0,36.76925
vehicle,1,16,167.72918910000936,0.0,37.847249999999995
vehicle,1,17,29.37708900000012,0.0,39.12125
vehicle,1,18,131.497446,0.0,42.31325
vehicle,1,19,134.01548220000336,0.0,45.73975000000004
vehicle,1,20,120.86573760000796,0.0,45.52624999999999
vehicle,1,21,78.338904,0.0,44.59350000000002
vehicle,1,22,1698.2175594844725,0.0,43.23725
vehicle,1,23,1750.5947226000453,0.0,41.03225000000001
vehicle,1,24,2313.388208329854,0.0,38.66625
