Hour,pr_e,pr_fre_u,pr_fre_d
0,32.241449344174704,2.7829619220830013,8.0
1,32.241449344174704,2.748044726954923,8.0
2,32.241449344174704,2.7726193490191693,8.0
3,32.241449344174704,2.7465101517190664,8.0
4,32.241449344174704,2.7829619220830013,8.0
5,32.241449344174704,2.8054551287410487,8.0
6,32.241449344174704,2.6847350300649904,0.00098460980635696
7,32.241449344174704,2.54717333503316,8.0
8,32.241449344174704,0.0016841194349720091,0.00218645516075118
9,32.241449344174704,0.0012785900610706126,8.0
10,32.241449344174704,0.0012785900610706126,8.0
11,32.241449344174704,0.0012785900610706126,8.0
12,32.241449344174704,0.0012785900610706126,8.0
13,32.241449344174704,0.0012785900610706126,8.0
14,32.241449344174704,0.0017770943921310844,8.0
15,32.241449344174704,2.6594677462018343,8.0
16,32.241449344174704,2.7029221818511573,8.0
17,59.75677719245546,2.8641449344174714,8.0
18,59.75677719245546,2.8641449344174714,8.0
19,31.987799466137552,2.837468286457417,8.0
20,31.987799466137552,2.837468286457417,8.0
21,31.987799466137552,2.837468286457417,8.0
22,31.987799466137552,2.837468286457417,8.0
23,31.987799466137552,2.837468286457417,8.0
