Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,8514.0,0.0,10.134056225567976
vehicle,1,2,8514.0,0.0,8.289940539184336
vehicle,1,3,8514.0,0.0,9.05312110963156
vehicle,1,4,8514.0,0.0,390.69327407381303
vehicle,1,5,8428.86,0.0,7985.235041564494
vehicle,1,6,8115.103333333333,0.0,9341.843724381015
vehicle,1,7,7967.685000000002,0.0,0.0
vehicle,1,8,7453.2975,0.0,11435.843860994464
vehicle,1,9,8023.656666666669,0.0,0.0
vehicle,1,10,7993.699999999999,0.0,5614.635665089694
vehicle,1,11,7998.43,0.0,5773.983713377251
vehicle,1,12,7951.129999999999,0.0,5716.988679913325
vehicle,1,13,7889.64,0.0,5623.220964068779
vehicle,1,14,7705.170000000001,0.0,5664.4836564563075
vehicle,1,15,7757.200000000001,0.0,5731.911130978607
vehicle,1,16,7254.6375,0.0,5776.288807180177
vehicle,1,17,7559.7225,0.0,5860.893460184799
vehicle,1,18,7303.12,0.0,5437.535432460299
vehicle,1,19,8036.27,0.0,6033.769038134002
vehicle,1,20,7743.010000000001,0.0,5569.4996433899905
vehicle,1,21,8321.64666666667,0.0,5817.860349482436
vehicle,1,22,8159.249999999999,0.0,5729.0698126675425
vehicle,1,23,8439.502499999999,0.0,17701.459501542166
vehicle,1,24,8514.0,0.0,74846.05511367197
