Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,8514.0,0.0,10.134056225567976
vehicle,1,2,8514.0,0.0,8.289940539184336
vehicle,1,3,8514.0,0.0,9.05312110963156
vehicle,1,4,8514.0,0.0,396.88399376743814
vehicle,1,5,8428.86,0.0,7870.005745913078
vehicle,1,6,8115.103333333333,0.0,9293.330385955493
vehicle,1,7,7967.685000000002,0.0,0.0
vehicle,1,8,7453.2975,0.0,11301.111034319902
vehicle,1,9,8023.656666666669,0.0,0.0
vehicle,1,10,7993.699999999999,0.0,5478.835339089986
vehicle,1,11,7998.43,0.0,5695.864505352386
vehicle,1,12,7951.129999999999,0.0,5596.100171045355
vehicle,1,13,7889.64,0.0,5609.969390805564
vehicle,1,14,7705.170000000001,0.0,5542.821620371384
vehicle,1,15,7757.200000000001,0.0,5637.6561042340445
vehicle,1,16,7254.6375,0.0,5711.072449394322
vehicle,1,17,7559.7225,0.0,5763.2096639696465
vehicle,1,18,7303.12,0.0,5497.639677322766
vehicle,1,19,8036.27,0.0,5921.584499602759
vehicle,1,20,7743.010000000001,0.0,5590.029335680477
vehicle,1,21,8321.64666666667,0.0,5744.635358052125
vehicle,1,22,8159.249999999999,0.0,5634.43266705094
vehicle,1,23,8439.502499999999,0.0,17350.401647158764
vehicle,1,24,8514.0,0.0,76225.4122805247
