DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
[0.0],[6530279.649638444],[0.0],[2344947.588745099],[8875227.238383543]
[0.0],[6549490.890084159],[0.0],[2352829.264341268],[8902320.154425427]
[0.0],[6632738.241312297],[0.0],[2345256.871622276],[8977995.112934573]
[0.0],[6690666.329113727],[0.0],[2360573.175849826],[9051239.504963554]
[0.0],[6425936.478691854],[0.0],[2341191.6994000534],[8767128.178091906]
[0.0],[6452127.1928157285],[0.0],[2330402.7682524733],[8782529.961068202]
[0.0],[6553253.119086094],[0.0],[2352326.35858699],[8905579.477673084]
[0.0],[6150059.225244579],[0.0],[2189053.704292824],[8339112.9295374025]
[0.0],[6440419.6744396165],[0.0],[2352944.9758498264],[8793364.650289442]
[0.0],[6395064.730747949],[0.0],[2324640.671486149],[8719705.402234098]
[0.0],[6451588.03024338],[0.0],[2339666.703004358],[8791254.733247738]
[0.0],[6678772.766818512],[0.0],[2350972.5126927723],[9029745.279511284]
[0.0],[6713122.076029824],[0.0],[2364404.4758498264],[9077526.55187965]
[0.0],[6426195.029448831],[0.0],[2344638.2543594395],[8770833.28380827]
[0.0],[6483769.556808146],[0.0],[2362858.101184215],[8846627.657992361]
[0.0],[6043551.34787898],[1532.5200000000002],[2351611.5645179995],[8396695.43239698]
[0.0],[6377026.946835492],[0.0],[2342739.6994000534],[8719766.646235544]
[0.0],[6906638.576185944],[0.0],[2361503.0184470513],[9268141.594632994]
