Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,98.72999999999996
vehicle,1,2,0.0,0.0,96.24000000000004
vehicle,1,3,0.0,0.0,95.6
vehicle,1,4,0.0,0.0,98.195
vehicle,1,5,0.0,0.0,105.64500000000005
vehicle,1,6,0.0,0.0,117.675
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,122.11
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,115.125
vehicle,1,11,0.0,0.0,112.53000000000002
vehicle,1,12,0.0,0.0,111.67500000000004
vehicle,1,13,0.0,0.0,112.23000000000002
vehicle,1,14,0.0,0.0,113.46
vehicle,1,15,0.0,0.0,116.63999999999999
vehicle,1,16,0.0,0.0,118.60499999999998
vehicle,1,17,0.0,0.0,123.70500000000007
vehicle,1,18,0.0,0.0,128.13499999999993
vehicle,1,19,0.0,0.0,134.23500000000013
vehicle,1,20,0.0,0.0,132.615
vehicle,1,21,0.0,0.0,125.98000000000003
vehicle,1,22,0.0,0.0,116.09500000000001
vehicle,1,23,0.0,0.0,108.23500000000001
vehicle,1,24,0.0,0.0,102.68000000000002
