Hour,pr_e,pr_fre_u,pr_fre_d
0,30.63915727096973,2.6843548631021843,8.0
1,30.63915727096973,2.683143550476259,8.0
2,30.63915727096973,2.6843548631021843,8.0
3,30.63915727096973,2.6847350300649904,8.0
4,30.63915727096973,2.6853193650087115,8.0
5,30.63915727096973,2.6870914922975584,8.0
6,30.63915727096973,2.54717333503316,0.00098460980635696
7,30.62063328024409,0.00186112322224073,8.0
8,30.62063328024409,0.002108918850588151,0.0010654587888237882
9,30.62063328024409,0.0015046772552772415,8.0
10,30.62063328024409,0.0013327824985744595,8.0
11,30.62063328024409,0.0015046772552772415,8.0
12,30.62063328024409,0.0015046772552772415,8.0
13,30.62063328024409,0.0013327824985744595,8.0
14,30.62063328024409,0.00186112322224073,8.0
15,30.62063328024409,2.5429846599080306,8.0
16,30.84655039874883,2.6594677462018343,8.0
17,31.97468286457417,2.727942877453496,0.0010654587888237882
18,31.97468286457417,2.837468286457417,8.0
19,32.413974364701794,2.8024042245225425,8.0
20,65.98064009740949,3.2681487589790885,0.0015435411455903987
21,59.291361470598616,3.1558791085919826,8.0
22,59.291361470598616,3.1375677474205794,8.0
23,59.291361470598616,3.2681487589790885,8.0
