0
"Vehicle: id(1) car_model.name(Model3) initial_SOC(0.95)
Parked Activity: start(2021-03-25 00:00:00) end(2021-03-25 12:05:00) location(Home)
Driving: start(2021-03-25 12:05:00) end(2021-03-25 12:25:00) distance(3.21868km)
Parked Activity: start(2021-03-25 12:25:00) end(2021-03-25 14:00:00) location(Shopping/Errands)
Driving: start(2021-03-25 14:00:00) end(2021-03-25 14:20:00) distance(3.21868km)
Parked Activity: start(2021-03-25 14:20:00) end(2021-03-26 12:05:00) location(Home)
Driving: start(2021-03-26 12:05:00) end(2021-03-26 12:25:00) distance(3.21868km)
Parked Activity: start(2021-03-26 12:25:00) end(2021-03-26 14:00:00) location(Shopping/Errands)
Driving: start(2021-03-26 14:00:00) end(2021-03-26 14:20:00) distance(3.21868km)
Parked Activity: start(2021-03-26 14:20:00) end(2021-03-27 12:05:00) location(Home)
Driving: start(2021-03-27 12:05:00) end(2021-03-27 12:25:00) distance(3.21868km)
Parked Activity: start(2021-03-27 12:25:00) end(2021-03-27 14:00:00) location(Shopping/Errands)
Driving: start(2021-03-27 14:00:00) end(2021-03-27 14:20:00) distance(3.21868km)
Parked Activity: start(2021-03-27 14:20:00) end(2021-03-28 00:00:00) location(Home)
"
"Vehicle: id(2) car_model.name(Model3) initial_SOC(0.95)
Parked Activity: start(2021-03-25 00:00:00) end(2021-03-25 07:18:00) location(Home)
Driving: start(2021-03-25 07:18:00) end(2021-03-25 07:29:00) distance(17.70274km)
Parked Activity: start(2021-03-25 07:29:00) end(2021-03-25 07:30:00) location(School/Church)
Driving: start(2021-03-25 07:30:00) end(2021-03-25 07:45:00) distance(17.70274km)
Parked Activity: start(2021-03-25 07:45:00) end(2021-03-25 09:00:00) location(Home)
Driving: start(2021-03-25 09:00:00) end(2021-03-25 09:15:00) distance(24.1401km)
Parked Activity: start(2021-03-25 09:15:00) end(2021-03-25 09:20:00) location(School/Church)
Driving: start(2021-03-25 09:20:00) end(2021-03-25 09:50:00) distance(32.1868km)
Parked Activity: start(2021-03-25 09:50:00) end(2021-03-25 10:30:00) location(Medical/Dental)
Driving: start(2021-03-25 10:30:00) end(2021-03-25 11:00:00) distance(28.96812km)
Parked Activity: start(2021-03-25 11:00:00) end(2021-03-25 11:11:00) location(Shopping/Errands)
Driving: start(2021-03-25 11:11:00) end(2021-03-25 11:15:00) distance(0.715262221507km)
Parked Activity: start(2021-03-25 11:15:00) end(2021-03-25 11:20:00) location(School/Church)
Driving: start(2021-03-25 11:20:00) end(2021-03-25 11:40:00) distance(32.1868km)
Parked Activity: start(2021-03-25 11:40:00) end(2021-03-25 16:30:00) location(Work)
Driving: start(2021-03-25 16:30:00) end(2021-03-25 16:45:00) distance(12.87472km)
Parked Activity: start(2021-03-25 16:45:00) end(2021-03-25 18:30:00) location(Home)
Driving: start(2021-03-25 18:30:00) end(2021-03-25 18:40:00) distance(19.31208km)
Parked Activity: start(2021-03-25 18:40:00) end(2021-03-25 21:01:00) location(Social/Recreational)
Driving: start(2021-03-25 21:01:00) end(2021-03-25 21:15:00) distance(19.31208km)
Parked Activity: start(2021-03-25 21:15:00) end(2021-03-26 07:18:00) location(Home)
Driving: start(2021-03-26 07:18:00) end(2021-03-26 07:29:00) distance(17.70274km)
Parked Activity: start(2021-03-26 07:29:00) end(2021-03-26 07:30:00) location(School/Church)
Driving: start(2021-03-26 07:30:00) end(2021-03-26 07:45:00) distance(17.70274km)
Parked Activity: start(2021-03-26 07:45:00) end(2021-03-26 09:00:00) location(Home)
Driving: start(2021-03-26 09:00:00) end(2021-03-26 09:15:00) distance(24.1401km)
Parked Activity: start(2021-03-26 09:15:00) end(2021-03-26 09:20:00) location(School/Church)
Driving: start(2021-03-26 09:20:00) end(2021-03-26 09:50:00) distance(32.1868km)
Parked Activity: start(2021-03-26 09:50:00) end(2021-03-26 10:30:00) location(Medical/Dental)
Driving: start(2021-03-26 10:30:00) end(2021-03-26 11:00:00) distance(28.96812km)
Parked Activity: start(2021-03-26 11:00:00) end(2021-03-26 11:11:00) location(Shopping/Errands)
Driving: start(2021-03-26 11:11:00) end(2021-03-26 11:15:00) distance(0.715262221507km)
Parked Activity: start(2021-03-26 11:15:00) end(2021-03-26 11:20:00) location(School/Church)
Driving: start(2021-03-26 11:20:00) end(2021-03-26 11:40:00) distance(32.1868km)
Parked Activity: start(2021-03-26 11:40:00) end(2021-03-26 16:30:00) location(Work)
Driving: start(2021-03-26 16:30:00) end(2021-03-26 16:45:00) distance(12.87472km)
Parked Activity: start(2021-03-26 16:45:00) end(2021-03-26 18:30:00) location(Home)
Driving: start(2021-03-26 18:30:00) end(2021-03-26 18:40:00) distance(19.31208km)
Parked Activity: start(2021-03-26 18:40:00) end(2021-03-26 21:01:00) location(Social/Recreational)
Driving: start(2021-03-26 21:01:00) end(2021-03-26 21:15:00) distance(19.31208km)
Parked Activity: start(2021-03-26 21:15:00) end(2021-03-27 07:18:00) location(Home)
Driving: start(2021-03-27 07:18:00) end(2021-03-27 07:29:00) distance(17.70274km)
Parked Activity: start(2021-03-27 07:29:00) end(2021-03-27 07:30:00) location(School/Church)
Driving: start(2021-03-27 07:30:00) end(2021-03-27 07:45:00) distance(17.70274km)
Parked Activity: start(2021-03-27 07:45:00) end(2021-03-27 09:00:00) location(Home)
Driving: start(2021-03-27 09:00:00) end(2021-03-27 09:15:00) distance(24.1401km)
Parked Activity: start(2021-03-27 09:15:00) end(2021-03-27 09:20:00) location(School/Church)
Driving: start(2021-03-27 09:20:00) end(2021-03-27 09:50:00) distance(32.1868km)
Parked Activity: start(2021-03-27 09:50:00) end(2021-03-27 10:30:00) location(Medical/Dental)
Driving: start(2021-03-27 10:30:00) end(2021-03-27 11:00:00) distance(28.96812km)
Parked Activity: start(2021-03-27 11:00:00) end(2021-03-27 11:11:00) location(Shopping/Errands)
Driving: start(2021-03-27 11:11:00) end(2021-03-27 11:15:00) distance(0.715262221507km)
Parked Activity: start(2021-03-27 11:15:00) end(2021-03-27 11:20:00) location(School/Church)
Driving: start(2021-03-27 11:20:00) end(2021-03-27 11:40:00) distance(32.1868km)
Parked Activity: start(2021-03-27 11:40:00) end(2021-03-27 16:30:00) location(Work)
Driving: start(2021-03-27 16:30:00) end(2021-03-27 16:45:00) distance(12.87472km)
Parked Activity: start(2021-03-27 16:45:00) end(2021-03-27 18:30:00) location(Home)
Driving: start(2021-03-27 18:30:00) end(2021-03-27 18:40:00) distance(19.31208km)
Parked Activity: start(2021-03-27 18:40:00) end(2021-03-27 21:01:00) location(Social/Recreational)
Driving: start(2021-03-27 21:01:00) end(2021-03-27 21:15:00) distance(19.31208km)
Parked Activity: start(2021-03-27 21:15:00) end(2021-03-28 00:00:00) location(Home)
"
"Vehicle: id(3) car_model.name(Prius) initial_SOC(0.95)
Parked Activity: start(2021-03-25 00:00:00) end(2021-03-25 05:20:00) location(Home)
Driving: start(2021-03-25 05:20:00) end(2021-03-25 05:45:00) distance(27.35878km)
Parked Activity: start(2021-03-25 05:45:00) end(2021-03-25 18:20:00) location(Work)
Driving: start(2021-03-25 18:20:00) end(2021-03-25 18:40:00) distance(27.35878km)
Parked Activity: start(2021-03-25 18:40:00) end(2021-03-26 05:20:00) location(Home)
Driving: start(2021-03-26 05:20:00) end(2021-03-26 05:45:00) distance(27.35878km)
Parked Activity: start(2021-03-26 05:45:00) end(2021-03-26 18:20:00) location(Work)
Driving: start(2021-03-26 18:20:00) end(2021-03-26 18:40:00) distance(27.35878km)
Parked Activity: start(2021-03-26 18:40:00) end(2021-03-27 05:20:00) location(Home)
Driving: start(2021-03-27 05:20:00) end(2021-03-27 05:45:00) distance(27.35878km)
Parked Activity: start(2021-03-27 05:45:00) end(2021-03-27 18:20:00) location(Work)
Driving: start(2021-03-27 18:20:00) end(2021-03-27 18:40:00) distance(27.35878km)
Parked Activity: start(2021-03-27 18:40:00) end(2021-03-28 00:00:00) location(Home)
"
"Vehicle: id(4) car_model.name(Model3) initial_SOC(0.95)
Parked Activity: start(2021-03-25 00:00:00) end(2021-03-25 10:00:00) location(Home)
Driving: start(2021-03-25 10:00:00) end(2021-03-25 10:30:00) distance(24.1401km)
Parked Activity: start(2021-03-25 10:30:00) end(2021-03-25 11:30:00) location(Shopping/Errands)
Driving: start(2021-03-25 11:30:00) end(2021-03-25 11:50:00) distance(9.65604km)
Parked Activity: start(2021-03-25 11:50:00) end(2021-03-25 12:45:00) location(Shopping/Errands)
Driving: start(2021-03-25 12:45:00) end(2021-03-25 13:15:00) distance(8.0467km)
Parked Activity: start(2021-03-25 13:15:00) end(2021-03-26 10:00:00) location(Home)
Driving: start(2021-03-26 10:00:00) end(2021-03-26 10:30:00) distance(24.1401km)
Parked Activity: start(2021-03-26 10:30:00) end(2021-03-26 11:30:00) location(Shopping/Errands)
Driving: start(2021-03-26 11:30:00) end(2021-03-26 11:50:00) distance(9.65604km)
Parked Activity: start(2021-03-26 11:50:00) end(2021-03-26 12:45:00) location(Shopping/Errands)
Driving: start(2021-03-26 12:45:00) end(2021-03-26 13:15:00) distance(8.0467km)
Parked Activity: start(2021-03-26 13:15:00) end(2021-03-27 10:00:00) location(Home)
Driving: start(2021-03-27 10:00:00) end(2021-03-27 10:30:00) distance(24.1401km)
Parked Activity: start(2021-03-27 10:30:00) end(2021-03-27 11:30:00) location(Shopping/Errands)
Driving: start(2021-03-27 11:30:00) end(2021-03-27 11:50:00) distance(9.65604km)
Parked Activity: start(2021-03-27 11:50:00) end(2021-03-27 12:45:00) location(Shopping/Errands)
Driving: start(2021-03-27 12:45:00) end(2021-03-27 13:15:00) distance(8.0467km)
Parked Activity: start(2021-03-27 13:15:00) end(2021-03-28 00:00:00) location(Home)
"
"Vehicle: id(5) car_model.name(Model3) initial_SOC(0.95)
Parked Activity: start(2021-03-25 00:00:00) end(2021-03-25 08:50:00) location(Home)
Driving: start(2021-03-25 08:50:00) end(2021-03-25 08:54:00) distance(3.21868km)
Parked Activity: start(2021-03-25 08:54:00) end(2021-03-25 11:55:00) location(Work)
Driving: start(2021-03-25 11:55:00) end(2021-03-25 12:03:00) distance(0.894077778493km)
Parked Activity: start(2021-03-25 12:03:00) end(2021-03-25 12:10:00) location(Restaurant)
Driving: start(2021-03-25 12:10:00) end(2021-03-25 12:15:00) distance(0.894077778493km)
Parked Activity: start(2021-03-25 12:15:00) end(2021-03-25 15:00:00) location(Work)
Driving: start(2021-03-25 15:00:00) end(2021-03-25 15:08:00) distance(3.21868km)
Parked Activity: start(2021-03-25 15:08:00) end(2021-03-26 08:50:00) location(Home)
Driving: start(2021-03-26 08:50:00) end(2021-03-26 08:54:00) distance(3.21868km)
Parked Activity: start(2021-03-26 08:54:00) end(2021-03-26 11:55:00) location(Work)
Driving: start(2021-03-26 11:55:00) end(2021-03-26 12:03:00) distance(0.894077778493km)
Parked Activity: start(2021-03-26 12:03:00) end(2021-03-26 12:10:00) location(Restaurant)
Driving: start(2021-03-26 12:10:00) end(2021-03-26 12:15:00) distance(0.894077778493km)
Parked Activity: start(2021-03-26 12:15:00) end(2021-03-26 15:00:00) location(Work)
Driving: start(2021-03-26 15:00:00) end(2021-03-26 15:08:00) distance(3.21868km)
Parked Activity: start(2021-03-26 15:08:00) end(2021-03-27 08:50:00) location(Home)
Driving: start(2021-03-27 08:50:00) end(2021-03-27 08:54:00) distance(3.21868km)
Parked Activity: start(2021-03-27 08:54:00) end(2021-03-27 11:55:00) location(Work)
Driving: start(2021-03-27 11:55:00) end(2021-03-27 12:03:00) distance(0.894077778493km)
Parked Activity: start(2021-03-27 12:03:00) end(2021-03-27 12:10:00) location(Restaurant)
Driving: start(2021-03-27 12:10:00) end(2021-03-27 12:15:00) distance(0.894077778493km)
Parked Activity: start(2021-03-27 12:15:00) end(2021-03-27 15:00:00) location(Work)
Driving: start(2021-03-27 15:00:00) end(2021-03-27 15:08:00) distance(3.21868km)
Parked Activity: start(2021-03-27 15:08:00) end(2021-03-28 00:00:00) location(Home)
"
"Vehicle: id(6) car_model.name(Model3) initial_SOC(0.95)
Parked Activity: start(2021-03-25 00:00:00) end(2021-03-25 16:30:00) location(Home)
Driving: start(2021-03-25 16:30:00) end(2021-03-25 16:40:00) distance(2.68223333387km)
Parked Activity: start(2021-03-25 16:40:00) end(2021-03-25 16:55:00) location(Medical/Dental)
Driving: start(2021-03-25 16:55:00) end(2021-03-25 17:00:00) distance(2.68223333387km)
Parked Activity: start(2021-03-25 17:00:00) end(2021-03-26 16:30:00) location(Home)
Driving: start(2021-03-26 16:30:00) end(2021-03-26 16:40:00) distance(2.68223333387km)
Parked Activity: start(2021-03-26 16:40:00) end(2021-03-26 16:55:00) location(Medical/Dental)
Driving: start(2021-03-26 16:55:00) end(2021-03-26 17:00:00) distance(2.68223333387km)
Parked Activity: start(2021-03-26 17:00:00) end(2021-03-27 16:30:00) location(Home)
Driving: start(2021-03-27 16:30:00) end(2021-03-27 16:40:00) distance(2.68223333387km)
Parked Activity: start(2021-03-27 16:40:00) end(2021-03-27 16:55:00) location(Medical/Dental)
Driving: start(2021-03-27 16:55:00) end(2021-03-27 17:00:00) distance(2.68223333387km)
Parked Activity: start(2021-03-27 17:00:00) end(2021-03-28 00:00:00) location(Home)
"
"Vehicle: id(7) car_model.name(Prius) initial_SOC(0.95)
Parked Activity: start(2021-03-25 00:00:00) end(2021-03-25 06:50:00) location(Home)
Driving: start(2021-03-25 06:50:00) end(2021-03-25 07:05:00) distance(11.26538km)
Parked Activity: start(2021-03-25 07:05:00) end(2021-03-25 07:15:00) location(Shopping/Errands)
Driving: start(2021-03-25 07:15:00) end(2021-03-25 07:35:00) distance(16.0934km)
Parked Activity: start(2021-03-25 07:35:00) end(2021-03-25 18:50:00) location(Work)
Driving: start(2021-03-25 18:50:00) end(2021-03-25 19:20:00) distance(24.1401km)
Parked Activity: start(2021-03-25 19:20:00) end(2021-03-26 06:50:00) location(Home)
Driving: start(2021-03-26 06:50:00) end(2021-03-26 07:05:00) distance(11.26538km)
Parked Activity: start(2021-03-26 07:05:00) end(2021-03-26 07:15:00) location(Shopping/Errands)
Driving: start(2021-03-26 07:15:00) end(2021-03-26 07:35:00) distance(16.0934km)
Parked Activity: start(2021-03-26 07:35:00) end(2021-03-26 18:50:00) location(Work)
Driving: start(2021-03-26 18:50:00) end(2021-03-26 19:20:00) distance(24.1401km)
Parked Activity: start(2021-03-26 19:20:00) end(2021-03-27 06:50:00) location(Home)
Driving: start(2021-03-27 06:50:00) end(2021-03-27 07:05:00) distance(11.26538km)
Parked Activity: start(2021-03-27 07:05:00) end(2021-03-27 07:15:00) location(Shopping/Errands)
Driving: start(2021-03-27 07:15:00) end(2021-03-27 07:35:00) distance(16.0934km)
Parked Activity: start(2021-03-27 07:35:00) end(2021-03-27 18:50:00) location(Work)
Driving: start(2021-03-27 18:50:00) end(2021-03-27 19:20:00) distance(24.1401km)
Parked Activity: start(2021-03-27 19:20:00) end(2021-03-28 00:00:00) location(Home)
"
"Vehicle: id(8) car_model.name(Prius) initial_SOC(0.95)
Parked Activity: start(2021-03-25 00:00:00) end(2021-03-25 09:30:00) location(Home)
Driving: start(2021-03-25 09:30:00) end(2021-03-25 09:42:00) distance(12.87472km)
Parked Activity: start(2021-03-25 09:42:00) end(2021-03-25 17:45:00) location(Work)
Driving: start(2021-03-25 17:45:00) end(2021-03-25 17:57:00) distance(12.87472km)
Parked Activity: start(2021-03-25 17:57:00) end(2021-03-26 09:30:00) location(Home)
Driving: start(2021-03-26 09:30:00) end(2021-03-26 09:42:00) distance(12.87472km)
Parked Activity: start(2021-03-26 09:42:00) end(2021-03-26 17:45:00) location(Work)
Driving: start(2021-03-26 17:45:00) end(2021-03-26 17:57:00) distance(12.87472km)
Parked Activity: start(2021-03-26 17:57:00) end(2021-03-27 09:30:00) location(Home)
Driving: start(2021-03-27 09:30:00) end(2021-03-27 09:42:00) distance(12.87472km)
Parked Activity: start(2021-03-27 09:42:00) end(2021-03-27 17:45:00) location(Work)
Driving: start(2021-03-27 17:45:00) end(2021-03-27 17:57:00) distance(12.87472km)
Parked Activity: start(2021-03-27 17:57:00) end(2021-03-28 00:00:00) location(Home)
"
"Vehicle: id(9) car_model.name(Model3) initial_SOC(0.95)
Parked Activity: start(2021-03-25 00:00:00) end(2021-03-25 10:40:00) location(Home)
Driving: start(2021-03-25 10:40:00) end(2021-03-25 11:15:00) distance(9.65604km)
Parked Activity: start(2021-03-25 11:15:00) end(2021-03-25 11:45:00) location(Restaurant)
Driving: start(2021-03-25 11:45:00) end(2021-03-25 12:00:00) distance(16.0934km)
Parked Activity: start(2021-03-25 12:00:00) end(2021-03-25 13:45:00) location(Shopping/Errands)
Driving: start(2021-03-25 13:45:00) end(2021-03-25 13:47:00) distance(0.357631110753km)
Parked Activity: start(2021-03-25 13:47:00) end(2021-03-25 14:20:00) location(Shopping/Errands)
Driving: start(2021-03-25 14:20:00) end(2021-03-25 15:00:00) distance(16.0934km)
Parked Activity: start(2021-03-25 15:00:00) end(2021-03-25 15:25:00) location(Shopping/Errands)
Driving: start(2021-03-25 15:25:00) end(2021-03-25 15:30:00) distance(0.894077778493km)
Parked Activity: start(2021-03-25 15:30:00) end(2021-03-26 10:40:00) location(Home)
Driving: start(2021-03-26 10:40:00) end(2021-03-26 11:15:00) distance(9.65604km)
Parked Activity: start(2021-03-26 11:15:00) end(2021-03-26 11:45:00) location(Restaurant)
Driving: start(2021-03-26 11:45:00) end(2021-03-26 12:00:00) distance(16.0934km)
Parked Activity: start(2021-03-26 12:00:00) end(2021-03-26 13:45:00) location(Shopping/Errands)
Driving: start(2021-03-26 13:45:00) end(2021-03-26 13:47:00) distance(0.357631110753km)
Parked Activity: start(2021-03-26 13:47:00) end(2021-03-26 14:20:00) location(Shopping/Errands)
Driving: start(2021-03-26 14:20:00) end(2021-03-26 15:00:00) distance(16.0934km)
Parked Activity: start(2021-03-26 15:00:00) end(2021-03-26 15:25:00) location(Shopping/Errands)
Driving: start(2021-03-26 15:25:00) end(2021-03-26 15:30:00) distance(0.894077778493km)
Parked Activity: start(2021-03-26 15:30:00) end(2021-03-27 10:40:00) location(Home)
Driving: start(2021-03-27 10:40:00) end(2021-03-27 11:15:00) distance(9.65604km)
Parked Activity: start(2021-03-27 11:15:00) end(2021-03-27 11:45:00) location(Restaurant)
Driving: start(2021-03-27 11:45:00) end(2021-03-27 12:00:00) distance(16.0934km)
Parked Activity: start(2021-03-27 12:00:00) end(2021-03-27 13:45:00) location(Shopping/Errands)
Driving: start(2021-03-27 13:45:00) end(2021-03-27 13:47:00) distance(0.357631110753km)
Parked Activity: start(2021-03-27 13:47:00) end(2021-03-27 14:20:00) location(Shopping/Errands)
Driving: start(2021-03-27 14:20:00) end(2021-03-27 15:00:00) distance(16.0934km)
Parked Activity: start(2021-03-27 15:00:00) end(2021-03-27 15:25:00) location(Shopping/Errands)
Driving: start(2021-03-27 15:25:00) end(2021-03-27 15:30:00) distance(0.894077778493km)
Parked Activity: start(2021-03-27 15:30:00) end(2021-03-28 00:00:00) location(Home)
"
"Vehicle: id(10) car_model.name(Prius) initial_SOC(0.95)
Parked Activity: start(2021-03-25 00:00:00) end(2021-03-25 11:30:00) location(Home)
Driving: start(2021-03-25 11:30:00) end(2021-03-25 11:35:00) distance(0.53644666613km)
Parked Activity: start(2021-03-25 11:35:00) end(2021-03-25 12:00:00) location(Shopping/Errands)
Driving: start(2021-03-25 12:00:00) end(2021-03-25 12:05:00) distance(0.894077778493km)
Parked Activity: start(2021-03-25 12:05:00) end(2021-03-25 12:10:00) location(Restaurant)
Driving: start(2021-03-25 12:10:00) end(2021-03-25 12:11:00) distance(0.53644666613km)
Parked Activity: start(2021-03-25 12:11:00) end(2021-03-26 11:30:00) location(Home)
Driving: start(2021-03-26 11:30:00) end(2021-03-26 11:35:00) distance(0.53644666613km)
Parked Activity: start(2021-03-26 11:35:00) end(2021-03-26 12:00:00) location(Shopping/Errands)
Driving: start(2021-03-26 12:00:00) end(2021-03-26 12:05:00) distance(0.894077778493km)
Parked Activity: start(2021-03-26 12:05:00) end(2021-03-26 12:10:00) location(Restaurant)
Driving: start(2021-03-26 12:10:00) end(2021-03-26 12:11:00) distance(0.53644666613km)
Parked Activity: start(2021-03-26 12:11:00) end(2021-03-27 11:30:00) location(Home)
Driving: start(2021-03-27 11:30:00) end(2021-03-27 11:35:00) distance(0.53644666613km)
Parked Activity: start(2021-03-27 11:35:00) end(2021-03-27 12:00:00) location(Shopping/Errands)
Driving: start(2021-03-27 12:00:00) end(2021-03-27 12:05:00) distance(0.894077778493km)
Parked Activity: start(2021-03-27 12:05:00) end(2021-03-27 12:10:00) location(Restaurant)
Driving: start(2021-03-27 12:10:00) end(2021-03-27 12:11:00) distance(0.53644666613km)
Parked Activity: start(2021-03-27 12:11:00) end(2021-03-28 00:00:00) location(Home)
"
