Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,107.89499999999998
vehicle,1,2,0.0,0.0,104.125
vehicle,1,3,0.0,0.0,101.84
vehicle,1,4,0.0,0.0,101.605
vehicle,1,5,0.0,0.0,102.495
vehicle,1,6,0.0,0.0,103.105
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,106.04500000000002
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,111.435
vehicle,1,11,0.0,0.0,115.23000000000002
vehicle,1,12,0.0,0.0,119.03999999999998
vehicle,1,13,0.0,0.0,123.43
vehicle,1,14,0.0,0.0,129.56500000000003
vehicle,1,15,0.0,0.0,136.475
vehicle,1,16,0.0,0.0,143.27500000000003
vehicle,1,17,0.0,0.0,149.375
vehicle,1,18,0.0,0.0,151.87500000000003
vehicle,1,19,0.0,0.0,150.79
vehicle,1,20,0.0,0.0,148.24999999999997
vehicle,1,21,0.0,0.0,141.36
vehicle,1,22,0.0,0.0,130.19
vehicle,1,23,0.0,0.0,120.02500000000002
vehicle,1,24,0.0,0.0,112.37000000000003
