Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,0.0
vehicle,1,2,0.0,0.0,0.0
vehicle,1,3,0.0,0.0,9.792363
vehicle,1,4,0.0,0.0,19.584726000001602
vehicle,1,5,0.0,0.0,0.0
vehicle,1,6,0.0,0.0,0.0
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,45.75549999999999
vehicle,1,9,0.0,0.0,48.433
vehicle,1,10,0.0,0.0,51.77375
vehicle,1,11,0.0,0.0,55.401500000000006
vehicle,1,12,0.0,0.0,59.493
vehicle,1,13,0.0,0.0,63.44974999999999
vehicle,1,14,0.0,0.0,66.5385
vehicle,1,15,0.0,0.0,68.99375000000069
vehicle,1,16,0.0,0.0,70.4882500000014
vehicle,1,17,0.0,0.0,70.7105
vehicle,1,18,0.0,0.0,69.19500000000002
vehicle,1,19,0.0,0.0,67.0565
vehicle,1,20,0.0,0.0,64.21625
vehicle,1,21,0.0,0.0,59.529750000000014
vehicle,1,22,0.0,0.0,54.052249999999994
vehicle,1,23,0.0,0.0,49.62475000000001
vehicle,1,24,0.0,0.0,46.5885
