netload,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
297.11233030887206,0.0,0.0,0.0
492.66808025500774,0.0,0.0,50.36072399999998
770.6642476922863,0.0,0.0,0.0
673.9229165566078,0.0,0.0,124.64000000000001
998.5061648270926,0.0,0.0,122.59
1064.1411495032462,0.0,0.0,121.69000000000004
1625.193954560165,0.0,0.0,121.795
1272.367048931871,0.0,0.0,123.34000000000002
1497.4609537218205,0.0,0.0,125.7650000000007
1622.044401445926,0.0,0.0,128.47000000000003
3373.4269931631798,0.0,0.0,132.855
804.1791646114742,0.0,0.0,136.19500000000005
302.93077057623464,0.0,0.0,139.40000000000006
0.0,0.0,0.0,142.07500000000002
0.0,0.0,0.0,135.985
467.48180160071286,0.0,0.0,125.49000000000004
784.8383449581535,0.0,0.0,117.81999999999998
1025.0647929463894,0.0,0.0,111.68
