Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,0.0
vehicle,1,2,0.0,0.0,0.0
vehicle,1,3,0.0,0.0,0.0
vehicle,1,4,0.0,0.0,0.0
vehicle,1,5,0.0,0.0,0.0
vehicle,1,6,0.0,0.0,41.6182206198005
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,121.8800000000007
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,116.86
vehicle,1,11,0.0,0.0,114.13500000000003
vehicle,1,12,0.0,0.0,113.39000000000073
vehicle,1,13,0.0,0.0,114.06500000000005
vehicle,1,14,0.0,0.0,115.80000000000001
vehicle,1,15,0.0,0.0,117.015
vehicle,1,16,0.0,0.0,119.565
vehicle,1,17,0.0,0.0,124.62000000000002
vehicle,1,18,0.0,0.0,130.285
vehicle,1,19,0.0,0.0,135.585
vehicle,1,20,0.0,0.0,139.28000000000006
vehicle,1,21,0.0,0.0,133.81
vehicle,1,22,0.0,0.0,123.745
vehicle,1,23,0.0,0.0,115.06
vehicle,1,24,0.0,0.0,109.53000000000002
