DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
427116.8808416119,0.0,0.0,15889.945764958415,-411226.9350766535
446354.0867690115,0.0,0.0,15269.965792000006,-431084.1209770115
526156.0211649747,0.0,0.0,15819.851584000005,-510336.1695809747
336204.5631275538,0.0,0.0,14026.485792,-322178.07733555377
504767.1678622375,0.0,0.0,13346.960000000003,-491420.20786223747
352859.9349026425,0.0,0.0,15178.405792000001,-337681.5291106425
370959.3503684038,0.0,0.0,12941.28,-358018.07036840374
301259.3079646187,0.0,0.0,16354.920000000002,-284904.38796461874
438307.2710061921,0.0,0.0,16370.320000000002,-421936.9510061921
500351.70989316737,0.0,0.0,15824.920000000002,-484526.7898931674
448487.5763232829,0.0,0.0,14504.280000000013,-433983.2963232829
327087.9853942732,0.0,0.0,14656.285792,-312431.6996022732
348402.1550707517,0.0,0.0,15681.205792000008,-332720.9492787517
437964.4165938621,0.0,0.0,16353.400000000001,-421611.0165938621
530315.8764773587,0.0,0.0,15659.125792000003,-514656.75068535877
405871.12438826053,0.0,0.0,15751.125792000006,-390119.99859626056
318179.29363793397,0.0,0.0,14251.245792000007,-303928.04784593394
486967.7201572483,0.0,0.0,14332.680000000002,-472635.0401572483
694090.9842374851,0.0,0.0,13960.325792000001,-680130.658445485
385385.937164082,0.0,0.0,14744.760000000002,-370641.177164082
337873.0471364692,0.0,0.0,14511.445792000002,-323361.60134446924
