DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
[156076.59565700797],[147186.2957303008],[0.0],[10809.91646091669],[1919.6165342095192]
[133955.2025264948],[81503.31878874432],[0.0],[11002.012039030615],[-41449.87169871987]
[168685.78608257096],[74159.17166318014],[0.0],[11086.369039030613],[-83440.24538036021]
[127623.56003723727],[93913.92594575629],[0.0],[10210.14505454461],[-23499.48903693637]
[126412.55230330188],[72796.03192366211],[0.0],[9447.299054544605],[-44169.22132509516]
[149804.64699390237],[38416.594642709344],[0.0],[10380.25646091669],[-101007.79589027633]
[125801.83066911613],[90867.27168077895],[0.0],[11009.355000000001],[-23925.203988337176]
[122500.32844906936],[83873.08737846803],[0.0],[11265.020406372088],[-27362.220664229244]
[165201.59332182],[71768.1319492923],[0.0],[10715.972054544603],[-82717.48931798308]
[154273.55057333177],[76061.42184828609],[0.0],[10985.947039030614],[-67226.18168601507]
