Hour,pr_e,pr_fre_u,pr_fre_d
0,30.752639008078344,2.6843548631021843,12.0
1,30.752639008078344,2.6668512645484324,12.0
2,30.752639008078344,2.6836834480486558,12.0
3,30.752639008078344,2.6847350300649904,12.0
4,30.752639008078344,2.6911499784796886,12.0
5,30.752639008078344,2.5429846599080306,0.0005031074178736212
6,30.60831454148315,2.294995326293332,0.0005031074178736212
7,30.60831454148315,0.0009962192295314939,12.0
8,30.60831454148315,0.0010654587888237882,0.0005486228111083897
9,30.60831454148315,0.0010123572919188203,12.0
10,30.60831454148315,0.0010654587888237882,12.0
11,30.60831454148315,0.0010654587888237882,12.0
12,30.60831454148315,0.0010654587888237882,12.0
13,30.60831454148315,0.0010654587888237882,12.0
14,30.60831454148315,0.004466418839027514,12.0
15,30.60831454148315,2.5466437961516224,12.0
16,30.627376825255148,2.7020633280244097,12.0
17,31.326193490191695,2.6869030156860525,12.0
18,59.75677719245546,2.7831198855203017,12.0
19,65.95027124477299,2.8387799466137547,12.0
20,32.680306238149825,2.8387799466137547,12.0
21,31.97748565208871,2.7361192127036897,12.0
22,31.97748565208871,2.7062931913659405,12.0
23,31.97748565208871,2.7079687948625755,12.0
