Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,9.03
vehicle,1,2,0.0,0.0,9.598113110414738
vehicle,1,3,0.0,0.0,3.01
vehicle,1,4,0.0,0.0,9.03
vehicle,1,5,0.0,0.0,6.02
vehicle,1,6,0.0,0.0,0.0
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,38.72925
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,40.00675000000001
vehicle,1,11,0.0,0.0,30.95999999999999
vehicle,1,12,0.0,0.0,42.407750000000014
vehicle,1,13,0.0,0.0,44.08425000000001
vehicle,1,14,0.0,0.0,45.9515
vehicle,1,15,0.0,0.0,47.41625
vehicle,1,16,0.0,0.0,48.672749999999986
vehicle,1,17,0.0,0.0,49.680749999999996
vehicle,1,18,0.0,0.0,50.17250000000002
vehicle,1,19,0.0,0.0,50.34225000000001
vehicle,1,20,0.0,0.0,50.07625
vehicle,1,21,0.0,0.0,48.4715
vehicle,1,22,0.0,0.0,45.498250000000006
vehicle,1,23,0.0,0.0,42.25025000000001
vehicle,1,24,0.0,0.0,39.6935
