DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
157252.36386955754,0.0,0.0,7813.122000000001,-149439.24186955753
112210.08860966217,0.0,0.0,9611.168999999962,-102598.9196096622
147836.1556078957,0.0,0.0,8928.087,-138908.0686078957
144791.588756979,0.0,0.0,9764.801567873832,-135026.78718910518
154749.93069878832,0.0,0.0,10862.65200000003,-143887.2786987883
136069.36651131217,0.0,0.0,8743.217513608688,-127326.14899770348
153511.666981547,0.0,0.0,8969.437357324976,-144542.22962422203
137601.9069703986,0.0,0.0,8290.053,-129311.85397039859
133187.128508324,0.0,0.0,10273.45799999997,-122913.67050832404
144923.45628070936,0.0,0.0,11800.383000000002,-133123.07328070936
178414.20875744167,0.0,0.0,11722.008000000002,-166692.20075744166
150668.403612595,0.0,0.0,10996.732357324972,-139671.67125527002
133638.71947241464,0.0,0.0,9705.176108351456,-123933.54336406318
130752.80985795107,0.0,0.0,9301.207220427268,-121451.6026375238
73475.86777561218,0.0,0.0,7789.295567873848,-65686.57220773833
113007.8871712838,0.0,0.0,7124.817000000001,-105883.0701712838
