Hour,pr_e,pr_fre_u,pr_fre_d
0,30.486055729324644,2.6843548631021843,0.0005097841772272428
1,30.486055729324644,2.683143550476259,0.0005031074178736212
2,30.486055729324644,2.6660749703112274,12.0
3,30.486055729324644,2.6638171251961857,0.0005031074178736212
4,30.486055729324644,2.6853193650087115,0.0005097841772272428
5,30.447350300649912,2.5466437961516224,0.0005486228111083897
6,25.338083721335938,0.0010654587888237882,0.0017770943921310844
7,25.338083721335938,0.0010654587888237882,12.0
8,25.338083721335938,0.0013327824985744595,0.0007777030026413668
9,25.338083721335938,0.0010654587888237882,12.0
10,25.338083721335938,0.0012780341036835654,12.0
11,25.338083721335938,0.0010654587888237882,12.0
12,25.338083721335938,0.0010654587888237882,12.0
13,25.338083721335938,0.0012785900610706126,12.0
14,25.338083721335938,0.0012785900610706126,12.0
15,25.338083721335938,0.0012780341036835654,12.0
16,26.54995326293332,2.294995326293332,12.0
17,30.47467569184701,2.5466437961516224,12.0
18,59.75677719245546,2.6917885123843805,12.0
19,65.95146552087236,2.9302453899116285,12.0
20,59.75677719245546,2.9302453899116285,12.0
21,30.800231321570866,2.7006803108336865,12.0
22,30.629221818511574,2.7020633280244097,12.0
23,30.629221818511574,2.7029221818511573,12.0
