netload,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
20.563962299999897,0.0,0.0,0.0
9.792363,0.0,0.0,0.0
89.53017600000001,0.0,0.0,0.0
221.027622,0.0,0.0,0.0
543.9880419446588,0.0,0.0,0.0
895.3749652568754,0.0,0.0,0.0
653.8553461923714,0.0,0.0,0.0
885.509397,0.0,0.0,0.0
1162.8147667493574,0.0,0.0,0.0
1669.2701698747987,0.0,0.0,0.0
2205.770408053879,0.0,0.0,0.0
2120.6021832956408,0.0,0.0,0.0
3642.2014935867383,0.0,0.0,0.0
0.0,0.0,0.0,0.0
118.34422065509372,0.0,0.0,0.0
50.36072399999999,0.0,0.0,0.0
918.5098464834196,0.0,0.0,0.0
924.2705192194023,0.0,0.0,0.0
1150.9332334641774,0.0,0.0,0.0
1228.900361682546,0.0,0.0,0.0
