DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
678781.2554048676,0.0,0.0,0.0,-678781.2554048676
704627.2538841638,0.0,0.0,0.0,-704627.2538841638
958554.7089829214,0.0,0.0,0.0,-958554.7089829214
841247.8770347377,0.0,0.0,0.0,-841247.8770347377
1042019.3873583828,0.0,0.0,0.0,-1042019.3873583828
628251.9944253105,0.0,0.0,0.0,-628251.9944253105
578676.8176384735,0.0,0.0,0.0,-578676.8176384735
567772.6160478996,0.0,0.0,0.0,-567772.6160478996
576079.9986993818,0.0,0.0,0.0,-576079.9986993818
581182.4544115267,0.0,0.0,0.0,-581182.4544115267
613921.1747384664,0.0,0.0,0.0,-613921.1747384664
661568.6822977577,0.0,0.0,0.0,-661568.6822977577
