Hour,pr_e,pr_fre_u,pr_fre_d
0,32.90245389911629,2.7372528726663106,0.0005787861068105055
1,32.90245389911629,2.727942877453496,0.0005787861068105055
2,32.90245389911629,2.727942877453496,0.0005787861068105055
3,32.90245389911629,2.7372528726663106,0.0007777030026413668
4,32.90245389911629,2.8024042245225425,0.0009785922106222782
5,32.90245389911629,2.837468286457417,0.0009962192295314939
6,32.90245389911629,2.7246550398748832,0.0009962192295314939
7,32.90245389911629,2.6594677462018343,8.0
8,32.90245389911629,0.00186112322224073,0.002437053201569845
9,32.90245389911629,0.00141251128080525,8.0
10,32.90245389911629,0.0013327824985744595,8.0
11,32.90245389911629,0.0013327824985744595,8.0
12,32.90245389911629,0.0015046772552772415,8.0
13,32.90245389911629,0.0016841194349720091,8.0
14,32.90245389911629,0.002079945380291471,8.0
15,32.90245389911629,2.6594677462018343,8.0
16,32.90245389911629,2.7372528726663106,8.0
17,59.305613684074174,2.9302453899116285,8.0
18,65.93976916034526,2.9302453899116285,8.0
19,32.90245389911629,2.837468286457417,8.0
20,32.90245389911629,2.837468286457417,8.0
21,32.90245389911629,2.837468286457417,8.0
22,32.90245389911629,2.837468286457417,8.0
23,32.90245389911629,2.9302453899116285,8.0
