name,PlantType,maxcap,mincap,opcost,minup,ramp,st_cost,var_om,fix_om,regcost
57499_G_1,Solar PV,15.0,15.0,0.013039655003718165,0.0,15.0,0.0,0.0,27750.0,9999.0
57506_G_SEIM,Solar PV,1.0,1.0,0.011329273710213673,0.0,1.0,0.0,0.0,27750.0,9999.0
57514_G_WTG,Onshore Wind,265.4,265.4,0.012814155822258873,0.0,265.4,0.0,0.0,39550.0,9999.0
57521_G_1,Solar PV,10.0,10.0,0.016508402739049466,0.0,10.0,0.0,0.0,27750.0,9999.0
57522_G_1,Solar PV,20.0,20.0,0.04170733471111853,0.0,20.0,0.0,0.0,27750.0,9999.0
57523_G_1,Solar PV,20.0,20.0,0.04926322172364093,0.0,20.0,0.0,0.0,27750.0,9999.0
57534_G_S32A,Solar PV,0.5,0.5,0.007559970576071823,0.0,0.5,0.0,0.0,27750.0,9999.0
57534_G_S32B,Solar PV,0.5,0.5,0.0029339293493596654,0.0,0.5,0.0,0.0,27750.0,9999.0
57534_G_S32C,Solar PV,0.5,0.5,0.007947293823036106,0.0,0.5,0.0,0.0,27750.0,9999.0
57535_G_S33A,Solar PV,0.5,0.5,0.00031481432966748993,0.0,0.5,0.0,0.0,27750.0,9999.0
57535_G_S33B,Solar PV,0.5,0.5,0.028389198057596567,0.0,0.5,0.0,0.0,27750.0,9999.0
57559_G_1,Solar PV,4.5,4.5,0.04756828823747214,0.0,4.5,0.0,0.0,27750.0,9999.0
57579_G_1,Solar PV,0.9,0.9,0.012931760976478546,0.0,0.9,0.0,0.0,27750.0,9999.0
57579_G_2,Solar PV,0.4,0.4,0.0033390064193291324,0.0,0.4,0.0,0.0,27750.0,9999.0
57586_G_1,Onshore Wind,102.5,102.5,0.03088679163644811,0.0,102.5,0.0,0.0,39550.0,9999.0
57594_G_WTG1,Onshore Wind,1.5,1.5,0.04021695485550667,0.0,1.5,0.0,0.0,39550.0,9999.0
57621_G_GEN1,Onshore Wind,79.2,79.2,0.031764859041682116,0.0,79.2,0.0,0.0,39550.0,9999.0
57626_G_WTG1,Onshore Wind,2.0,2.0,0.0382098628192476,0.0,2.0,0.0,0.0,39550.0,9999.0
57650_G_FRV4,Solar PV,60.0,60.0,0.02353184448475313,0.0,60.0,0.0,0.0,27750.0,9999.0
57651_G_FRV3,Solar PV,20.0,20.0,0.030142308306166266,0.0,20.0,0.0,0.0,27750.0,9999.0
57655_G_BC01,Solar PV,1.1,1.1,0.024988117531038745,0.0,1.1,0.0,0.0,27750.0,9999.0
57656_G_1,Solar PV,1.5,1.5,0.04297496743235905,0.0,1.5,0.0,0.0,27750.0,9999.0
57669_G_PV1,Solar PV,17.0,17.0,0.00995542921829899,0.0,17.0,0.0,0.0,27750.0,9999.0
57670_G_PV1,Solar PV,2.9,2.9,0.02955207770322847,0.0,2.9,0.0,0.0,27750.0,9999.0
57671_G_PV1,Solar PV,2.9,2.9,0.038475681871258646,0.0,2.9,0.0,0.0,27750.0,9999.0
57682_G_1,Solar PV,1.0,1.0,0.0489322794544048,0.0,1.0,0.0,0.0,27750.0,9999.0
57683_G_1,Solar PV,0.9,0.9,0.017999122952248352,0.0,0.9,0.0,0.0,27750.0,9999.0
57695_G_TPZ1,Solar PV,129.8,129.8,0.03047881411472575,0.0,129.8,0.0,0.0,27750.0,9999.0
57695_G_TPZ2,Solar PV,151.2,151.2,0.027713738596416206,0.0,151.2,0.0,0.0,27750.0,9999.0
57695_G_TPZ3,Solar PV,102.1,102.1,0.0450589688537441,0.0,102.1,0.0,0.0,27750.0,9999.0
57695_G_TPZ4,Solar PV,90.3,90.3,0.0006768357665108527,0.0,90.3,0.0,0.0,27750.0,9999.0
57695_G_TPZ5,Solar PV,112.5,112.5,0.028772782012197802,0.0,112.5,0.0,0.0,27750.0,9999.0
57697_G_1,Solar PV,3.0,3.0,0.018641137028546778,0.0,3.0,0.0,0.0,27750.0,9999.0
57698_G_1,Solar PV,2.7,2.7,0.043287679890110904,0.0,2.7,0.0,0.0,27750.0,9999.0
57700_G_1,Onshore Wind,78.2,78.2,0.044484368714616,0.0,78.2,0.0,0.0,39550.0,9999.0
57701_G_1,Onshore Wind,78.2,78.2,0.013826683581997096,0.0,78.2,0.0,0.0,39550.0,9999.0
57708_G_INV,Solar PV,110.0,110.0,0.02433255586750765,0.0,110.0,0.0,0.0,27750.0,9999.0
57722_G_1,Solar PV,4.0,4.0,0.029402652699490245,0.0,4.0,0.0,0.0,27750.0,9999.0
57725_G_1,Onshore Wind,102.5,102.5,0.025664260960998206,0.0,102.5,0.0,0.0,39550.0,9999.0
57743_G_1,Solar PV,2.4,2.4,0.0337208431991881,0.0,2.4,0.0,0.0,27750.0,9999.0
57753_G_PV1,Solar PV,1.0,1.0,0.04804954613865009,0.0,1.0,0.0,0.0,27750.0,9999.0
57757_G_1,Onshore Wind,140.0,140.0,0.009451266183142522,0.0,140.0,0.0,0.0,39550.0,9999.0
57764_G_1,Solar PV,11.1,11.1,0.0018040977449050922,0.0,11.1,0.0,0.0,27750.0,9999.0
57773_G_1,Solar PV,1.2,1.2,0.015150600334176879,0.0,1.2,0.0,0.0,27750.0,9999.0
57774_G_WGNS,Onshore Wind,120.0,120.0,0.023199280010163283,0.0,120.0,0.0,0.0,39550.0,9999.0
57777_G_DL1,Solar PV,3.0,3.0,0.03451668351472225,0.0,3.0,0.0,0.0,27750.0,9999.0
57778_G_KAM1,Solar PV,5.0,5.0,0.001712463675802789,0.0,5.0,0.0,0.0,27750.0,9999.0
57779_G_DIL2,Solar PV,3.0,3.0,0.0002266744000657073,0.0,3.0,0.0,0.0,27750.0,9999.0
57780_G_KAM2,Solar PV,5.0,5.0,0.011517285272393485,0.0,5.0,0.0,0.0,27750.0,9999.0
57781_G_DIL3,Solar PV,3.0,3.0,0.04379110222841456,0.0,3.0,0.0,0.0,27750.0,9999.0
57782_G_KAM3,Solar PV,5.0,5.0,0.046783025560898764,0.0,5.0,0.0,0.0,27750.0,9999.0
57783_G_BRU1,Solar PV,5.0,5.0,0.006594235872188831,0.0,5.0,0.0,0.0,27750.0,9999.0
57784_G_BRU2,Solar PV,5.0,5.0,0.03829860250455036,0.0,5.0,0.0,0.0,27750.0,9999.0
57785_G_BRU3,Solar PV,5.0,5.0,0.018799762395280167,0.0,5.0,0.0,0.0,27750.0,9999.0
57791_G_WTG1,Onshore Wind,1.5,1.5,0.011591019483424614,0.0,1.5,0.0,0.0,39550.0,9999.0
57792_G_WTG1,Onshore Wind,1.0,1.0,0.0075954683621132614,0.0,1.0,0.0,0.0,39550.0,9999.0
57796_G_1,Solar PV,1.2,1.2,0.04566519006786179,0.0,1.2,0.0,0.0,27750.0,9999.0
57797_G_1,Solar PV,1.3,1.3,0.04641726858538843,0.0,1.3,0.0,0.0,27750.0,9999.0
57806_G_DIL4,Solar PV,0.4,0.4,0.03437844347462214,0.0,0.4,0.0,0.0,27750.0,9999.0
57816_G_MCK1,Solar PV,5.0,5.0,0.001810271598265456,0.0,5.0,0.0,0.0,27750.0,9999.0
57817_G_MCK2,Solar PV,5.0,5.0,0.04678062745621185,0.0,5.0,0.0,0.0,27750.0,9999.0
57818_G_MCK3,Solar PV,5.0,5.0,0.0078113817169063356,0.0,5.0,0.0,0.0,27750.0,9999.0
57819_G_MCK4,Solar PV,5.0,5.0,0.0458661856846084,0.0,5.0,0.0,0.0,27750.0,9999.0
57820_G_MCK5,Solar PV,5.0,5.0,0.013112146008376346,0.0,5.0,0.0,0.0,27750.0,9999.0
57821_G_MCK6,Solar PV,5.0,5.0,0.027687550109555998,0.0,5.0,0.0,0.0,27750.0,9999.0
57827_G_DSPV,Solar PV,1.0,1.0,0.018119625270568013,0.0,1.0,0.0,0.0,27750.0,9999.0
57831_G_1,Solar PV,1.3,1.3,0.016185756514386664,0.0,1.3,0.0,0.0,27750.0,9999.0
57833_G_AW06,Onshore Wind,150.0,150.0,0.03601054899401137,0.0,150.0,0.0,0.0,39550.0,9999.0
57834_G_AW07,Onshore Wind,168.0,168.0,0.013320998936681407,0.0,168.0,0.0,0.0,39550.0,9999.0
57835_G_AW08,Onshore Wind,150.0,150.0,0.02384627619311332,0.0,150.0,0.0,0.0,39550.0,9999.0
57836_G_TSM,Solar PV,1.3,1.3,0.031336911700089586,0.0,1.3,0.0,0.0,27750.0,9999.0
57837_G_AW09,Onshore Wind,132.0,132.0,0.015984615883200427,0.0,132.0,0.0,0.0,39550.0,9999.0
57840_G_1,Solar PV,1.1,1.1,0.018860346689360742,0.0,1.1,0.0,0.0,27750.0,9999.0
57841_G_1,Solar PV,1.1,1.1,0.00010148306681376229,0.0,1.1,0.0,0.0,27750.0,9999.0
57849_G_GASF1,Solar PV,2.8,2.8,0.048201551177217306,0.0,2.8,0.0,0.0,27750.0,9999.0
57850_G_GASF2,Solar PV,0.9,0.9,0.0012761050682536192,0.0,0.9,0.0,0.0,27750.0,9999.0
57860_G_1,Solar PV,1.5,1.5,0.029629591368710153,0.0,1.5,0.0,0.0,27750.0,9999.0
57870_G_SOLAR,Solar PV,1.0,1.0,0.019911550492277105,0.0,1.0,0.0,0.0,27750.0,9999.0
57871_G_1,Solar PV,1.0,1.0,0.029999661468616403,0.0,1.0,0.0,0.0,27750.0,9999.0
57891_G_1,Solar PV,20.0,20.0,0.015800095193408217,0.0,20.0,0.0,0.0,27750.0,9999.0
57892_G_1,Solar PV,20.0,20.0,0.03211029725512326,0.0,20.0,0.0,0.0,27750.0,9999.0
57900_G_S48A,Solar PV,0.5,0.5,0.005619631387675162,0.0,0.5,0.0,0.0,27750.0,9999.0
57900_G_S48B,Solar PV,0.5,0.5,0.005484286434598901,0.0,0.5,0.0,0.0,27750.0,9999.0
57900_G_S48C,Solar PV,0.5,0.5,0.021698123280863926,0.0,0.5,0.0,0.0,27750.0,9999.0
57900_G_S48D,Solar PV,0.5,0.5,0.04733858562293335,0.0,0.5,0.0,0.0,27750.0,9999.0
57900_G_S48E,Solar PV,0.5,0.5,0.04200822382933406,0.0,0.5,0.0,0.0,27750.0,9999.0
57900_G_S48F,Solar PV,0.5,0.5,0.021458960847438174,0.0,0.5,0.0,0.0,27750.0,9999.0
57900_G_S48G,Solar PV,0.5,0.5,0.006856422640593785,0.0,0.5,0.0,0.0,27750.0,9999.0
57900_G_S48H,Solar PV,0.5,0.5,0.023298796079813312,0.0,0.5,0.0,0.0,27750.0,9999.0
57900_G_S48I,Solar PV,0.5,0.5,0.041839327195568696,0.0,0.5,0.0,0.0,27750.0,9999.0
57900_G_S48J,Solar PV,0.5,0.5,0.02585653268825578,0.0,0.5,0.0,0.0,27750.0,9999.0
57904_G_CHNO,Solar PV,1.5,1.5,0.015990143745576363,0.0,1.5,0.0,0.0,27750.0,9999.0
57913_G_1,Onshore Wind,143.0,143.0,0.013476775653902135,0.0,143.0,0.0,0.0,39550.0,9999.0
57933_G_1,Solar PV,2.0,2.0,0.031179116182229308,0.0,2.0,0.0,0.0,27750.0,9999.0
57959_G_1,Solar PV,6.3,6.3,0.029178430786148502,0.0,6.3,0.0,0.0,27750.0,9999.0
57962_G_BT1,Onshore Wind,102.0,102.0,0.025605894134878317,0.0,102.0,0.0,0.0,39550.0,9999.0
57970_G_SOL1,Solar PV,2.9,2.9,0.016412458783997854,0.0,2.9,0.0,0.0,27750.0,9999.0
57982_G_PV-1,Solar PV,0.5,0.5,0.0058062852542019655,0.0,0.5,0.0,0.0,27750.0,9999.0
57982_G_PV-2,Solar PV,0.6,0.6,0.049057796589597635,0.0,0.6,0.0,0.0,27750.0,9999.0
57993_G_DSL1,Solar PV,40.3,40.3,0.002034914922344866,0.0,40.3,0.0,0.0,27750.0,9999.0
57993_G_DSL10,Solar PV,30.2,30.2,0.01893531446062013,0.0,30.2,0.0,0.0,27750.0,9999.0
57993_G_DSL11,Solar PV,20.2,20.2,0.0021512831733902726,0.0,20.2,0.0,0.0,27750.0,9999.0
57993_G_DSL2,Solar PV,40.3,40.3,0.014422557893143617,0.0,40.3,0.0,0.0,27750.0,9999.0
57993_G_DSL3,Solar PV,40.3,40.3,0.030308071482677487,0.0,40.3,0.0,0.0,27750.0,9999.0
57993_G_DSL4,Solar PV,30.2,30.2,0.03588758224898012,0.0,30.2,0.0,0.0,27750.0,9999.0
57993_G_DSL5,Solar PV,25.2,25.2,0.003914351700256758,0.0,25.2,0.0,0.0,27750.0,9999.0
57993_G_DSL6,Solar PV,25.2,25.2,0.02024278393258083,0.0,25.2,0.0,0.0,27750.0,9999.0
57993_G_DSL7,Solar PV,20.2,20.2,0.00022441642366252126,0.0,20.2,0.0,0.0,27750.0,9999.0
57993_G_DSL8,Solar PV,18.9,18.9,0.03617097614042052,0.0,18.9,0.0,0.0,27750.0,9999.0
57993_G_DSL9,Solar PV,22.7,22.7,0.04914126378853168,0.0,22.7,0.0,0.0,27750.0,9999.0
58002_G_SPS,Solar PV,20.0,20.0,0.025769207769144542,0.0,20.0,0.0,0.0,27750.0,9999.0
58003_G_SPS50,Solar PV,50.0,50.0,0.044860030855395104,0.0,50.0,0.0,0.0,27750.0,9999.0
58028_G_PV,Solar PV,1.5,1.5,0.026873531136441222,0.0,1.5,0.0,0.0,27750.0,9999.0
58034_G_1,Solar PV,1.5,1.5,0.007243115674655742,0.0,1.5,0.0,0.0,27750.0,9999.0
58039_G_1,Solar PV,25.0,25.0,0.007046682867678156,0.0,25.0,0.0,0.0,27750.0,9999.0
58062_G_0001,Solar PV,23.0,23.0,0.030175797872048982,0.0,23.0,0.0,0.0,27750.0,9999.0
58073_G_SEPV,Solar PV,2.0,2.0,0.038622037857626926,0.0,2.0,0.0,0.0,27750.0,9999.0
58074_G_SEPV,Solar PV,2.0,2.0,0.029936989634739553,0.0,2.0,0.0,0.0,27750.0,9999.0
58076_G_1,Solar PV,1.0,1.0,0.02399890149247343,0.0,1.0,0.0,0.0,27750.0,9999.0
58076_G_2,Solar PV,1.0,1.0,0.0243121427238566,0.0,1.0,0.0,0.0,27750.0,9999.0
58076_G_3,Solar PV,1.0,1.0,0.01642513320715778,0.0,1.0,0.0,0.0,27750.0,9999.0
58086_G_1,Solar PV,0.5,0.5,0.04373784781356879,0.0,0.5,0.0,0.0,27750.0,9999.0
58086_G_2,Solar PV,0.5,0.5,0.045222037503814996,0.0,0.5,0.0,0.0,27750.0,9999.0
58101_G_WTG1,Onshore Wind,1.6,1.6,0.018995800547081818,0.0,1.6,0.0,0.0,39550.0,9999.0
58101_G_WTG2,Onshore Wind,1.6,1.6,0.006967950330506623,0.0,1.6,0.0,0.0,39550.0,9999.0
58102_G_WTG1,Onshore Wind,1.5,1.5,0.03808487776770817,0.0,1.5,0.0,0.0,39550.0,9999.0
58102_G_WTG2,Onshore Wind,1.5,1.5,0.017714337540904995,0.0,1.5,0.0,0.0,39550.0,9999.0
58104_G_WTG1,Onshore Wind,1.0,1.0,0.026793514497556625,0.0,1.0,0.0,0.0,39550.0,9999.0
58105_G_WTG1,Onshore Wind,1.0,1.0,0.007511819073712539,0.0,1.0,0.0,0.0,39550.0,9999.0
58112_G_WTG1,Onshore Wind,1.0,1.0,0.0038771828120072018,0.0,1.0,0.0,0.0,39550.0,9999.0
58113_G_WTG1,Onshore Wind,1.0,1.0,0.002983980757753807,0.0,1.0,0.0,0.0,39550.0,9999.0
58113_G_WTG2,Onshore Wind,1.0,1.0,0.025040161943649733,0.0,1.0,0.0,0.0,39550.0,9999.0
58114_G_WTG1,Onshore Wind,1.6,1.6,0.01954820673409199,0.0,1.6,0.0,0.0,39550.0,9999.0
58114_G_WTG2,Onshore Wind,1.6,1.6,0.027917845501719076,0.0,1.6,0.0,0.0,39550.0,9999.0
58118_G_JDS1,Solar PV,1.5,1.5,0.009402183843045437,0.0,1.5,0.0,0.0,27750.0,9999.0
58119_G_DPSS,Solar PV,3.0,3.0,0.00925866099456006,0.0,3.0,0.0,0.0,27750.0,9999.0
58148_G_KS,Solar PV,20.0,20.0,0.03491006119481773,0.0,20.0,0.0,0.0,27750.0,9999.0
58149_G_TAHD,Solar PV,20.0,20.0,0.013567874310787022,0.0,20.0,0.0,0.0,27750.0,9999.0
58154_G_GEN1,Onshore Wind,162.0,162.0,0.045918149525245526,0.0,162.0,0.0,0.0,39550.0,9999.0
58169_G_CPAC,Solar PV,0.3,0.3,0.009291352469432778,0.0,0.3,0.0,0.0,27750.0,9999.0
58169_G_KHS,Solar PV,0.3,0.3,0.020680277092051332,0.0,0.3,0.0,0.0,27750.0,9999.0
58169_G_NPS,Solar PV,2.0,2.0,0.018475349689368842,0.0,2.0,0.0,0.0,27750.0,9999.0
58169_G_PS4,Solar PV,0.3,0.3,0.021829439980644884,0.0,0.3,0.0,0.0,27750.0,9999.0
58169_G_SCPS,Solar PV,1.0,1.0,0.04130152491326428,0.0,1.0,0.0,0.0,27750.0,9999.0
58170_G_GEN1,Solar PV,1.3,1.3,0.022900062655105663,0.0,1.3,0.0,0.0,27750.0,9999.0
58202_G_VPS1,Solar PV,20.0,20.0,0.029954884039785114,0.0,20.0,0.0,0.0,27750.0,9999.0
58204_G_INV3,Solar PV,2.5,2.5,0.004114766711861451,0.0,2.5,0.0,0.0,27750.0,9999.0
58206_G_1,Solar PV,10.0,10.0,0.013711480865125343,0.0,10.0,0.0,0.0,27750.0,9999.0
58217_G_INV4,Solar PV,2.5,2.5,0.00956195251649224,0.0,2.5,0.0,0.0,27750.0,9999.0
58226_G_1,Solar PV,1.5,1.5,0.018581663084432848,0.0,1.5,0.0,0.0,27750.0,9999.0
58227_G_SPV9,Solar PV,8.5,8.5,0.026770453600615765,0.0,8.5,0.0,0.0,27750.0,9999.0
58232_G_TAHQ,Solar PV,1.0,1.0,0.03356567476390898,0.0,1.0,0.0,0.0,27750.0,9999.0
58233_G_GEN1,Onshore Wind,6.0,6.0,0.0010510603842641465,0.0,6.0,0.0,0.0,39550.0,9999.0
58234_G_SPV8,Solar PV,11.8,11.8,0.014780582046072228,0.0,11.8,0.0,0.0,27750.0,9999.0
58244_G_WEST,Solar PV,0.9,0.9,0.04852943969475058,0.0,0.9,0.0,0.0,27750.0,9999.0
58248_G_GEN1,Solar PV,1.9,1.9,0.03255226956575651,0.0,1.9,0.0,0.0,27750.0,9999.0
58249_G_GEN1,Solar PV,3.5,3.5,0.03184047822721055,0.0,3.5,0.0,0.0,27750.0,9999.0
58253_G_GEN1,Solar PV,1.6,1.6,0.027308868191358873,0.0,1.6,0.0,0.0,27750.0,9999.0
58261_G_1,Solar PV,1.0,1.0,0.049496776276907614,0.0,1.0,0.0,0.0,27750.0,9999.0
58289_G_VNPV,Solar PV,1.5,1.5,0.030888851453492266,0.0,1.5,0.0,0.0,27750.0,9999.0
58290_G_VSPV,Solar PV,1.5,1.5,0.03409593559020901,0.0,1.5,0.0,0.0,27750.0,9999.0
58304_G_1,Solar PV,1.5,1.5,0.005959531972075433,0.0,1.5,0.0,0.0,27750.0,9999.0
58304_G_2,Solar PV,1.5,1.5,0.014397418380195549,0.0,1.5,0.0,0.0,27750.0,9999.0
58304_G_3,Solar PV,0.7,0.7,0.018824415867332234,0.0,0.7,0.0,0.0,27750.0,9999.0
58306_G_1,Solar PV,1.0,1.0,0.026338242849638618,0.0,1.0,0.0,0.0,27750.0,9999.0
58306_G_2,Solar PV,1.0,1.0,0.01344680245678655,0.0,1.0,0.0,0.0,27750.0,9999.0
58306_G_3,Solar PV,1.5,1.5,0.027069259306397475,0.0,1.5,0.0,0.0,27750.0,9999.0
58307_G_1,Solar PV,1.5,1.5,0.007241870211793367,0.0,1.5,0.0,0.0,27750.0,9999.0
58307_G_2,Solar PV,0.5,0.5,0.03660520062399505,0.0,0.5,0.0,0.0,27750.0,9999.0
58307_G_3,Solar PV,1.5,1.5,0.02078565687290748,0.0,1.5,0.0,0.0,27750.0,9999.0
58308_G_1,Solar PV,1.5,1.5,0.009382602287647519,0.0,1.5,0.0,0.0,27750.0,9999.0
58308_G_3,Solar PV,1.5,1.5,0.013671480867874203,0.0,1.5,0.0,0.0,27750.0,9999.0
58308_G_4,Solar PV,1.0,1.0,0.04812095342739336,0.0,1.0,0.0,0.0,27750.0,9999.0
58309_G_1,Solar PV,1.0,1.0,0.015870924030924615,0.0,1.0,0.0,0.0,27750.0,9999.0
58309_G_2,Solar PV,1.0,1.0,0.026694783012284513,0.0,1.0,0.0,0.0,27750.0,9999.0
58309_G_5,Solar PV,1.5,1.5,0.04098557711271322,0.0,1.5,0.0,0.0,27750.0,9999.0
58354_G_1,Solar PV,1.5,1.5,0.01627101098911613,0.0,1.5,0.0,0.0,27750.0,9999.0
58355_G_1,Solar PV,1.5,1.5,0.03672723987089851,0.0,1.5,0.0,0.0,27750.0,9999.0
58366_G_1,Solar PV,20.2,20.2,0.015346633960298046,0.0,20.2,0.0,0.0,27750.0,9999.0
58370_G_GEN1,Solar PV,1.0,1.0,0.02613453038810944,0.0,1.0,0.0,0.0,27750.0,9999.0
58371_G_GEN1,Solar PV,2.5,2.5,0.0032554208783661166,0.0,2.5,0.0,0.0,27750.0,9999.0
58373_G_WRCA,Solar PV,20.0,20.0,0.023171175608887956,0.0,20.0,0.0,0.0,27750.0,9999.0
58374_G_CSCA,Solar PV,20.0,20.0,0.035420835870194615,0.0,20.0,0.0,0.0,27750.0,9999.0
58376_G_1,Solar PV,1.5,1.5,0.002570155431193977,0.0,1.5,0.0,0.0,27750.0,9999.0
58388_G_AVS1,Solar PV,38.0,38.0,0.008846245211693622,0.0,38.0,0.0,0.0,27750.0,9999.0
58388_G_SS11,Solar PV,52.6,52.6,0.0379597714293213,0.0,52.6,0.0,0.0,27750.0,9999.0
58388_G_SS12,Solar PV,52.6,52.6,0.03753865244085295,0.0,52.6,0.0,0.0,27750.0,9999.0
58388_G_SS13,Solar PV,57.0,57.0,0.016292798865288033,0.0,57.0,0.0,0.0,27750.0,9999.0
58388_G_SS14,Solar PV,32.2,32.2,0.03604029422978554,0.0,32.2,0.0,0.0,27750.0,9999.0
58388_G_SS15,Solar PV,14.6,14.6,0.011277356747727797,0.0,14.6,0.0,0.0,27750.0,9999.0
58388_G_SS16,Solar PV,62.9,62.9,0.033606144899062676,0.0,62.9,0.0,0.0,27750.0,9999.0
58389_G_AVS2,Solar PV,19.0,19.0,0.0147489084241198,0.0,19.0,0.0,0.0,27750.0,9999.0
58389_G_SS21,Solar PV,59.0,59.0,0.019523406238832575,0.0,59.0,0.0,0.0,27750.0,9999.0
58389_G_SS22,Solar PV,55.0,55.0,0.0058845040418561145,0.0,55.0,0.0,0.0,27750.0,9999.0
58389_G_SS23,Solar PV,47.0,47.0,0.027692826484930957,0.0,47.0,0.0,0.0,27750.0,9999.0
58389_G_SS24,Solar PV,43.0,43.0,0.013108671967430707,0.0,43.0,0.0,0.0,27750.0,9999.0
58389_G_SS25,Solar PV,52.0,52.0,0.025435771873097385,0.0,52.0,0.0,0.0,27750.0,9999.0
58394_G_AW10,Onshore Wind,138.0,138.0,0.0021687373444360726,0.0,138.0,0.0,0.0,39550.0,9999.0
58395_G_AW11,Onshore Wind,90.0,90.0,0.03608426311595033,0.0,90.0,0.0,0.0,39550.0,9999.0
58398_G_1,Solar PV,10.0,10.0,0.03226957650134832,0.0,10.0,0.0,0.0,27750.0,9999.0
58417_G_CP1,Solar PV,10.0,10.0,0.013350360495624554,0.0,10.0,0.0,0.0,27750.0,9999.0
58418_G_1,Solar PV,5.0,5.0,0.03552656424055917,0.0,5.0,0.0,0.0,27750.0,9999.0
58419_G_1,Solar PV,5.0,5.0,0.036818129505716016,0.0,5.0,0.0,0.0,27750.0,9999.0
58430_G_CSE1,Solar PV,33.4,33.4,0.00017485927447639105,0.0,33.4,0.0,0.0,27750.0,9999.0
58430_G_CSE2,Solar PV,25.6,25.6,0.04109921533783677,0.0,25.6,0.0,0.0,27750.0,9999.0
58430_G_CSE3,Solar PV,33.4,33.4,0.03956504417713373,0.0,33.4,0.0,0.0,27750.0,9999.0
58430_G_CSE4,Solar PV,33.4,33.4,0.049457541359394404,0.0,33.4,0.0,0.0,27750.0,9999.0
58430_G_CSE5,Solar PV,18.6,18.6,0.04739105688383799,0.0,18.6,0.0,0.0,27750.0,9999.0
58430_G_CSE6,Solar PV,25.6,25.6,0.01957077162996263,0.0,25.6,0.0,0.0,27750.0,9999.0
58445_G_1,Solar PV,1.0,1.0,0.048451478275532395,0.0,1.0,0.0,0.0,27750.0,9999.0
58445_G_2,Solar PV,1.0,1.0,0.026541112064486366,0.0,1.0,0.0,0.0,27750.0,9999.0
58446_G_1,Solar PV,1.5,1.5,0.00618580249627756,0.0,1.5,0.0,0.0,27750.0,9999.0
58447_G_1,Solar PV,1.5,1.5,0.04845426373657757,0.0,1.5,0.0,0.0,27750.0,9999.0
58447_G_2,Solar PV,1.5,1.5,0.04350837153852196,0.0,1.5,0.0,0.0,27750.0,9999.0
58447_G_3,Solar PV,1.0,1.0,0.023647106082848146,0.0,1.0,0.0,0.0,27750.0,9999.0
58448_G_1,Solar PV,1.0,1.0,0.012693881086431531,0.0,1.0,0.0,0.0,27750.0,9999.0
58449_G_1,Solar PV,1.5,1.5,0.020807579223113267,0.0,1.5,0.0,0.0,27750.0,9999.0
58449_G_2,Solar PV,1.5,1.5,0.029327976890523112,0.0,1.5,0.0,0.0,27750.0,9999.0
58449_G_3,Solar PV,1.0,1.0,0.028426266143585018,0.0,1.0,0.0,0.0,27750.0,9999.0
58450_G_1,Solar PV,1.5,1.5,0.000666107608807559,0.0,1.5,0.0,0.0,27750.0,9999.0
58451_G_1,Solar PV,1.5,1.5,0.04350352810264879,0.0,1.5,0.0,0.0,27750.0,9999.0
58452_G_1,Solar PV,1.5,1.5,0.016776846663326832,0.0,1.5,0.0,0.0,27750.0,9999.0
58454_G_1,Solar PV,1.5,1.5,0.023019182775351966,0.0,1.5,0.0,0.0,27750.0,9999.0
58454_G_2,Solar PV,0.5,0.5,0.0007827869346158979,0.0,0.5,0.0,0.0,27750.0,9999.0
58462_G_1,Solar PV,41.9,41.9,0.007308324359652824,0.0,41.9,0.0,0.0,27750.0,9999.0
58462_G_BLK2,Solar PV,21.0,21.0,0.038016741670611136,0.0,21.0,0.0,0.0,27750.0,9999.0
58462_G_BLK3,Solar PV,39.6,39.6,0.04644871295092801,0.0,39.6,0.0,0.0,27750.0,9999.0
58462_G_BLK4,Solar PV,31.4,31.4,0.04866907173274895,0.0,31.4,0.0,0.0,27750.0,9999.0
58462_G_BLK5,Solar PV,31.4,31.4,0.03206253104968969,0.0,31.4,0.0,0.0,27750.0,9999.0
58462_G_BLK6,Solar PV,26.9,26.9,0.0389373166853455,0.0,26.9,0.0,0.0,27750.0,9999.0
58462_G_BLK7,Solar PV,41.9,41.9,0.021099315492347583,0.0,41.9,0.0,0.0,27750.0,9999.0
58462_G_BLK8,Solar PV,36.5,36.5,0.00016430100938668593,0.0,36.5,0.0,0.0,27750.0,9999.0
58467_G_CVS1,Solar PV,139.0,139.0,0.019080975532884438,0.0,139.0,0.0,0.0,27750.0,9999.0
58498_G_RONE,Solar PV,20.0,20.0,0.0059811110235067026,0.0,20.0,0.0,0.0,27750.0,9999.0
58499_G_RTWO,Solar PV,20.0,20.0,0.020972501949645672,0.0,20.0,0.0,0.0,27750.0,9999.0
58500_G_RIO,Solar PV,5.0,5.0,0.007780341890314369,0.0,5.0,0.0,0.0,27750.0,9999.0
58502_G_COL3,Solar PV,10.0,10.0,0.03323460288785275,0.0,10.0,0.0,0.0,27750.0,9999.0
58506_G_0937,Solar PV,4.0,4.0,0.006840503527834424,0.0,4.0,0.0,0.0,27750.0,9999.0
58508_G_PV3,Solar PV,1.5,1.5,0.036074288008223876,0.0,1.5,0.0,0.0,27750.0,9999.0
58509_G_PV4,Solar PV,1.5,1.5,0.02582358584546811,0.0,1.5,0.0,0.0,27750.0,9999.0
