name,PlantType,maxcap,mincap,opcost,minup,ramp,st_cost,var_om,fix_om,regcost
57498_G_1,Solar PV,15.0,0.0,0.003057599683983092,0.0,15.0,0.0,0.0,27750.0,9999.0
57499_G_1,Solar PV,15.0,0.0,0.02441197975595564,0.0,15.0,0.0,0.0,27750.0,9999.0
57506_G_SEIM,Solar PV,1.0,0.0,0.011083753356081423,0.0,1.0,0.0,0.0,27750.0,9999.0
57514_G_WTG,Onshore Wind,265.4,0.0,0.02499561063083726,0.0,265.4,0.0,0.0,39550.0,9999.0
57521_G_1,Solar PV,10.0,0.0,0.03068717735057069,0.0,10.0,0.0,0.0,27750.0,9999.0
57522_G_1,Solar PV,20.0,0.0,0.034728397449568287,0.0,20.0,0.0,0.0,27750.0,9999.0
57523_G_1,Solar PV,20.0,0.0,0.03669221976899078,0.0,20.0,0.0,0.0,27750.0,9999.0
57534_G_S32A,Solar PV,0.5,0.0,0.011390307249008236,0.0,0.5,0.0,0.0,27750.0,9999.0
57534_G_S32B,Solar PV,0.5,0.0,0.01839603997513964,0.0,0.5,0.0,0.0,27750.0,9999.0
57534_G_S32C,Solar PV,0.5,0.0,0.00890856587850441,0.0,0.5,0.0,0.0,27750.0,9999.0
57535_G_S33A,Solar PV,0.5,0.0,0.005128626852877294,0.0,0.5,0.0,0.0,27750.0,9999.0
57535_G_S33B,Solar PV,0.5,0.0,0.020384753125193212,0.0,0.5,0.0,0.0,27750.0,9999.0
57559_G_1,Solar PV,4.5,0.0,0.03046805106232552,0.0,4.5,0.0,0.0,27750.0,9999.0
57579_G_1,Solar PV,0.9,0.0,0.01814490508234914,0.0,0.9,0.0,0.0,27750.0,9999.0
57579_G_2,Solar PV,0.4,0.0,0.03667427450488709,0.0,0.4,0.0,0.0,27750.0,9999.0
57586_G_1,Onshore Wind,102.5,0.0,0.03448809803650936,0.0,102.5,0.0,0.0,39550.0,9999.0
57594_G_WTG1,Onshore Wind,1.5,0.0,0.007571720122806863,0.0,1.5,0.0,0.0,39550.0,9999.0
57621_G_GEN1,Onshore Wind,79.2,0.0,0.03478695645987769,0.0,79.2,0.0,0.0,39550.0,9999.0
57626_G_WTG1,Onshore Wind,2.0,0.0,0.019176256178163122,0.0,2.0,0.0,0.0,39550.0,9999.0
57650_G_FRV4,Solar PV,60.0,0.0,0.01939803280858083,0.0,60.0,0.0,0.0,27750.0,9999.0
57651_G_FRV3,Solar PV,20.0,0.0,0.01777951592032102,0.0,20.0,0.0,0.0,27750.0,9999.0
57655_G_BC01,Solar PV,1.1,0.0,0.02766736014698273,0.0,1.1,0.0,0.0,27750.0,9999.0
57656_G_1,Solar PV,1.5,0.0,0.033468917808373355,0.0,1.5,0.0,0.0,27750.0,9999.0
57669_G_PV1,Solar PV,17.0,0.0,0.030589322403157867,0.0,17.0,0.0,0.0,27750.0,9999.0
57670_G_PV1,Solar PV,2.9,0.0,0.018816668530808267,0.0,2.9,0.0,0.0,27750.0,9999.0
57671_G_PV1,Solar PV,2.9,0.0,0.04757077533412613,0.0,2.9,0.0,0.0,27750.0,9999.0
57682_G_1,Solar PV,1.0,0.0,0.03381436859650204,0.0,1.0,0.0,0.0,27750.0,9999.0
57683_G_1,Solar PV,0.9,0.0,0.02198994624311877,0.0,0.9,0.0,0.0,27750.0,9999.0
57695_G_TPZ1,Solar PV,129.8,0.0,0.030564079772340783,0.0,129.8,0.0,0.0,27750.0,9999.0
57695_G_TPZ2,Solar PV,151.2,0.0,0.010262006138018955,0.0,151.2,0.0,0.0,27750.0,9999.0
57695_G_TPZ3,Solar PV,102.1,0.0,0.04146263499909336,0.0,102.1,0.0,0.0,27750.0,9999.0
57695_G_TPZ4,Solar PV,90.3,0.0,0.028005655685588212,0.0,90.3,0.0,0.0,27750.0,9999.0
57695_G_TPZ5,Solar PV,112.5,0.0,0.01932369157474221,0.0,112.5,0.0,0.0,27750.0,9999.0
57697_G_1,Solar PV,3.0,0.0,0.009703822647981315,0.0,3.0,0.0,0.0,27750.0,9999.0
57698_G_1,Solar PV,2.7,0.0,0.00564981716793479,0.0,2.7,0.0,0.0,27750.0,9999.0
57700_G_1,Onshore Wind,78.2,0.0,0.03213181377162393,0.0,78.2,0.0,0.0,39550.0,9999.0
57701_G_1,Onshore Wind,78.2,0.0,0.04604548684361241,0.0,78.2,0.0,0.0,39550.0,9999.0
57708_G_INV,Solar PV,110.0,0.0,0.04882051106095151,0.0,110.0,0.0,0.0,27750.0,9999.0
57722_G_1,Solar PV,4.0,0.0,0.02530490759414819,0.0,4.0,0.0,0.0,27750.0,9999.0
57725_G_1,Onshore Wind,102.5,0.0,0.030624606383593607,0.0,102.5,0.0,0.0,39550.0,9999.0
57743_G_1,Solar PV,2.4,0.0,0.010187611742560438,0.0,2.4,0.0,0.0,27750.0,9999.0
57753_G_PV1,Solar PV,1.0,0.0,0.02073353395147859,0.0,1.0,0.0,0.0,27750.0,9999.0
57757_G_1,Onshore Wind,140.0,0.0,0.03501319287218516,0.0,140.0,0.0,0.0,39550.0,9999.0
57764_G_1,Solar PV,11.1,0.0,0.04581476692033797,0.0,11.1,0.0,0.0,27750.0,9999.0
57773_G_1,Solar PV,1.2,0.0,0.04974912610770267,0.0,1.2,0.0,0.0,27750.0,9999.0
57774_G_WGNS,Onshore Wind,120.0,0.0,0.03732324145594741,0.0,120.0,0.0,0.0,39550.0,9999.0
57777_G_DL1,Solar PV,3.0,0.0,0.04836043210773713,0.0,3.0,0.0,0.0,27750.0,9999.0
57778_G_KAM1,Solar PV,5.0,0.0,0.04622875437194879,0.0,5.0,0.0,0.0,27750.0,9999.0
57779_G_DIL2,Solar PV,3.0,0.0,0.02537360027120509,0.0,3.0,0.0,0.0,27750.0,9999.0
57780_G_KAM2,Solar PV,5.0,0.0,0.02354781510140282,0.0,5.0,0.0,0.0,27750.0,9999.0
57781_G_DIL3,Solar PV,3.0,0.0,0.039229534458836104,0.0,3.0,0.0,0.0,27750.0,9999.0
57782_G_KAM3,Solar PV,5.0,0.0,0.03924837500657797,0.0,5.0,0.0,0.0,27750.0,9999.0
57783_G_BRU1,Solar PV,5.0,0.0,0.03886907490777706,0.0,5.0,0.0,0.0,27750.0,9999.0
57784_G_BRU2,Solar PV,5.0,0.0,0.0009595319813526571,0.0,5.0,0.0,0.0,27750.0,9999.0
57785_G_BRU3,Solar PV,5.0,0.0,0.0282551247227041,0.0,5.0,0.0,0.0,27750.0,9999.0
57791_G_WTG1,Onshore Wind,1.5,0.0,0.02521049318390849,0.0,1.5,0.0,0.0,39550.0,9999.0
57792_G_WTG1,Onshore Wind,1.0,0.0,0.029957834076720653,0.0,1.0,0.0,0.0,39550.0,9999.0
57796_G_1,Solar PV,1.2,0.0,0.014199576058011993,0.0,1.2,0.0,0.0,27750.0,9999.0
57797_G_1,Solar PV,1.3,0.0,0.027799608032828216,0.0,1.3,0.0,0.0,27750.0,9999.0
57806_G_DIL4,Solar PV,0.4,0.0,0.024275418900160012,0.0,0.4,0.0,0.0,27750.0,9999.0
57816_G_MCK1,Solar PV,5.0,0.0,0.042994445392563585,0.0,5.0,0.0,0.0,27750.0,9999.0
57817_G_MCK2,Solar PV,5.0,0.0,0.020611530351785368,0.0,5.0,0.0,0.0,27750.0,9999.0
57818_G_MCK3,Solar PV,5.0,0.0,0.007738720994450244,0.0,5.0,0.0,0.0,27750.0,9999.0
57819_G_MCK4,Solar PV,5.0,0.0,0.00955880390676444,0.0,5.0,0.0,0.0,27750.0,9999.0
57820_G_MCK5,Solar PV,5.0,0.0,0.028610286004645935,0.0,5.0,0.0,0.0,27750.0,9999.0
57821_G_MCK6,Solar PV,5.0,0.0,0.003495694551713935,0.0,5.0,0.0,0.0,27750.0,9999.0
57827_G_DSPV,Solar PV,1.0,0.0,0.04611002046619017,0.0,1.0,0.0,0.0,27750.0,9999.0
57831_G_1,Solar PV,1.3,0.0,0.02892118611213081,0.0,1.3,0.0,0.0,27750.0,9999.0
57833_G_AW06,Onshore Wind,150.0,0.0,0.0061478217528966655,0.0,150.0,0.0,0.0,39550.0,9999.0
57834_G_AW07,Onshore Wind,168.0,0.0,0.018863642133097658,0.0,168.0,0.0,0.0,39550.0,9999.0
57835_G_AW08,Onshore Wind,150.0,0.0,0.007280697598322967,0.0,150.0,0.0,0.0,39550.0,9999.0
57836_G_TSM,Solar PV,1.3,0.0,0.013540697073901143,0.0,1.3,0.0,0.0,27750.0,9999.0
57837_G_AW09,Onshore Wind,132.0,0.0,0.047697510608244675,0.0,132.0,0.0,0.0,39550.0,9999.0
57840_G_1,Solar PV,1.1,0.0,0.008182981777677163,0.0,1.1,0.0,0.0,27750.0,9999.0
57841_G_1,Solar PV,1.1,0.0,0.033917614975456555,0.0,1.1,0.0,0.0,27750.0,9999.0
57849_G_GASF1,Solar PV,2.8,0.0,0.04887239589246709,0.0,2.8,0.0,0.0,27750.0,9999.0
57850_G_GASF2,Solar PV,0.9,0.0,0.016086833913779002,0.0,0.9,0.0,0.0,27750.0,9999.0
57860_G_1,Solar PV,1.5,0.0,0.02226102394790577,0.0,1.5,0.0,0.0,27750.0,9999.0
57870_G_SOLAR,Solar PV,1.0,0.0,0.02160375611311485,0.0,1.0,0.0,0.0,27750.0,9999.0
57871_G_1,Solar PV,1.0,0.0,0.032863100453615755,0.0,1.0,0.0,0.0,27750.0,9999.0
57891_G_1,Solar PV,20.0,0.0,0.034992684230559616,0.0,20.0,0.0,0.0,27750.0,9999.0
57892_G_1,Solar PV,20.0,0.0,0.04454750952896321,0.0,20.0,0.0,0.0,27750.0,9999.0
57900_G_S48A,Solar PV,0.5,0.0,0.0055748022233600095,0.0,0.5,0.0,0.0,27750.0,9999.0
57900_G_S48B,Solar PV,0.5,0.0,0.03781253527825522,0.0,0.5,0.0,0.0,27750.0,9999.0
57900_G_S48C,Solar PV,0.5,0.0,0.03744035082622375,0.0,0.5,0.0,0.0,27750.0,9999.0
57900_G_S48D,Solar PV,0.5,0.0,0.003929998147814473,0.0,0.5,0.0,0.0,27750.0,9999.0
57900_G_S48E,Solar PV,0.5,0.0,0.022387551964477698,0.0,0.5,0.0,0.0,27750.0,9999.0
57900_G_S48F,Solar PV,0.5,0.0,0.036834479293136865,0.0,0.5,0.0,0.0,27750.0,9999.0
57900_G_S48G,Solar PV,0.5,0.0,0.03419025129223531,0.0,0.5,0.0,0.0,27750.0,9999.0
57900_G_S48H,Solar PV,0.5,0.0,0.003246837187890217,0.0,0.5,0.0,0.0,27750.0,9999.0
57900_G_S48I,Solar PV,0.5,0.0,0.029056502923298668,0.0,0.5,0.0,0.0,27750.0,9999.0
57900_G_S48J,Solar PV,0.5,0.0,0.03756634081641898,0.0,0.5,0.0,0.0,27750.0,9999.0
57904_G_CHNO,Solar PV,1.5,0.0,0.021887088619740577,0.0,1.5,0.0,0.0,27750.0,9999.0
57913_G_1,Onshore Wind,143.0,0.0,0.03583223569942139,0.0,143.0,0.0,0.0,39550.0,9999.0
57933_G_1,Solar PV,2.0,0.0,0.003754858160905039,0.0,2.0,0.0,0.0,27750.0,9999.0
57959_G_1,Solar PV,6.3,0.0,0.041560329058378226,0.0,6.3,0.0,0.0,27750.0,9999.0
57962_G_BT1,Onshore Wind,102.0,0.0,0.024916193253529745,0.0,102.0,0.0,0.0,39550.0,9999.0
57970_G_SOL1,Solar PV,2.9,0.0,0.025854915373356536,0.0,2.9,0.0,0.0,27750.0,9999.0
57982_G_PV-1,Solar PV,0.5,0.0,0.027294370172282197,0.0,0.5,0.0,0.0,27750.0,9999.0
57982_G_PV-2,Solar PV,0.6,0.0,0.046696511168518355,0.0,0.6,0.0,0.0,27750.0,9999.0
57993_G_DSL1,Solar PV,40.3,0.0,0.01827831536971024,0.0,40.3,0.0,0.0,27750.0,9999.0
57993_G_DSL10,Solar PV,30.2,0.0,0.014328792352890907,0.0,30.2,0.0,0.0,27750.0,9999.0
57993_G_DSL11,Solar PV,20.2,0.0,0.039272630670751596,0.0,20.2,0.0,0.0,27750.0,9999.0
57993_G_DSL2,Solar PV,40.3,0.0,0.03783093462959755,0.0,40.3,0.0,0.0,27750.0,9999.0
57993_G_DSL3,Solar PV,40.3,0.0,0.005459397045722281,0.0,40.3,0.0,0.0,27750.0,9999.0
57993_G_DSL4,Solar PV,30.2,0.0,0.01677241961335383,0.0,30.2,0.0,0.0,27750.0,9999.0
57993_G_DSL5,Solar PV,25.2,0.0,0.005988616936189639,0.0,25.2,0.0,0.0,27750.0,9999.0
57993_G_DSL6,Solar PV,25.2,0.0,0.048924692798476485,0.0,25.2,0.0,0.0,27750.0,9999.0
57993_G_DSL7,Solar PV,20.2,0.0,0.013745803112330562,0.0,20.2,0.0,0.0,27750.0,9999.0
57993_G_DSL8,Solar PV,18.9,0.0,0.021582498319881762,0.0,18.9,0.0,0.0,27750.0,9999.0
57993_G_DSL9,Solar PV,22.7,0.0,0.028846369877653263,0.0,22.7,0.0,0.0,27750.0,9999.0
58002_G_SPS,Solar PV,20.0,0.0,0.006942236355800768,0.0,20.0,0.0,0.0,27750.0,9999.0
58003_G_SPS50,Solar PV,50.0,0.0,0.010945564674026681,0.0,50.0,0.0,0.0,27750.0,9999.0
58028_G_PV,Solar PV,1.5,0.0,0.020017772728208812,0.0,1.5,0.0,0.0,27750.0,9999.0
58034_G_1,Solar PV,1.5,0.0,0.017759775598497996,0.0,1.5,0.0,0.0,27750.0,9999.0
58039_G_1,Solar PV,25.0,0.0,0.010075403320422716,0.0,25.0,0.0,0.0,27750.0,9999.0
58062_G_0001,Solar PV,23.0,0.0,0.038899397850938745,0.0,23.0,0.0,0.0,27750.0,9999.0
58073_G_SEPV,Solar PV,2.0,0.0,0.040073562669706714,0.0,2.0,0.0,0.0,27750.0,9999.0
58074_G_SEPV,Solar PV,2.0,0.0,0.04663341221923205,0.0,2.0,0.0,0.0,27750.0,9999.0
58076_G_1,Solar PV,1.0,0.0,0.04738462619670393,0.0,1.0,0.0,0.0,27750.0,9999.0
58076_G_2,Solar PV,1.0,0.0,0.021340805960038664,0.0,1.0,0.0,0.0,27750.0,9999.0
58076_G_3,Solar PV,1.0,0.0,0.02383946285849689,0.0,1.0,0.0,0.0,27750.0,9999.0
58086_G_1,Solar PV,0.5,0.0,0.001681410426372787,0.0,0.5,0.0,0.0,27750.0,9999.0
58086_G_2,Solar PV,0.5,0.0,0.009959223873672702,0.0,0.5,0.0,0.0,27750.0,9999.0
58101_G_WTG1,Onshore Wind,1.6,0.0,0.04821315866306984,0.0,1.6,0.0,0.0,39550.0,9999.0
58101_G_WTG2,Onshore Wind,1.6,0.0,0.024837450264352447,0.0,1.6,0.0,0.0,39550.0,9999.0
58102_G_WTG1,Onshore Wind,1.5,0.0,0.03916705368138563,0.0,1.5,0.0,0.0,39550.0,9999.0
58102_G_WTG2,Onshore Wind,1.5,0.0,0.024257329761221975,0.0,1.5,0.0,0.0,39550.0,9999.0
58104_G_WTG1,Onshore Wind,1.0,0.0,0.0010674153177772483,0.0,1.0,0.0,0.0,39550.0,9999.0
58105_G_WTG1,Onshore Wind,1.0,0.0,0.043806313040369194,0.0,1.0,0.0,0.0,39550.0,9999.0
58112_G_WTG1,Onshore Wind,1.0,0.0,0.02918196299869166,0.0,1.0,0.0,0.0,39550.0,9999.0
58113_G_WTG1,Onshore Wind,1.0,0.0,0.04067359510132647,0.0,1.0,0.0,0.0,39550.0,9999.0
58113_G_WTG2,Onshore Wind,1.0,0.0,0.04624125452875037,0.0,1.0,0.0,0.0,39550.0,9999.0
58114_G_WTG1,Onshore Wind,1.6,0.0,0.013241387290304269,0.0,1.6,0.0,0.0,39550.0,9999.0
58114_G_WTG2,Onshore Wind,1.6,0.0,0.0022042096717196312,0.0,1.6,0.0,0.0,39550.0,9999.0
58118_G_JDS1,Solar PV,1.5,0.0,0.02955855982081428,0.0,1.5,0.0,0.0,27750.0,9999.0
58119_G_DPSS,Solar PV,3.0,0.0,0.03220091387442506,0.0,3.0,0.0,0.0,27750.0,9999.0
58148_G_KS,Solar PV,20.0,0.0,0.04219594221333844,0.0,20.0,0.0,0.0,27750.0,9999.0
58149_G_TAHD,Solar PV,20.0,0.0,0.0035329688725378506,0.0,20.0,0.0,0.0,27750.0,9999.0
58154_G_GEN1,Onshore Wind,162.0,0.0,0.010629289627445072,0.0,162.0,0.0,0.0,39550.0,9999.0
58169_G_CPAC,Solar PV,0.3,0.0,0.0052337989540192816,0.0,0.3,0.0,0.0,27750.0,9999.0
58169_G_KHS,Solar PV,0.3,0.0,0.012781306605622123,0.0,0.3,0.0,0.0,27750.0,9999.0
58169_G_NPS,Solar PV,2.0,0.0,0.018920892914760498,0.0,2.0,0.0,0.0,27750.0,9999.0
58169_G_PS4,Solar PV,0.3,0.0,0.0075936329734824955,0.0,0.3,0.0,0.0,27750.0,9999.0
58169_G_SCPS,Solar PV,1.0,0.0,0.003458202675756017,0.0,1.0,0.0,0.0,27750.0,9999.0
58170_G_GEN1,Solar PV,1.3,0.0,0.018269735148966123,0.0,1.3,0.0,0.0,27750.0,9999.0
58202_G_VPS1,Solar PV,20.0,0.0,0.03206432092235642,0.0,20.0,0.0,0.0,27750.0,9999.0
58204_G_INV3,Solar PV,2.5,0.0,0.024324296555745053,0.0,2.5,0.0,0.0,27750.0,9999.0
58206_G_1,Solar PV,10.0,0.0,0.014073222502318584,0.0,10.0,0.0,0.0,27750.0,9999.0
58217_G_INV4,Solar PV,2.5,0.0,0.00214093609491805,0.0,2.5,0.0,0.0,27750.0,9999.0
58226_G_1,Solar PV,1.5,0.0,0.03620657021413755,0.0,1.5,0.0,0.0,27750.0,9999.0
58227_G_SPV9,Solar PV,8.5,0.0,0.0418653963511549,0.0,8.5,0.0,0.0,27750.0,9999.0
58232_G_TAHQ,Solar PV,1.0,0.0,0.017379608687670575,0.0,1.0,0.0,0.0,27750.0,9999.0
58233_G_GEN1,Onshore Wind,6.0,0.0,0.04112954800415024,0.0,6.0,0.0,0.0,39550.0,9999.0
58234_G_SPV8,Solar PV,11.8,0.0,0.023405053823630947,0.0,11.8,0.0,0.0,27750.0,9999.0
58244_G_WEST,Solar PV,0.9,0.0,0.031671800527318404,0.0,0.9,0.0,0.0,27750.0,9999.0
58248_G_GEN1,Solar PV,1.9,0.0,0.008467699514975353,0.0,1.9,0.0,0.0,27750.0,9999.0
58249_G_GEN1,Solar PV,3.5,0.0,0.013710122265979875,0.0,3.5,0.0,0.0,27750.0,9999.0
58253_G_GEN1,Solar PV,1.6,0.0,0.03686993266878715,0.0,1.6,0.0,0.0,27750.0,9999.0
58261_G_1,Solar PV,1.0,0.0,0.01073467049301697,0.0,1.0,0.0,0.0,27750.0,9999.0
58289_G_VNPV,Solar PV,1.5,0.0,0.03907379818967535,0.0,1.5,0.0,0.0,27750.0,9999.0
58290_G_VSPV,Solar PV,1.5,0.0,0.014652393342112553,0.0,1.5,0.0,0.0,27750.0,9999.0
58304_G_1,Solar PV,1.5,0.0,0.018579148075541892,0.0,1.5,0.0,0.0,27750.0,9999.0
58304_G_2,Solar PV,1.5,0.0,0.015445842595651495,0.0,1.5,0.0,0.0,27750.0,9999.0
58304_G_3,Solar PV,0.7,0.0,0.028053987227509732,0.0,0.7,0.0,0.0,27750.0,9999.0
58306_G_1,Solar PV,1.0,0.0,0.0008584322042171967,0.0,1.0,0.0,0.0,27750.0,9999.0
58306_G_2,Solar PV,1.0,0.0,0.005616385120400563,0.0,1.0,0.0,0.0,27750.0,9999.0
58306_G_3,Solar PV,1.5,0.0,0.00028728548777406384,0.0,1.5,0.0,0.0,27750.0,9999.0
58307_G_1,Solar PV,1.5,0.0,0.019928909644191,0.0,1.5,0.0,0.0,27750.0,9999.0
58307_G_2,Solar PV,0.5,0.0,0.04042612287860385,0.0,0.5,0.0,0.0,27750.0,9999.0
58307_G_3,Solar PV,1.5,0.0,0.0143571778712979,0.0,1.5,0.0,0.0,27750.0,9999.0
58308_G_1,Solar PV,1.5,0.0,0.01702463921000466,0.0,1.5,0.0,0.0,27750.0,9999.0
58308_G_3,Solar PV,1.5,0.0,0.041922604044295576,0.0,1.5,0.0,0.0,27750.0,9999.0
58308_G_4,Solar PV,1.0,0.0,0.04339507653069218,0.0,1.0,0.0,0.0,27750.0,9999.0
58309_G_1,Solar PV,1.0,0.0,0.020032117223170887,0.0,1.0,0.0,0.0,27750.0,9999.0
58309_G_2,Solar PV,1.0,0.0,0.01688050406588938,0.0,1.0,0.0,0.0,27750.0,9999.0
58309_G_5,Solar PV,1.5,0.0,0.04331211331153791,0.0,1.5,0.0,0.0,27750.0,9999.0
58354_G_1,Solar PV,1.5,0.0,0.047605303413290695,0.0,1.5,0.0,0.0,27750.0,9999.0
58355_G_1,Solar PV,1.5,0.0,0.032456344321657504,0.0,1.5,0.0,0.0,27750.0,9999.0
58366_G_1,Solar PV,20.2,0.0,0.01607187668099825,0.0,20.2,0.0,0.0,27750.0,9999.0
58370_G_GEN1,Solar PV,1.0,0.0,0.005248024861732076,0.0,1.0,0.0,0.0,27750.0,9999.0
58371_G_GEN1,Solar PV,2.5,0.0,0.049653030328192876,0.0,2.5,0.0,0.0,27750.0,9999.0
58373_G_WRCA,Solar PV,20.0,0.0,0.035235495688905,0.0,20.0,0.0,0.0,27750.0,9999.0
58374_G_CSCA,Solar PV,20.0,0.0,0.015335213263334375,0.0,20.0,0.0,0.0,27750.0,9999.0
58376_G_1,Solar PV,1.5,0.0,0.006769018055473819,0.0,1.5,0.0,0.0,27750.0,9999.0
58388_G_AVS1,Solar PV,38.0,0.0,0.02149705947866682,0.0,38.0,0.0,0.0,27750.0,9999.0
58388_G_SS11,Solar PV,52.6,0.0,0.04400219336946692,0.0,52.6,0.0,0.0,27750.0,9999.0
58388_G_SS12,Solar PV,52.6,0.0,0.039754070230436714,0.0,52.6,0.0,0.0,27750.0,9999.0
58388_G_SS13,Solar PV,57.0,0.0,0.008895563381928257,0.0,57.0,0.0,0.0,27750.0,9999.0
58388_G_SS14,Solar PV,32.2,0.0,0.049126984984174366,0.0,32.2,0.0,0.0,27750.0,9999.0
58388_G_SS15,Solar PV,14.6,0.0,0.016689577691478285,0.0,14.6,0.0,0.0,27750.0,9999.0
58388_G_SS16,Solar PV,62.9,0.0,0.017513229793160983,0.0,62.9,0.0,0.0,27750.0,9999.0
58389_G_AVS2,Solar PV,19.0,0.0,0.0342142430288929,0.0,19.0,0.0,0.0,27750.0,9999.0
58389_G_SS21,Solar PV,59.0,0.0,0.04269976394926207,0.0,59.0,0.0,0.0,27750.0,9999.0
58389_G_SS22,Solar PV,55.0,0.0,0.002084817896578861,0.0,55.0,0.0,0.0,27750.0,9999.0
58389_G_SS23,Solar PV,47.0,0.0,0.03344135532599647,0.0,47.0,0.0,0.0,27750.0,9999.0
58389_G_SS24,Solar PV,43.0,0.0,0.03544782779309194,0.0,43.0,0.0,0.0,27750.0,9999.0
58389_G_SS25,Solar PV,52.0,0.0,0.030875549834665957,0.0,52.0,0.0,0.0,27750.0,9999.0
58394_G_AW10,Onshore Wind,138.0,0.0,0.021739617161186848,0.0,138.0,0.0,0.0,39550.0,9999.0
58395_G_AW11,Onshore Wind,90.0,0.0,0.01511282991066017,0.0,90.0,0.0,0.0,39550.0,9999.0
58398_G_1,Solar PV,10.0,0.0,0.019957322132841616,0.0,10.0,0.0,0.0,27750.0,9999.0
58417_G_CP1,Solar PV,10.0,0.0,0.033352401581908456,0.0,10.0,0.0,0.0,27750.0,9999.0
58418_G_1,Solar PV,5.0,0.0,0.03573030999522965,0.0,5.0,0.0,0.0,27750.0,9999.0
58419_G_1,Solar PV,5.0,0.0,0.022216540877326538,0.0,5.0,0.0,0.0,27750.0,9999.0
58430_G_CSE1,Solar PV,33.4,0.0,0.03331765272978832,0.0,33.4,0.0,0.0,27750.0,9999.0
58430_G_CSE2,Solar PV,25.6,0.0,0.03501552417047627,0.0,25.6,0.0,0.0,27750.0,9999.0
58430_G_CSE3,Solar PV,33.4,0.0,0.012982552670701598,0.0,33.4,0.0,0.0,27750.0,9999.0
58430_G_CSE4,Solar PV,33.4,0.0,0.023349257496951378,0.0,33.4,0.0,0.0,27750.0,9999.0
58430_G_CSE5,Solar PV,18.6,0.0,0.002335476804199416,0.0,18.6,0.0,0.0,27750.0,9999.0
58430_G_CSE6,Solar PV,25.6,0.0,0.0016678455308803076,0.0,25.6,0.0,0.0,27750.0,9999.0
58445_G_1,Solar PV,1.0,0.0,0.0023089044297494588,0.0,1.0,0.0,0.0,27750.0,9999.0
58445_G_2,Solar PV,1.0,0.0,0.034561950913688376,0.0,1.0,0.0,0.0,27750.0,9999.0
58446_G_1,Solar PV,1.5,0.0,0.009610985586161393,0.0,1.5,0.0,0.0,27750.0,9999.0
58447_G_1,Solar PV,1.5,0.0,0.014479912776196459,0.0,1.5,0.0,0.0,27750.0,9999.0
58447_G_2,Solar PV,1.5,0.0,0.010574802440691018,0.0,1.5,0.0,0.0,27750.0,9999.0
58447_G_3,Solar PV,1.0,0.0,0.03985859951160273,0.0,1.0,0.0,0.0,27750.0,9999.0
58448_G_1,Solar PV,1.0,0.0,0.04856911459532523,0.0,1.0,0.0,0.0,27750.0,9999.0
58449_G_1,Solar PV,1.5,0.0,0.02621608579091292,0.0,1.5,0.0,0.0,27750.0,9999.0
58449_G_2,Solar PV,1.5,0.0,0.036580303793214954,0.0,1.5,0.0,0.0,27750.0,9999.0
58449_G_3,Solar PV,1.0,0.0,0.015149418304715778,0.0,1.0,0.0,0.0,27750.0,9999.0
58450_G_1,Solar PV,1.5,0.0,0.0017695143579306073,0.0,1.5,0.0,0.0,27750.0,9999.0
58451_G_1,Solar PV,1.5,0.0,0.001293808380115924,0.0,1.5,0.0,0.0,27750.0,9999.0
58452_G_1,Solar PV,1.5,0.0,0.01190644059289141,0.0,1.5,0.0,0.0,27750.0,9999.0
58454_G_1,Solar PV,1.5,0.0,0.011318203295383184,0.0,1.5,0.0,0.0,27750.0,9999.0
58454_G_2,Solar PV,0.5,0.0,0.048719311950072834,0.0,0.5,0.0,0.0,27750.0,9999.0
58462_G_1,Solar PV,41.9,0.0,0.04426987936788329,0.0,41.9,0.0,0.0,27750.0,9999.0
58462_G_BLK2,Solar PV,21.0,0.0,0.045268519686925746,0.0,21.0,0.0,0.0,27750.0,9999.0
58462_G_BLK3,Solar PV,39.6,0.0,0.015290067327662443,0.0,39.6,0.0,0.0,27750.0,9999.0
58462_G_BLK4,Solar PV,31.4,0.0,0.02827617782739533,0.0,31.4,0.0,0.0,27750.0,9999.0
58462_G_BLK5,Solar PV,31.4,0.0,0.015503577365306165,0.0,31.4,0.0,0.0,27750.0,9999.0
58462_G_BLK6,Solar PV,26.9,0.0,0.04143845801091667,0.0,26.9,0.0,0.0,27750.0,9999.0
58462_G_BLK7,Solar PV,41.9,0.0,0.017520908239080386,0.0,41.9,0.0,0.0,27750.0,9999.0
58462_G_BLK8,Solar PV,36.5,0.0,0.032034810245361506,0.0,36.5,0.0,0.0,27750.0,9999.0
58467_G_CVS1,Solar PV,139.0,0.0,0.013502479209407553,0.0,139.0,0.0,0.0,27750.0,9999.0
58498_G_RONE,Solar PV,20.0,0.0,0.02171941147427906,0.0,20.0,0.0,0.0,27750.0,9999.0
58499_G_RTWO,Solar PV,20.0,0.0,0.03347077913725247,0.0,20.0,0.0,0.0,27750.0,9999.0
58500_G_RIO,Solar PV,5.0,0.0,0.01979026071139759,0.0,5.0,0.0,0.0,27750.0,9999.0
58502_G_COL3,Solar PV,10.0,0.0,0.045659791319561646,0.0,10.0,0.0,0.0,27750.0,9999.0
58506_G_0937,Solar PV,4.0,0.0,0.006288436452580943,0.0,4.0,0.0,0.0,27750.0,9999.0
58508_G_PV3,Solar PV,1.5,0.0,0.02198387657755825,0.0,1.5,0.0,0.0,27750.0,9999.0
