name,maxcap,mincap,opcost,minup,ramp,st_cost,var_om,fix_om,regcost
457_G_HC2,0.7,0.7,0.032331815,0,0.7,0,0,14130,9999
479_G_1,2.8,2.8,0.045617001,0,2.8,0,0,14130,9999
480_G_1,2.8,2.8,0.033231281,0,2.8,0,0,14130,9999
481_G_1,7.9,7.9,0.000202536,0,7.9,0,0,14130,9999
482_G_1,1.9,1.9,0.030451129,0,1.9,0,0,14130,9999
483_G_1,3.1,3.1,0.026728288,0,3.1,0,0,14130,9999
484_G_1,5.9,5.9,0.013961671,0,5.9,0,0,14130,9999
487_G_1,4.1,4.1,0.037384872,0,4.1,0,0,14130,9999
489_G_1,5.5,5.5,0.020346066,0,5.5,0,0,14130,9999
50037_G_UNT1,6.7,6.7,0.040986985,0,6.7,0,0,14130,9999
50037_G_UNT2,6.7,6.7,0.031763996,0,6.7,0,0,14130,9999
50066_G_UNT1,50,50,0.016837475,0,50,0,0,100000,0.001683748
50066_G_UNT2,50,50,0.021480448,0,50,0,0,100000,0.002148045
50129_G_1641,1.3,1.3,0.015171226,0,1.3,0,0,14130,9999
50129_G_1642,1.3,1.3,0.031390786,0,1.3,0,0,14130,9999
50129_G_8332,0.1,0.1,0.031446615,0,0.1,0,0,14130,9999
50134_G_GTAG,75,75,43.84027204,0,75,0,15.45,7340,9999
50134_G_GTBG,75,75,43.8334382,0,75,0,15.45,7340,9999
50134_G_GTCG,75,75,43.82855711,0,75,0,15.45,7340,9999
50134_G_GTDG,75,75,43.84113879,0,75,0,15.45,7340,9999
50147_G_1,1,1,0.005538049,0,1,0,0,14130,9999
50156_G_GEN1,3,3,0.02691056,0,3,0,0,14130,9999
50179_G_GEN1,2.5,2.5,0.042702968,0,2.5,0,0,14130,9999
50179_G_GEN2,2.5,2.5,0.044584452,0,2.5,0,0,14130,9999
50180_G_GEN1,4.8,4.8,0.014832464,0,4.8,0,0,14130,9999
50210_G_GEN1,23.5,23.5,0.036957938,0,23.5,0,0,100000,0.003695794
50210_G_GEN2,6,6,0.012176064,0,6,0,0,100000,0.001217606
50216_G_GN91,82,82,34.41281356,0,82,0,3.6,13170,3.441281356
50216_G_GN92,82,82,34.39079138,0,82,0,3.6,13170,3.439079138
50216_G_GN93,82,82,34.37282071,0,82,0,3.6,13170,3.437282071
50216_G_GN94,82,82,34.40006176,0,82,0,3.6,13170,3.440006176
50216_G_GN95,35,35,34.40123267,0,35,0,3.6,13170,3.440123267
50216_G_GN96,35,35,34.41778309,0,35,0,3.6,13170,3.441778309
50218_G_U1,2.7,2.7,0.021077691,0,2.7,0,0,14130,9999
50219_G_U1,4,4,0.022255053,0,4,0,0,14130,9999
50223_G_1296,0.5,0.5,0.04600903,0,0.5,0,0,14130,9999
50233_G_4011,1,1,0.003442664,0,1,0,0,14130,9999
50322_G_GEN1,2.1,2.1,0.00800249,0,2.1,0,0,14130,9999
50350_G_GEN1,14.5,14.5,0.008039578,0,14.5,0,0,14130,9999
50352_G_1,3.7,3.7,0.023814694,0,3.7,0,0,14130,9999
50352_G_2,0.3,0.3,0.042155807,0,0.3,0,0,14130,9999
50375_G_GEN1,1.2,1.2,0.011270287,0,1.2,0,0,14130,9999
50388_B_K1,8.5,8.5,20.85884011,0,8.5,0,4.47,37800,2.085884011
50388_B_K2,8.5,8.5,20.85605289,0,8.5,0,4.47,37800,2.085605289
50393_G_FR1,20,20,0.023891652,0,20,0,0,14130,9999
50393_G_M1,8,8,0.048578993,0,8,0,0,14130,9999
50393_G_RO1,2.3,2.3,0.03083111,0,2.3,0,0,14130,9999
50393_G_RO2,9,9,0.026744466,0,9,0,0,14130,9999
50400_G_GEN1,15.6,15.6,0.003430013,0,15.6,0,0,14130,9999
50492_G_3,1,1,0.024306422,0,1,0,0,14130,9999
50541_G_GEN1,80.8,80.8,40.63157353,0,80.8,0,3.6,13170,4.063157353
50541_G_ST1,9.9,9.9,40.6391792,0,9.9,0,3.6,13170,4.06391792
50541_G_ST2,11,11,40.6000329,0,11,0,3.6,13170,4.06000329
50546_G_GEN1,3.6,3.6,0.047152099,0,3.6,0,0,14130,9999
50748_G_GEN1,24.4,24.4,31.75882742,0,24.4,0,3.6,13170,3.175882742
50748_G_GEN2,7.3,7.3,31.74270338,0,7.3,0,3.6,13170,3.174270338
50755_G_GEN1,1.9,1.9,0.033439659,0,1.9,0,0,14130,9999
50755_G_GEN2,0.9,0.9,0.049198584,0,0.9,0,0,14130,9999
50766_G_ITLU1,11.5,11.5,0.004113688,0,11.5,0,0,100000,0.000411369
50766_G_ITLU2,8.5,8.5,0.031716913,0,8.5,0,0,100000,0.003171691
50766_G_OE31,0.7,0.7,0.007760573,0,0.7,0,0,100000,0.000776057
50766_G_OE32,0.7,0.7,0.012203931,0,0.7,0,0,100000,0.001220393
50849_G_GEN1,21,21,34.37438558,0,21,0,3.6,13170,3.437438558
50849_G_GEN2,2,2,34.3868233,0,2,0,3.6,13170,3.43868233
50850_G_GEN1,22.5,22.5,26.87023175,0,22.5,0,3.6,13170,2.687023175
50850_G_GEN2,6.5,6.5,26.83877933,0,6.5,0,3.6,13170,2.683877933
50851_G_GEN1,21.5,21.5,29.25352082,0,21.5,0,3.6,13170,2.925352082
50851_G_GEN2,6.8,6.8,29.22002163,0,6.8,0,3.6,13170,2.922002163
50892_G_GEN1,1.5,1.5,0.049479304,0,1.5,0,0,14130,9999
50892_G_GEN2,1.5,1.5,0.030289347,0,1.5,0,0,14130,9999
50961_G_GEN1,4,4,0.014681868,0,4,0,0,14130,9999
50964_G_IND,1.1,1.1,0.02958964,0,1.1,0,0,100000,0.002958964
50964_G_SYN,1.1,1.1,0.045144602,0,1.1,0,0,100000,0.00451446
510_G_1,50,50,0.024451134,0,50,0,0,100000,0.002445113
52073_G_GEN1,12.5,12.5,28.39875871,0,12.5,0,3.6,13170,2.839875871
52073_G_GEN2,12.5,12.5,28.38931309,0,12.5,0,3.6,13170,2.838931309
52073_G_GEN3,11,11,28.36222668,0,11,0,3.6,13170,2.836222668
52158_G_GEN1,9,9,0.035709536,0,9,0,0,100000,0.003570954
52158_G_GEN2,9,9,0.037623661,0,9,0,0,100000,0.003762366
531_G_1,7.2,7.2,0.032467832,0,7.2,0,0,14130,9999
534_G_1,10,10,0.037944937,0,10,0,0,14130,9999
535_G_1,77,77,57.93210946,0,77,0,15.45,7340,9999
537_G_1,3.5,3.5,0.029726078,0,3.5,0,0,14130,9999
537_G_2,3.5,3.5,0.005892181,0,3.5,0,0,14130,9999
537_G_3,3.5,3.5,0.048757102,0,3.5,0,0,14130,9999
54017_G_U1,3.7,3.7,0.016540008,0,3.7,0,0,14130,9999
54017_G_U2,1.1,1.1,0.023042145,0,1.1,0,0,14130,9999
54038_G_GEN1,13.5,13.5,0.016991044,0,13.5,0,0,100000,0.001699104
54111_G_GE10,3.8,3.8,0.032996625,0,3.8,0,0,100000,0.003299662
54111_G_GE11,3.8,3.8,0.033171318,0,3.8,0,0,100000,0.003317132
54111_G_GE12,3.8,3.8,0.014336334,0,3.8,0,0,100000,0.001433633
54111_G_GE13,2,2,0.031027608,0,2,0,0,100000,0.003102761
54111_G_GEN1,3,3,0.047122008,0,3,0,0,100000,0.004712201
54111_G_GEN14,12,12,0.046683811,0,12,0,0,100000,0.004668381
54111_G_GEN2,3,3,0.02137848,0,3,0,0,100000,0.002137848
54111_G_GEN3,3,3,0.017137854,0,3,0,0,100000,0.001713785
54111_G_GEN4,3,3,0.0305473,0,3,0,0,100000,0.00305473
54111_G_GEN5,3,3,0.023586552,0,3,0,0,100000,0.002358655
54111_G_GEN6,3,3,0.047396121,0,3,0,0,100000,0.004739612
54111_G_GEN7,3.8,3.8,0.002430979,0,3.8,0,0,100000,0.000243098
54111_G_GEN8,3.8,3.8,0.049280368,0,3.8,0,0,100000,0.004928037
54111_G_GEN9,3.8,3.8,0.035288985,0,3.8,0,0,100000,0.003528899
54261_G_3385,1.2,1.2,0.02526887,0,1.2,0,0,14130,9999
54308_G_1,1.2,1.2,0.024319935,0,1.2,0,0,14130,9999
54343_G_GEN1,22,22,0.04176276,0,22,0,0,14130,9999
54554_G_GEN1,2.5,2.5,0.007277564,0,2.5,0,0,14130,9999
54554_G_GEN2,2.5,2.5,0.04460421,0,2.5,0,0,14130,9999
54554_G_GEN3,0.5,0.5,0.037760544,0,0.5,0,0,14130,9999
54555_G_GEN1,126.5,126.5,0.012790338,0,126.5,0,0,14130,9999
54555_G_GEN2,126.5,126.5,0.01128155,0,126.5,0,0,14130,9999
54653_G_KAN1,1.1,1.1,0.042488365,0,1.1,0,0,14130,9999
54654_G_KEK1,4.9,4.9,0.001250398,0,4.9,0,0,14130,9999
54689_G_1,38,38,0.018820215,0,38,0,0,100000,0.001882022
54689_G_2,5,5,0.017168155,0,5,0,0,100000,0.001716815
54689_G_3,2.5,2.5,0.004453772,0,2.5,0,0,100000,0.000445377
54724_G_OEC21,11.5,11.5,0.030187147,0,11.5,0,0,100000,0.003018715
54724_G_OEC22,8.5,8.5,0.008483304,0,8.5,0,0,100000,0.00084833
54749_G_CTG,40,40,29.05617801,0,40,0,3.6,13170,2.905617801
54749_G_STG,9.4,9.4,29.06161111,0,9.4,0,3.6,13170,2.906161111
54996_G_4100,44,44,0.010849102,0,44,0,0,100000,0.00108491
55009_G_GEN1,2.6,2.6,0.034485698,0,2.6,0,0,14130,9999
55084_G_GE1,247.4,247.4,22.98766435,0,247.4,0,3.6,13170,2.298766435
55112_G_CT01,175,175,28.77754457,0,175,0,3.6,13170,2.877754457
55112_G_CT02,175,175,28.79054401,0,175,0,3.6,13170,2.879054401
55112_G_ST01,180,180,28.80731422,0,180,0,3.6,13170,2.880731422
55182_G_STG,245,245,27.20216481,0,245,0,3.6,13170,2.720216481
55182_G_X718,150,150,27.22849511,0,150,0,3.6,13170,2.722849511
55182_G_X719,150,150,27.21919586,0,150,0,3.6,13170,2.721919586
55217_G_CTG1,165,165,25.43969212,0,165,0,3.6,13170,2.543969212
55217_G_CTG2,165,165,25.47423902,0,165,0,3.6,13170,2.547423902
55217_G_STG3,237,237,25.42954251,0,237,0,3.6,13170,2.542954251
55295_G_CT1,156.5,156.5,27.46349535,0,156.5,0,3.6,13170,2.746349535
55295_G_CT2,156.5,156.5,27.48884197,0,156.5,0,3.6,13170,2.748884197
55295_G_ST1,201,201,27.45351353,0,201,0,3.6,13170,2.745351353
55333_G_CTG1,176,176,27.82841712,0,176,0,3.6,13170,2.782841712
55333_G_CTG2,165,165,27.82702394,0,165,0,3.6,13170,2.782702394
55333_G_CTG3,165,165,27.86794614,0,165,0,3.6,13170,2.786794614
55333_G_STG1,263.1,263.1,27.84511797,0,263.1,0,3.6,13170,2.784511797
55345_G_1-01,152.8,152.8,27.35261825,0,152.8,0,3.6,13170,2.735261825
55345_G_1-02,152.8,152.8,27.3572777,0,152.8,0,3.6,13170,2.73572777
55345_G_1-03,265.4,265.4,27.36638384,0,265.4,0,3.6,13170,2.736638384
55393_G_CTG1,172,172,27.03394917,0,172,0,3.6,13170,2.703394917
55393_G_CTG2,172,172,27.02753388,0,172,0,3.6,13170,2.702753388
55393_G_STG1,202.1,202.1,27.01859227,0,202.1,0,3.6,13170,2.701859227
55400_G_CTG1,156,156,26.85838857,0,156,0,3.6,13170,2.685838857
55400_G_CTG2,156,156,26.83884512,0,156,0,3.6,13170,2.683884512
55400_G_STG,213,213,26.86077592,0,213,0,3.6,13170,2.686077592
55518_G_CTG1,167.3,167.3,27.27007289,0,167.3,0,3.6,13170,2.727007289
55518_G_CTG2,167.7,167.7,27.23442171,0,167.7,0,3.6,13170,2.723442171
55518_G_CTG3,167.5,167.5,27.27546519,0,167.5,0,3.6,13170,2.727546519
55518_G_STG1,304.8,304.8,27.27914896,0,304.8,0,3.6,13170,2.727914896
55656_G_CT01,175,175,26.6743359,0,175,0,3.6,13170,2.66743359
55656_G_CT02,173,173,26.6666301,0,173,0,3.6,13170,2.66666301
55656_G_CT04,156,156,26.65699507,0,156,0,3.6,13170,2.665699507
55656_G_ST03,174,174,26.66289754,0,174,0,3.6,13170,2.666289754
55656_G_ST05,87,87,26.66109348,0,87,0,3.6,13170,2.666109348
55748_G_CAG5,126.1,126.1,30.54709529,0,126.1,0,3.6,13170,3.054709529
55748_G_CTG1,45,45,30.55400555,0,45,0,3.6,13170,3.055400555
55748_G_CTG2,45,45,30.59377551,0,45,0,3.6,13170,3.059377551
55748_G_CTG3,45,45,30.57400185,0,45,0,3.6,13170,3.057400185
55748_G_CTG4,45,45,30.55418736,0,45,0,3.6,13170,3.055418736
55933_G_TCC1,156.2,156.2,30.09547306,0,156.2,0,3.6,13170,3.009547306
55933_G_TPP1,82.1,82.1,30.08764714,0,82.1,0,3.6,13170,3.008764714
55933_G_TPP2,81.8,81.8,30.08078357,0,81.8,0,3.6,13170,3.008078357
55970_G_1,171,171,26.61993227,0,171,0,3.6,13170,2.661993227
55970_G_2,166,166,26.6147528,0,166,0,3.6,13170,2.66147528
55970_G_3,166,166,26.61722856,0,166,0,3.6,13170,2.661722856
55983_G_TG51,46,46,0.000138666,0,46,0,0,100000,1.39E-05
55984_G_TG21,10.9,10.9,0.000737734,0,10.9,0,0,100000,7.38E-05
55985_G_CTG1,170,170,26.60955884,0,170,0,3.6,13170,2.660955884
55985_G_CTG2,170,170,26.6212556,0,170,0,3.6,13170,2.66212556
55985_G_STG,222,222,26.63521861,0,222,0,3.6,13170,2.663521861
56026_G_CTG1,50,50,31.528019,0,50,0,3.6,13170,3.1528019
56026_G_CTG2,50,50,31.5737402,0,50,0,3.6,13170,3.15737402
56026_G_STG,54,54,31.54465042,0,54,0,3.6,13170,3.154465042
56041_G_M1,42,42,28.65451517,0,42,0,3.6,13170,2.865451517
56041_G_M2,42,42,28.66648878,0,42,0,3.6,13170,2.866648878
56041_G_M3,50,50,28.68142908,0,50,0,3.6,13170,2.868142908
56046_G_1,161,161,26.82739321,0,161,0,3.6,13170,2.682739321
56046_G_2,140,140,26.82100615,0,140,0,3.6,13170,2.682100615
56078_G_1,84,84,29.13907432,0,84,0,3.6,13170,2.913907432
56078_G_2,84,84,29.18068235,0,84,0,3.6,13170,2.918068235
56078_G_3,101,101,29.16901057,0,101,0,3.6,13170,2.916901057
56090_G_D190,0.3,0.3,4.519527607,0,0.3,0,4.47,37800,9999
56125_G_4152,1,1,0.043992593,0,1,0,0,14130,9999
56298_G_0001,38,38,28.80128787,0,38,0,3.6,13170,2.880128787
56298_G_0002,38,38,28.80368896,0,38,0,3.6,13170,2.880368896
56298_G_0003,75,75,28.81231304,0,75,0,3.6,13170,2.881231304
56356_G_CT1,21,21,32.72306254,0,21,0,3.6,13170,3.272306254
56356_G_ST1,7,7,32.72186142,0,7,0,3.6,13170,3.272186142
56467_G_CTG1,185,185,26.86322997,0,185,0,3.6,13170,2.686322997
56467_G_CTG2,185,185,26.83825017,0,185,0,3.6,13170,2.683825017
56467_G_STG1,245,245,26.86071911,0,245,0,3.6,13170,2.686071911
56476_G_A,177,177,26.90438914,0,177,0,3.6,13170,2.690438914
56476_G_B,177,177,26.91066698,0,177,0,3.6,13170,2.691066698
56476_G_C,209.4,209.4,26.91011592,0,209.4,0,3.6,13170,2.691011592
56532_G_A,167,167,26.915712,0,167,0,3.6,13170,2.6915712
56532_G_B,167,167,26.9222996,0,167,0,3.6,13170,2.69222996
56532_G_C,306,306,26.92287388,0,306,0,3.6,13170,2.692287388
56615_G_G100,4.4,4.4,0.024661976,0,4.4,0,0,14130,9999
56803_G_1,97,97,50.49551926,0,97,0,15.45,7340,9999
56803_G_2,97,97,50.49885123,0,97,0,15.45,7340,9999
56803_G_3,97,97,50.50270222,0,97,0,15.45,7340,9999
56803_G_4,97,97,50.50394655,0,97,0,15.45,7340,9999
56832_G_GE1,16,16,0.021795769,0,16,0,0,100000,0.002179577
56832_G_GE2,16,16,0.006589139,0,16,0,0,100000,0.000658914
56832_G_GE3,16,16,0.025901778,0,16,0,0,100000,0.002590178
56832_G_GE4,16,16,0.04616306,0,16,0,0,100000,0.004616306
57122_G_CTG1,13.5,13.5,28.37207947,0,13.5,0,3.6,13170,2.837207947
57122_G_STG1,5.5,5.5,28.38654578,0,5.5,0,3.6,13170,2.838654578
57267_G_1,191.8,191.8,59.47434038,0,191.8,0,15.45,7340,9999
57267_G_2,191,191,59.45128655,0,191,0,15.45,7340,9999
57267_G_3,190.6,190.6,59.46934604,0,190.6,0,15.45,7340,9999
57267_G_4,192.3,192.3,59.48686216,0,192.3,0,15.45,7340,9999
57364_G_1,2.2,2.2,0.035500907,0,2.2,0,0,14130,9999
57364_G_2,2.2,2.2,0.031308194,0,2.2,0,0,14130,9999
57475_G_HRP1,49.9,49.9,0.03168791,0,49.9,0,0,100000,0.003168791
57482_G_CTG1,100,100,50.53022811,0,100,0,15.45,7340,9999
57482_G_CTG2,100,100,50.49297402,0,100,0,15.45,7340,9999
57482_G_CTG3,100,100,50.51304318,0,100,0,15.45,7340,9999
57482_G_CTG4,100,100,50.52143971,0,100,0,15.45,7340,9999
57482_G_CTG5,100,100,50.51194688,0,100,0,15.45,7340,9999
57482_G_CTG6,100,100,50.5088931,0,100,0,15.45,7340,9999
57482_G_CTG7,100,100,50.53109205,0,100,0,15.45,7340,9999
57482_G_CTG8,100,100,50.52562608,0,100,0,15.45,7340,9999
57515_G_GT1,97,97,50.49200209,0,97,0,15.45,7340,9999
57515_G_GT2,97,97,50.5306088,0,97,0,15.45,7340,9999
57515_G_GT3,97,97,50.50566858,0,97,0,15.45,7340,9999
57515_G_GT4,97,97,50.51329176,0,97,0,15.45,7340,9999
57515_G_GT5,97,97,50.51411887,0,97,0,15.45,7340,9999
57555_G_CTG1,97,97,50.51698204,0,97,0,15.45,7340,9999
57555_G_CTG2,97,97,50.4960042,0,97,0,15.45,7340,9999
57555_G_CTG3,97,97,50.53493451,0,97,0,15.45,7340,9999
57564_G_CTG,49,49,29.2912016,0,49,0,3.6,13170,2.92912016
57564_G_STG2,12.5,12.5,29.27968106,0,12.5,0,3.6,13170,2.927968106
57584_G_NT2,13.5,13.5,28.36025084,0,13.5,0,3.6,13170,2.836025084
57584_G_ST1,13.5,13.5,28.37224647,0,13.5,0,3.6,13170,2.837224647
57584_G_STG,3,3,28.3860373,0,3,0,3.6,13170,2.83860373
57854_G_2T1,1.2,1.2,0.018828608,0,1.2,0,0,14130,9999
57854_G_2T2,1.2,1.2,0.041421152,0,1.2,0,0,14130,9999
57854_G_2T3,0.5,0.5,0.040026573,0,0.5,0,0,14130,9999
57854_G_3T1,0.5,0.5,0.01534976,0,0.5,0,0,14130,9999
57854_G_3T2,0.2,0.2,0.02857593,0,0.2,0,0,14130,9999
57901_G_5,195,195,30.6623998,0,195,0,3.6,13170,3.06623998
57901_G_6,60,60,30.68153448,0,60,0,3.6,13170,3.068153448
57901_G_7,195,195,30.63905916,0,195,0,3.6,13170,3.063905916
57901_G_8,60,60,30.67066623,0,60,0,3.6,13170,3.067066623
57978_G_CT1,162,162,26.63042533,0,162,0,3.6,13170,2.663042533
57978_G_ST1,95,95,26.67757558,0,95,0,3.6,13170,2.667757558
58198_G_GTG1,5.2,5.2,28.38430729,0,5.2,0,3.6,13170,2.838430729
58198_G_GTG2,5.5,5.5,28.35988954,0,5.5,0,3.6,13170,2.835988954
58198_G_STG1,1.8,1.8,28.38316098,0,1.8,0,3.6,13170,2.838316098
585_G_1,1.3,1.3,0.021290494,0,1.3,0,0,14130,9999
585_G_2,1.2,1.2,0.029366118,0,1.2,0,0,14130,9999
585_G_3,1.3,1.3,0.044632686,0,1.3,0,0,14130,9999
586_G_1,1,1,0.003757706,0,1,0,0,14130,9999
59428_G_GENE1,1.4,1.4,0.02636746,0,1.4,0,0,14130,9999
59428_G_GENE2,0.1,0.1,0.046547891,0,0.1,0,0,14130,9999
6099_G_1,1122,1122,8.676303998,0,1122,0,2.14,93280,9999
6099_G_2,1118,1118,8.657783078,0,1118,0,2.14,93280,9999
6158_G_1,191,191,0.003145974,0,191,0,0,14130,9999
6158_G_2,191,191,0.026180321,0,191,0,0,14130,9999
6196_G_1,38,38,0.001977299,0,38,0,0,14130,9999
6196_G_2,38,38,0.049920749,0,38,0,0,14130,9999
626_G_1,1.3,1.3,0.00743841,0,1.3,0,0,14130,9999
632_G_1,11.5,11.5,0.019023957,0,11.5,0,0,14130,9999
6449_G_1,2,2,0.001588159,0,2,0,0,14130,9999
6479_G_1A,27,27,0.017981485,0,27,0,0,14130,9999
6479_G_3,11,11,0.01687771,0,11,0,0,14130,9999
6479_G_4,12,12,0.005182353,0,12,0,0,14130,9999
6479_G_6,27,27,0.029224249,0,27,0,0,14130,9999
6480_G_2,8,8,0.044697433,0,8,0,0,14130,9999
6480_G_3,18,18,0.023008202,0,18,0,0,14130,9999
6612_G_1,38.6,38.6,0.012699839,0,38.6,0,0,14130,9999
6643_G_1,1,1,0.003217595,0,1,0,0,14130,9999
6644_G_1,4.9,4.9,0.025954695,0,4.9,0,0,14130,9999
6645_G_1,3.6,3.6,0.025971311,0,3.6,0,0,14130,9999
6645_G_2,3.6,3.6,0.039141108,0,3.6,0,0,14130,9999
6646_G_1,9.9,9.9,0.049120094,0,9.9,0,0,14130,9999
6647_G_1,5.1,5.1,0.013025524,0,5.1,0,0,14130,9999
682_G_1,155,155,0.007546954,0,155,0,0,14130,9999
7066_G_1,3,3,0.042431441,0,3,0,0,14130,9999
7066_G_2,0.6,0.6,0.044045131,0,0.6,0,0,14130,9999
7072_G_1,10.8,10.8,0.04013177,0,10.8,0,0,14130,9999
7072_G_2,10.8,10.8,0.019394524,0,10.8,0,0,14130,9999
7072_G_3,10.8,10.8,0.027770022,0,10.8,0,0,14130,9999
7129_G_TD1,3,3,0.022359121,0,3,0,0,14130,9999
714_G_1,1.5,1.5,0.00048781,0,1.5,0,0,14130,9999
7147_G_3,1,1,0.032358072,0,1,0,0,14130,9999
7147_G_4,1,1,0.027649319,0,1,0,0,14130,9999
7147_G_5,1,1,0.015550239,0,1,0,0,14130,9999
7151_G_1,2.5,2.5,0.001078357,0,2.5,0,0,14130,9999
7151_G_2,2.5,2.5,0.005152667,0,2.5,0,0,14130,9999
7189_G_1,2,2,0.023147424,0,2,0,0,14130,9999
72_G_1,10.1,10.1,0.048662721,0,10.1,0,0,14130,9999
7229_G_1,6.1,6.1,0.024392628,0,6.1,0,0,14130,9999
7266_G_2,37,37,32.27996829,0,37,0,3.6,13170,3.227996829
7266_G_3,48,48,32.27707472,0,48,0,3.6,13170,3.227707472
7307_G_4,27,27,31.73467938,0,27,0,3.6,13170,3.173467938
7307_G_5,41,41,31.71703756,0,41,0,3.6,13170,3.171703756
7307_G_6,41,41,31.74484948,0,41,0,3.6,13170,3.174484948
7338_G_NA1,23.4,23.4,0.047659016,0,23.4,0,0,14130,9999
7368_G_1,27,27,0.017670765,0,27,0,0,100000,0.001767076
7368_G_2,27,27,0.047126141,0,27,0,0,100000,0.004712614
7369_G_3,30.1,30.1,0.016093063,0,30.1,0,0,100000,0.001609306
7369_G_4,48,48,0.048150245,0,48,0,0,100000,0.004815025
745_G_1,23.9,23.9,0.018727201,0,23.9,0,0,14130,9999
7489_G_G1,1,1,0.023544233,0,1,0,0,14130,9999
7489_G_G2,2.5,2.5,0.008346128,0,2.5,0,0,14130,9999
7507_G_1,1.9,1.9,0.01798442,0,1.9,0,0,14130,9999
751_G_1,2.9,2.9,0.038513128,0,2.9,0,0,14130,9999
7527_G_2,16.6,16.6,37.34436266,0,16.6,0,3.6,13170,3.734436266
7527_G_CCCT,51.2,51.2,37.33465111,0,51.2,0,3.6,13170,3.733465111
7551_G_CCST,37.6,37.6,31.04321778,0,37.6,0,3.6,13170,3.104321778
7551_G_CT1A,47.6,47.6,31.04341125,0,47.6,0,3.6,13170,3.104341125
7551_G_CT1B,47.6,47.6,31.04208501,0,47.6,0,3.6,13170,3.104208501
7552_G_CCCT,111,111,29.96078205,0,111,0,3.6,13170,2.996078205
7552_G_CCST,53,53,29.99435639,0,53,0,3.6,13170,2.999435639
7646_G_1,5,5,0.044918416,0,5,0,0,14130,9999
7646_G_2,5,5,0.02713768,0,5,0,0,14130,9999
7646_G_3,1.5,1.5,0.008900872,0,1.5,0,0,14130,9999
776_G_1,9,9,0.037789212,0,9,0,0,14130,9999
7907_G_1,55,55,0.03747529,0,55,0,0,14130,9999
7907_G_2,55,55,0.010665477,0,55,0,0,14130,9999
7907_G_3,55,55,0.031309473,0,55,0,0,14130,9999
7911_G_1,11.5,11.5,0.006812454,0,11.5,0,0,14130,9999
7942_G_10,3.3,3.3,0.018841839,0,3.3,0,0,14130,9999
7942_G_11,3.3,3.3,0.02712058,0,3.3,0,0,14130,9999
7942_G_12,3.3,3.3,0.047286792,0,3.3,0,0,14130,9999
7942_G_2,3.3,3.3,0.033776553,0,3.3,0,0,14130,9999
7942_G_3,3.3,3.3,0.045767541,0,3.3,0,0,14130,9999
7942_G_4,3.3,3.3,0.034912671,0,3.3,0,0,14130,9999
7942_G_6,3.3,3.3,0.046782752,0,3.3,0,0,14130,9999
7942_G_7,3.3,3.3,0.044044887,0,3.3,0,0,14130,9999
7942_G_8,3.3,3.3,0.012502924,0,3.3,0,0,14130,9999
839_G_7P,0.9,0.9,0.025624238,0,0.9,0,0,14130,9999
846_G_1,0.5,0.5,0.017396533,0,0.5,0,0,14130,9999
846_G_2,0.5,0.5,0.029367344,0,0.5,0,0,14130,9999
846_G_3,0.5,0.5,0.024308447,0,0.5,0,0,14130,9999
902_G_1,10,10,0.026092425,0,10,0,0,100000,0.002609243
905_G_1,17,17,0.044515132,0,17,0,0,14130,9999
10169_G_GEN1,41.3,41.3,32.63090689,0,41.3,0,3.6,13170,3.263090689
10169_G_GEN2,8,8,32.67359102,0,8,0,3.6,13170,3.267359102
377_G_5,40,40,51.79120213,0,40,0,4.47,37800,5.179120213
55151_G_GEN1,243.7,243.7,27.13527675,0,243.7,0,3.6,13170,2.713527675
55151_G_GEN2,241.6,241.6,27.09432668,0,241.6,0,3.6,13170,2.709432668
55151_G_GEN3,237.4,237.4,27.19410136,0,237.4,0,3.6,13170,2.719410136
55151_G_GEN4,242.7,242.7,27.07395434,0,242.7,0,3.6,13170,2.707395434
50571_G_GEN1,60.9,60.9,8.798925648,0,60.9,0,8.75,392820,9999
50831_G_GEN1,2,2,8.799636872,0,2,0,8.75,392820,9999
10472_B_B300,59.2,59.2,8.770663173,0,59.2,0,8.75,392820,9999
10387_G_3,39.8,39.8,8.793155849,0,39.8,0,8.75,392820,9999
10387_G_1A,126.2,126.2,8.763091763,0,126.2,0,8.75,392820,9999
10748_G_U4J16,37,37,8.769090838,0,37,0,8.75,392820,9999
6704_G_10,3.6,3.6,199.0418178,0,3.6,0,15.45,7340,9999
6211_G_GEN1,189.6,189.6,260.2585015,0,189.6,0,15.45,7340,9999
6704_G_14,4.2,4.2,199.0659211,0,4.2,0,15.45,7340,9999
10175_G_5083,16.5,16.5,216.0573257,0,16.5,0,15.45,7340,9999
50632_B_1,47.9,47.9,8.782945277,0,47.9,0,8.75,392820,9999
10684_B_BLR22,272.1,272.1,53.10695765,0,272.1,0,4.47,37800,5.310695765
10496_G_GTAG,293.6,293.6,44.29893521,0,293.6,0,15.45,7340,9999
151_G_1,242,242,69.73598813,0,242,0,15.45,7340,9999
341_G_CT3,296.8,296.8,65.46032206,0,296.8,0,15.45,7340,9999
6060_G_4,52.7,52.7,68.43005702,0,52.7,0,15.45,7340,9999
10110_G_GEN1,269.4,269.4,57.34968443,0,269.4,0,15.45,7340,9999
50299_G_GEN1,299.2,299.2,51.56309033,0,299.2,0,15.45,7340,9999
50750_G_GEN1,235.6,235.6,65.17448496,0,235.6,0,15.45,7340,9999
52169_G_B,282.7,282.7,58.73754393,0,282.7,0,15.45,7340,9999
