Hour,pr_e,pr_fre_u,pr_fre_d
0,31.078489029333813,2.659482393782324,12.0
1,31.078489029333813,2.5429846599080306,12.0
2,31.078489029333813,2.294995326293332,12.0
3,31.078489029333813,2.294995326293332,12.0
4,31.078489029333813,2.5429846599080306,12.0
5,31.078489029333813,2.668058799181161,12.0
6,31.078489029333813,2.7027376825255147,0.0005097841772272428
7,31.078489029333813,2.5466437961516224,12.0
8,31.078489029333813,0.002067150639027064,0.0005486228111083897
9,31.078489029333813,0.0010654587888237882,12.0
10,31.078489029333813,0.0010654587888237882,12.0
11,31.078489029333813,0.0010654587888237882,12.0
12,31.078489029333813,0.0010654587888237882,12.0
13,31.078489029333813,0.0010123572919188203,12.0
14,31.078489029333813,2.294995326293332,12.0
15,31.078489029333813,2.5466437961516224,12.0
16,31.078489029333813,2.6638171251961857,12.0
17,31.65455128741048,2.7372528726663106,12.0
18,32.41661411745101,2.881397436470179,12.0
19,32.81463043503477,2.917530102375523,12.0
20,65.94124684394866,2.9214630435034774,12.0
21,32.81463043503477,2.8802833587539127,12.0
22,32.77530102375523,2.8776190356555844,12.0
23,32.77530102375523,2.917530102375523,12.0
