Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,97.31849491432234,0.0,36.84625
vehicle,1,2,55.95636000000346,0.0,35.87500000000001
vehicle,1,3,0.0,0.0,35.45675
vehicle,1,4,58.754178,0.0,36.3475
vehicle,1,5,58.754178,0.0,38.32850000000001
vehicle,1,6,173.46471600000342,0.0,41.27725
vehicle,1,7,29.377089,0.0,0.0
vehicle,1,8,153.87999000000002,0.0,44.72824999999999
vehicle,1,9,358.12070400000016,0.0,0.0
vehicle,1,10,78.338904,0.0,45.514
vehicle,1,11,98.06352090000038,0.0,45.45449999999999
vehicle,1,12,352.6649589000045,0.0,44.50075
vehicle,1,13,207.73798650001257,0.0,44.0825
vehicle,1,14,253.20252900000006,0.0,44.4605
vehicle,1,15,39.169452,0.0,44.42025
vehicle,1,16,127.16082810000644,0.0,44.78775
vehicle,1,17,75.54108599999999,0.0,45.838700355446875
vehicle,1,18,233.61780300002323,0.0,46.284
vehicle,1,19,190.25162399999996,0.0,47.271
vehicle,1,20,88.55093970000449,0.0,47.915000000000006
vehicle,1,21,97.92363000000003,0.0,46.15975000000001
vehicle,1,22,1245.0290100000177,0.0,43.11825000000002
vehicle,1,23,1203.341521800002,0.0,40.07106981150002
vehicle,1,24,3317.2329117000354,0.0,37.91079060858484
