Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,8514.0,0.0,15.974496388688005
vehicle,1,2,8514.0,0.0,127.76996943537577
vehicle,1,3,8514.0,0.0,34.27371588326
vehicle,1,4,8514.0,0.0,420.99536090071166
vehicle,1,5,8428.86,0.0,13411.036513573166
vehicle,1,6,8064.328827160495,0.0,20595.636350986802
vehicle,1,7,7875.022986111114,0.0,0.0
vehicle,1,8,7384.8603125,0.0,12111.246075085173
vehicle,1,9,7976.780030864199,0.0,0.0
vehicle,1,10,7940.443703703704,0.0,9529.776440397101
vehicle,1,11,7928.684398148151,0.0,446.7590857892452
vehicle,1,12,7901.311712962963,0.0,162.45528892809588
vehicle,1,13,7829.858055555558,0.0,141.83745140446092
vehicle,1,14,7543.75875,0.0,23281.58390454156
vehicle,1,15,7690.629629629631,0.0,19872.542061495024
vehicle,1,16,7180.928333333333,0.0,8382.448636956857
vehicle,1,17,7512.2911111111125,0.0,6713.831651483591
vehicle,1,18,7226.5640740740755,0.0,5558.278744883605
vehicle,1,19,7981.524629629628,0.0,6074.647622722241
vehicle,1,20,7596.555185185184,0.0,5733.549626840063
vehicle,1,21,8295.076913580247,0.0,5875.349773422651
vehicle,1,22,8129.3590277777785,0.0,6067.714501734183
vehicle,1,23,8430.1903125,0.0,5827.940326339927
vehicle,1,24,8514.0,0.0,44560.74527688455
