Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,8514.0,0.0,28.727788204990453
vehicle,1,2,8514.0,0.0,127.76996943537577
vehicle,1,3,8514.0,0.0,34.27371588326
vehicle,1,4,8514.0,0.0,393.383770061007
vehicle,1,5,8428.86,0.0,13587.918321015175
vehicle,1,6,8149.789999999999,0.0,20416.22893740826
vehicle,1,7,8017.350000000001,0.0,0.0
vehicle,1,8,7527.795,0.0,12182.342852791893
vehicle,1,9,8055.190000000001,0.0,0.0
vehicle,1,10,8031.54,0.0,9463.180539481415
vehicle,1,11,8038.635,0.0,447.7435944399334
vehicle,1,12,7974.78,0.0,174.11438806053098
vehicle,1,13,7918.02,0.0,160.56096945426668
vehicle,1,14,7790.31,0.0,25307.80894616762
vehicle,1,15,7804.5,0.0,19246.27423049477
vehicle,1,16,7329.135,0.0,8529.500376126964
vehicle,1,17,7598.745,0.0,6638.309921484161
vehicle,1,18,7357.515,0.0,5480.806647419489
vehicle,1,19,8074.11,0.0,6155.801668563709
vehicle,1,20,7847.069999999999,0.0,5692.355931911443
vehicle,1,21,8334.26,0.0,5844.682425238562
vehicle,1,22,8173.440000000001,0.0,6108.759602944788
vehicle,1,23,8450.145,0.0,5813.750326339925
vehicle,1,24,8514.0,0.0,45044.74684242371
