DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
[0.0],[6526165.137532966],[0.0],[1945102.7082006484],[8471267.845733615]
[0.0],[6410998.45627947],[0.0],[1960529.9654891584],[8371528.421768628]
[0.0],[6396081.593588824],[0.0],[1829542.3378729215],[8225623.931461746]
[0.0],[6669683.0820505945],[0.0],[1950896.2733595287],[8620579.355410123]
[0.0],[6645063.346990125],[0.0],[1969047.8725653598],[8614111.219555486]
[0.0],[6699698.844799193],[0.0],[1949463.9287607635],[8649162.773559956]
[0.0],[6496629.68043795],[0.0],[1941658.240103893],[8438287.920541843]
[0.0],[6658306.799391106],[0.0],[1947778.9725863452],[8606085.77197745]
[0.0],[6444683.307059417],[0.0],[1962593.8036177238],[8407277.11067714]
[0.0],[6527970.221496168],[0.0],[1966629.1225653598],[8494599.344061527]
[0.0],[6494041.361504246],[0.0],[1962078.3487058762],[8456119.710210122]
[0.0],[6601361.763591622],[0.0],[1961045.8036177238],[8562407.567209346]
