netload,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
0.0,0.0,0.0,96.82500000000002
0.0,0.0,0.0,94.65
0.0,0.0,0.0,94.67
0.0,0.0,0.0,97.03500000000004
0.0,0.0,-7.495281067013895e-13,102.91
0.0,0.0,0.0,110.385
502.8846393077902,0.0,0.0,0.0
767.770758438105,0.0,0.0,114.565
959.981072306585,0.0,0.0,0.0
1450.696948434425,0.0,0.0,114.47
992.6085537407475,0.0,0.0,113.33
689.1551814138636,0.0,0.0,111.80500000000004
955.8070310668074,0.0,0.0,110.355
1281.0714071011025,0.0,0.0,109.395
1741.0912168526102,0.0,0.0,110.355
1318.5344537029785,0.0,0.0,113.70500000000004
1721.4519256815065,0.0,0.0,116.86
2252.2497129369517,0.0,0.0,118.82999999999998
0.0,0.0,0.0,124.58000000000006
0.0,0.0,-6.953708835898241e-13,129.72500000000002
0.0,0.0,0.0,126.14000000000004
0.0,0.0,0.0,116.68500000000002
896.771081750483,0.0,0.0,108.77000000000004
1540.6445214079558,0.0,0.0,103.53277370595664
