Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,39.39775
vehicle,1,2,0.0,0.0,38.312749999999994
vehicle,1,3,0.0,0.0,38.146499999999996
vehicle,1,4,0.0,0.0,39.37675
vehicle,1,5,0.0,0.0,41.89150000000001
vehicle,1,6,0.0,0.0,44.577750000000016
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,47.88875
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,50.102500000000006
vehicle,1,11,0.0,0.0,52.129000000000005
vehicle,1,12,0.0,0.0,54.803000000000004
vehicle,1,13,0.0,0.0,58.01600000000005
vehicle,1,14,0.0,0.0,61.16425
vehicle,1,15,0.0,0.0,63.93450000000007
vehicle,1,16,0.0,0.0,65.98025000000001
vehicle,1,17,84.23700000000312,0.0,66.941
vehicle,1,18,136.74000000000012,0.0,0.0
vehicle,1,19,1538.5436211058266,0.0,64.12875
vehicle,1,20,343.1915186897506,0.0,61.69625
vehicle,1,21,115.28300000000849,0.0,57.317750000000004
vehicle,1,22,55.900000000000794,0.0,51.9435
vehicle,1,23,45.06400000000569,0.0,47.43550000000002
vehicle,1,24,30.487000000003242,0.0,44.2155
