netload,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
170.46848946042735,0.0,0.0,43.35100000000001
128.70848121105055,0.0,0.0,42.02449999999999
157.79058580785897,0.0,0.0,41.66925000000002
146.229218464296,0.0,0.0,42.827749999999995
202.90792187914423,0.0,0.0,45.60675000000002
164.10178983029778,0.0,0.0,48.797000000000004
168.96620588794605,0.0,0.0,0.0
360.20869178579363,0.0,0.0,53.03375000000005
293.2743907238817,0.0,0.0,0.0
360.49772460082016,0.0,0.0,57.41225000000002
656.7222004473649,0.0,0.0,60.429249999999996
728.8460650828584,0.0,0.0,63.91700000000001
652.2247444803556,0.0,0.0,67.7705
1138.68466617666,0.0,0.0,71.26524999999998
31.705137295222613,0.0,0.0,74.123
159.6492271378356,0.0,0.0,75.74875
58.82915938458142,159.057000000018,0.0,75.8086265858844
94.69644316779733,1151.9285084201633,0.0,74.07050000000004
171.35581640530822,1305.0400836625229,0.0,71.5575
140.54574704494914,1453.2621305414955,0.0,68.2325
164.85580588367998,126.42,0.0,62.88800000000003
275.0146187476309,58.832299761930614,0.0,56.812000000000026
0.0,52.41700000000399,0.0,51.88060499999999
0.0,50.95500000000662,0.0,48.291355
