netload,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
0.0,0.0,0.0,94.92499999999998
0.0,0.0,0.0,92.97500000000004
0.0,0.0,0.0,92.445
0.0,0.0,0.0,95.26500000000001
0.0,0.0,0.0,102.55500000000002
0.0,0.0,0.0,113.11000000000006
0.0,0.0,0.0,0.0
458.87913903406445,0.0,0.0,119.45
905.5496408011209,0.0,0.0,0.0
1206.4521620504952,0.0,0.0,119.095
1294.3969354833023,0.0,0.0,119.95500000000001
988.5520655711102,0.0,0.0,122.64000000000001
1135.677476721652,0.0,0.0,125.47500000000002
1585.894350958327,0.0,0.0,128.685
1304.4589528355718,0.0,0.0,129.14000000000001
2373.2074455010243,0.0,0.0,131.365
1034.8888975589089,0.0,0.0,134.77999999999997
0.0,0.0,0.0,136.20000000000005
0.0,0.0,0.0,140.15
0.0,0.0,0.0,139.77
0.0,0.0,0.0,132.71
0.0,0.0,0.0,121.91
758.0585689319913,0.0,0.0,111.995
2346.0638575942357,0.0,0.0,105.73777370595666
