Hour,pr_e,pr_fre_u,pr_fre_d
0,31.461613931061923,2.7861613931061924,8.0
1,31.461613931061923,2.7831198855203017,0.0009785922106222782
2,31.461613931061923,2.7726193490191693,0.0009785922106222782
3,31.461613931061923,2.748044726954923,8.0
4,31.97468286457417,2.837468286457417,0.00098460980635696
5,31.97468286457417,2.837468286457417,0.000990372257815226
6,31.461613931061923,2.6594677462018343,0.0009962192295314939
7,31.461613931061923,0.00186112322224073,8.0
8,31.461613931061923,0.002108918850588151,0.0010654587888237882
9,31.461613931061923,0.0017770943921310844,8.0
10,31.461613931061923,0.0017770943921310844,8.0
11,31.461613931061923,0.00186112322224073,8.0
12,31.461613931061923,0.00186112322224073,8.0
13,31.461613931061923,0.002079945380291471,8.0
14,31.461613931061923,0.0023261878746931607,8.0
15,31.461613931061923,2.6595629872254034,8.0
16,32.40283358753913,2.7079687948625755,8.0
17,59.75677719245546,3.009616697644561,8.0
18,65.96367213598542,3.009616697644561,8.0
19,59.312187738365,3.009616697644561,8.0
20,32.8123755152514,2.9212375515251403,8.0
21,32.41661411745101,2.837468286457417,8.0
22,32.41661411745101,2.837468286457417,8.0
23,32.41661411745101,2.837468286457417,8.0
