DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
510185.02014929167,0.0,0.0,20994.545764958402,-489190.47438433324
571257.4511352272,0.0,0.0,22008.40000000001,-549249.0511352272
575724.425112926,0.0,0.0,23382.276581804654,-552342.1485311214
606127.6804536363,0.0,0.0,22777.151333804653,-583350.5291198316
738250.975008606,0.0,0.0,23472.08,-714778.895008606
618187.5660609433,0.0,0.0,22889.520000000004,-595298.0460609433
459883.23110618384,0.0,0.0,19677.240000000005,-440205.99110618385
488316.2354656139,0.0,0.0,17225.56,-471090.6754656139
480052.8749512557,0.0,0.0,19082.280000000002,-460970.59495125565
497412.15291731444,0.0,0.0,18334.280000000002,-479077.8729173144
529650.0972970336,0.0,0.0,19453.276606552605,-510196.82069048105
545732.5988634657,0.0,0.0,21495.165792000007,-524237.4330714657
602577.6762982911,0.0,0.0,22635.360000000004,-579942.3162982911
664188.0653926679,0.0,0.0,20564.645792,-643623.4196006679
542369.7640888916,0.0,0.0,18141.565792,-524228.1982968916
510199.2685865481,0.0,0.0,19085.36,-491113.9085865481
515517.7983666846,0.0,0.0,17988.645792000003,-497529.1525746846
501350.1397886734,0.0,0.0,18574.96,-482775.17978867335
472326.8358145256,0.0,0.0,17993.517348958405,-454333.3184655672
498926.8431705571,0.0,0.0,18157.800000000003,-480769.0431705571
538154.0921208628,0.0,0.0,18283.712926040418,-519870.3791948224
590664.4337076942,0.0,0.0,17761.154525643506,-572903.2791820506
505940.827174892,0.0,0.0,19677.120000000017,-486263.707174892
541399.0877547036,0.0,0.0,20046.440000000002,-521352.6477547036
697073.2038296777,0.0,0.0,21704.40000000002,-675368.8038296776
520441.63963727525,0.0,0.0,19648.80000000001,-500792.83963727526
492044.0711926699,0.0,0.0,16881.48,-475162.59119266993
442600.2299605607,0.0,0.0,15544.43734895841,-427055.7926116023
450568.8446001113,0.0,0.0,14250.800000000007,-436318.0446001113
473682.384079712,0.0,0.0,14621.525792,-459060.858287712
