Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,0.0
vehicle,1,2,0.0,0.0,0.0
vehicle,1,3,0.0,0.0,0.0
vehicle,1,4,0.0,0.0,0.0
vehicle,1,5,0.0,0.0,0.0
vehicle,1,6,0.0,0.0,41.6182206198005
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,122.22500000000004
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,133.54
vehicle,1,11,0.0,0.0,143.08499999999998
vehicle,1,12,0.0,0.0,153.84
vehicle,1,13,0.0,0.0,164.67000000000007
vehicle,1,14,0.0,0.0,174.625
vehicle,1,15,0.0,0.0,183.35499999999996
vehicle,1,16,0.0,0.0,189.295
vehicle,1,17,0.0,0.0,190.975
vehicle,1,18,0.0,0.0,187.57999999999996
vehicle,1,19,0.0,0.0,181.61
vehicle,1,20,0.0,0.0,174.235
vehicle,1,21,0.0,0.0,163.50500000000002
vehicle,1,22,0.0,0.0,150.715
vehicle,1,23,0.0,0.0,139.18500000000003
vehicle,1,24,0.0,0.0,130.26
