Hour,pr_e,pr_fre_u,pr_fre_d
0,30.801779035951956,2.6616694532098832,12.0
1,30.801779035951956,2.6613408089912403,12.0
2,30.801779035951956,2.660691992151889,12.0
3,30.801779035951956,2.6613408089912403,12.0
4,30.801779035951956,2.6843548631021843,12.0
5,30.801779035951956,2.7062931913659405,12.0
6,30.63915727096973,2.5466437961516224,0.0005486228111083897
7,30.443548631021844,2.294995326293332,12.0
8,30.443548631021844,0.0010123572919188203,0.0017770943921310844
9,30.443548631021844,0.0010654587888237882,12.0
10,30.443548631021844,0.0010654587888237882,12.0
11,30.443548631021844,0.0010654587888237882,12.0
12,30.443548631021844,0.0010654587888237882,12.0
13,30.443548631021844,0.0010654587888237882,12.0
14,30.443548631021844,0.0010123572919188203,12.0
15,30.443548631021844,2.294995326293332,12.0
16,30.443548631021844,2.5466437961516224,12.0
17,30.790494773149202,2.6613408089912403,12.0
18,65.98804936483135,2.720177903595196,12.0
19,65.98804936483135,2.720177903595196,12.0
20,30.801779035951956,2.720177903595196,12.0
21,30.801779035951956,2.7079687948625755,12.0
22,30.801779035951956,2.6829038174265727,12.0
23,30.801779035951956,2.7152639008078343,12.0
