Hour,pr_e,pr_fre_u,pr_fre_d
0,30.791489893678005,2.660691992151889,0.0005787861068105055
1,30.791489893678005,2.659482393782324,0.0005767179249809138
2,30.791489893678005,2.6594677462018343,0.0005767179249809138
3,30.791489893678005,2.660691992151889,0.0005787861068105055
4,30.791489893678005,2.6836834480486558,0.0009785922106222782
5,31.97468286457417,2.837468286457417,0.0009962192295314939
6,31.97468286457417,2.6917885123843805,0.0009962192295314939
7,30.469030156860526,2.6594677462018343,8.0
8,30.429038174265735,0.00186112322224073,0.002437053201569845
9,30.429038174265735,0.0015046772552772415,8.0
10,30.429038174265735,0.0015046772552772415,8.0
11,30.429038174265735,0.0016841194349720091,8.0
12,30.429038174265735,0.0015225330005593958,8.0
13,30.429038174265735,0.0016841194349720091,8.0
14,30.429038174265735,0.0016841194349720091,8.0
15,30.429038174265735,0.00186112322224073,8.0
16,31.987799466137552,2.6594677462018343,8.0
17,31.987799466137552,2.6638171251961857,8.0
18,59.30934319913884,2.8387799466137547,8.0
19,31.987799466137552,2.837468286457417,8.0
20,31.97468286457417,9999.0,8.0
21,31.97468286457417,2.837468286457417,8.0
22,31.97468286457417,2.837468286457417,8.0
23,31.97468286457417,2.837468286457417,8.0
