Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,0.0
vehicle,1,2,0.0,0.0,0.0
vehicle,1,3,0.0,0.0,0.0
vehicle,1,4,0.0,0.0,0.0
vehicle,1,5,0.0,0.0,0.0
vehicle,1,6,0.0,0.0,41.6182206198005
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,131.775
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,122.855
vehicle,1,11,0.0,0.0,120.505
vehicle,1,12,0.0,0.0,116.585
vehicle,1,13,0.0,0.0,115.26
vehicle,1,14,0.0,0.0,114.215
vehicle,1,15,0.0,0.0,115.235
vehicle,1,16,0.0,0.0,116.46000000000002
vehicle,1,17,0.0,0.0,123.11000000000001
vehicle,1,18,0.0,0.0,131.175
vehicle,1,19,0.0,0.0,138.035
vehicle,1,20,0.0,0.0,136.585
vehicle,1,21,0.0,0.0,130.33
vehicle,1,22,0.0,0.0,121.285
vehicle,1,23,0.0,0.0,113.99500000000003
vehicle,1,24,0.0,0.0,109.24000000000002
