DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
509524.29176527803,248826.4963841622,0.0,21235.88,-239461.91538111586
488422.2531125527,138858.24349247466,0.0,20193.120000000003,-329370.88962007803
0.0,0.0,0.0,0.0,0.0
649480.0628282741,368487.3276244656,0.0,21268.822189647653,-259723.91301416088
532008.4392451977,284115.58183617255,0.0,21125.64,-226767.21740902512
0.0,0.0,0.0,0.0,0.0
859091.3308260253,197070.8015349802,0.0,20165.840000000007,-641854.6892910452
502481.1589989319,218173.78292151255,0.0,19536.120000000003,-264771.2560774193
557315.8434076709,316977.1234054266,0.0,19132.0,-221206.72000224423
729934.7781179652,417556.1467228553,0.0,21961.640000000003,-290416.9913951099
886386.9835482964,360006.7701953789,0.0,21956.962056650216,-504423.25129626726
738005.7732256935,420177.73372088803,0.0,21547.760000000013,-296280.27950480545
498529.72124895686,0.0,0.0,21482.200000000004,-477047.52124895685
622658.4303239554,437139.93113321374,0.0,20549.28,-164969.21919074166
543684.1582027522,406239.0634372852,0.0,18855.520000000004,-118589.57476546703
0.0,0.0,0.0,0.0,0.0
471916.8405829406,0.0,0.0,20276.680000000008,-451640.1605829406
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
574948.7064466545,350108.4490397394,0.0,20892.72,-203947.5374069151
0.0,0.0,0.0,0.0,0.0
820303.8678648935,311165.03831685765,0.0,18948.68,-490190.1495480359
0.0,6262576.239477845,0.0,18177.16,6280753.399477845
0.0,0.0,0.0,0.0,0.0
745186.5953552079,359470.3267312252,0.0,20486.722056650222,-365229.5465673325
606760.7886972215,333622.61189073615,0.0,20350.36,-252787.8168064854
0.0,0.0,0.0,0.0,0.0
