Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,107.42500000000001
vehicle,1,2,0.0,0.0,103.86500000000007
vehicle,1,3,0.0,0.0,101.925
vehicle,1,4,0.0,0.0,101.95500000000007
vehicle,1,5,0.0,0.0,105.435
vehicle,1,6,0.0,0.0,114.18
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,132.315
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,123.93999999999998
vehicle,1,11,0.0,0.0,117.52
vehicle,1,12,0.0,0.0,115.72000000000001
vehicle,1,13,0.0,0.0,114.60000000000004
vehicle,1,14,0.0,0.0,115.43500000000002
vehicle,1,15,0.0,0.0,116.04999999999998
vehicle,1,16,0.0,0.0,117.9
vehicle,1,17,0.0,0.0,124.855
vehicle,1,18,4693.759367700011,0.0,135.47000000000008
vehicle,1,19,0.0,0.0,138.65
vehicle,1,20,0.0,0.0,135.775
vehicle,1,21,0.0,0.0,132.6
vehicle,1,22,0.0,0.0,126.685
vehicle,1,23,1014.163453514323,0.0,118.165
vehicle,1,24,1700.5137804000155,0.0,111.125
