Hour,pr_e,pr_fre_u,pr_fre_d
0,40.94718946319823,2.7256220505834703,12.0
1,40.94718946319823,2.7191489893678,12.0
2,40.94718946319823,2.7152639008078343,12.0
3,40.94718946319823,2.7062931913659405,12.0
4,40.94718946319823,2.7191489893678,12.0
5,40.94718946319823,2.7268279843030907,12.0
6,40.94718946319823,2.917530102375523,0.0005486228111083897
7,40.94718946319823,2.7726193490191693,12.0
8,40.94718946319823,2.6595900715582688,0.0005486228111083897
9,40.94718946319823,2.5466437961516224,12.0
10,40.94718946319823,0.002067150639027064,12.0
11,40.94718946319823,0.004472881888060542,12.0
12,40.94718946319823,2.5466437961516224,12.0
13,40.94718946319823,2.6668512645484324,12.0
14,40.94718946319823,2.6874675691847014,12.0
15,40.94718946319823,2.7831198855203017,12.0
16,46.53808767760486,4.206808767760487,12.0
17,46.53808767760486,2.8807300723294,12.0
18,46.53808767760486,2.908030623814983,12.0
19,59.75677719245546,4.206808767760487,12.0
20,65.96191046308549,4.206808767760487,12.0
21,67.08531985268733,3.1723446398543005,12.0
22,73.37765390262962,4.206808767760487,12.0
23,39.77023509459857,3.1720547041748612,12.0
