DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
[885498.132653066],[938378.4459102638],[0.0],[9581.25776637668],[62461.571023574565]
[565265.352392978],[336144.1213786975],[0.0],[9184.616719827583],[-219936.61429445294]
