Hour,pr_e,pr_fre_u,pr_fre_d
0,30.867868230000003,2.6911499780000003,8.0
1,30.867868230000003,2.687091492,8.0
2,30.867868230000003,2.687091492,8.0
3,30.867868230000003,2.686903016,8.0
4,30.867868230000003,2.702063328,8.0
5,30.867868230000003,2.546643796,8.0
6,30.453193650000003,2.54298466,0.000576718
7,30.453193650000003,0.001065459,8.0
8,30.453193650000003,0.00127859,8.0
9,30.453193650000003,0.00127859,8.0
10,30.453193650000003,0.001332782,8.0
11,30.453193650000003,0.001332782,8.0
12,30.453193650000003,0.001543541,8.0
13,30.453193650000003,0.001777094,8.0
14,30.453193650000003,0.001504677,8.0
15,30.453193650000003,2.547173335,8.0
16,30.453193650000003,2.660691992,8.0
17,30.87942877,2.660198172,8.0
18,46.489480209999996,2.7361192130000003,8.0
19,46.489480209999996,2.719148989,8.0
20,59.756777189999994,3.988694596,8.0
21,74.9151689,4.201948021000001,8.0
22,74.9151689,4.201948021000001,8.0
23,67.17515915,4.201948021000001,8.0
