Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,68.54654099999999,0.0,41.99650000000001
vehicle,1,2,117.508356,0.0,40.649
vehicle,1,3,39.169452,0.0,40.06100000000002
vehicle,1,4,156.677808,0.0,40.78375
vehicle,1,5,88.131267,0.0,42.740250000000024
vehicle,1,6,287.47579950000073,0.0,44.8455
vehicle,1,7,205.63962300000017,0.0,0.0
vehicle,1,8,29.377089,0.0,47.86425000000004
vehicle,1,9,109.25479290000334,0.0,48.753250000000016
vehicle,1,10,88.97061240000193,0.0,49.427000000000014
vehicle,1,11,222.42653099999998,0.0,49.83824999999998
vehicle,1,12,255.86045610000932,0.0,50.888250000000006
vehicle,1,13,25.32025290000597,0.0,52.787
vehicle,1,14,142.82860890000254,0.0,54.95175000000005
vehicle,1,15,281.0408181000065,0.0,57.055249999999994
vehicle,1,16,141.28980900000022,0.0,58.73875
vehicle,1,17,240.61234800000497,0.0,59.814512534
vehicle,1,18,1486.4807034000012,0.0,59.33257744444687
vehicle,1,19,1780.602247606869,0.0,58.03000000000004
vehicle,1,20,2818.1021805000246,0.0,56.608999999999995
vehicle,1,21,0.0,0.0,53.91925000000004
vehicle,1,22,0.0,0.0,49.89250000000001
vehicle,1,23,0.0,0.0,46.042500000000025
vehicle,1,24,0.0,0.0,43.057000000000706
