Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,215.43198600000022,0.0,42.61775000000002
vehicle,1,2,117.508356,0.0,41.10574999999998
vehicle,1,3,137.09308199999998,0.0,40.60875000000001
vehicle,1,4,96.10504830000244,0.0,41.45050000000002
vehicle,1,5,211.3751499000061,0.0,43.40875
vehicle,1,6,144.50729970001512,0.0,45.568250000000006
vehicle,1,7,68.54654099999999,0.0,0.0
vehicle,1,8,0.0,0.0,48.643
vehicle,1,9,29.377089,0.0,49.64050000000002
vehicle,1,10,39.169452,0.0,50.967000000000006
vehicle,1,11,135.13460940000192,0.0,52.59275
vehicle,1,12,16.92679890000254,0.0,54.57549999999999
vehicle,1,13,455.90444310000953,0.0,56.950250000000025
vehicle,1,14,335.73816,0.0,59.267250000000004
vehicle,1,15,216.8308949999999,0.0,61.36725000000002
vehicle,1,16,94.00668480000657,0.0,62.9475
vehicle,1,17,39.169452,0.0,63.644
vehicle,1,18,97.92363000000003,0.0,63.131250000000016
vehicle,1,19,939.7870662000024,0.0,61.57375000000002
vehicle,1,20,1473.1910679000564,0.0,59.307500000000026
vehicle,1,21,10752.766990303093,0.0,55.75325000000002
vehicle,1,22,0.0,0.0,51.233000000000004
vehicle,1,23,0.0,0.0,47.12925
vehicle,1,24,0.0,0.0,44.17447079708486
