Hour,pr_e,pr_fre_u,pr_fre_d
0,30.627376825255148,2.7026810469662763,8.0
1,30.627376825255148,2.6870914922975584,8.0
2,30.627376825255148,2.6870914922975584,8.0
3,30.627376825255148,2.689031255521112,8.0
4,30.627376825255148,2.7026810469662763,8.0
5,30.627376825255148,2.6594677462018343,8.0
6,29.071733350331602,0.002769180200234816,0.0010654587888237882
7,29.071733350331602,0.0016841194349720091,8.0
8,29.071733350331602,0.002239615375126088,0.0012785900610706126
9,29.071733350331602,0.0017770943921310844,8.0
10,29.071733350331602,0.00186112322224073,8.0
11,29.071733350331602,0.00186112322224073,8.0
12,29.071733350331602,0.002079945380291471,8.0
13,29.071733350331602,0.0023261878746931607,8.0
14,29.071733350331602,2.54717333503316,8.0
15,29.071733350331602,2.54717333503316,8.0
16,30.511499784796893,2.6595900715582688,8.0
17,31.461613931061923,2.6616694532098832,8.0
18,59.31182266957629,3.1723446398543005,8.0
19,65.94914582290343,3.1723446398543005,8.0
20,65.94914582290343,2.7852353291355563,8.0
21,31.078489029333813,2.6594677462018343,8.0
22,31.078489029333813,2.7478489029333817,8.0
23,31.078489029333813,2.7200231321570865,8.0
