Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,6672.74,0.0,756.5870220269949
vehicle,1,2,6681.77,0.0,817.1948165736546
vehicle,1,3,6681.77,0.0,865.2264067760369
vehicle,1,4,6681.77,0.0,1283.8300215322886
vehicle,1,5,6596.63,0.0,5973.247165140521
vehicle,1,6,6506.76,0.0,7566.476536932519
vehicle,1,7,6656.4,0.0,0.0
vehicle,1,8,6419.9,0.0,8332.181792164869
vehicle,1,9,6948.370000000001,0.0,0.0
vehicle,1,10,6972.02,0.0,4976.3592694823155
vehicle,1,11,7104.417,0.0,5568.097913811528
vehicle,1,12,7133.872000000002,0.0,5296.31891798895
vehicle,1,13,7135.043776797592,0.0,5828.477423392922
vehicle,1,14,7139.29,0.0,6998.791283059453
vehicle,1,15,7279.47,0.0,5940.72890247015
vehicle,1,16,6700.269254754464,0.0,8246.32135662682
vehicle,1,17,6733.8673901655375,0.0,6885.823838338902
vehicle,1,18,6382.92,0.0,7954.537851022632
vehicle,1,19,6675.75,0.0,8258.816216597448
vehicle,1,20,6351.159074885078,0.0,6326.296787294126
vehicle,1,21,6484.4,0.0,8269.0000177151
vehicle,1,22,6366.667039063706,0.0,5789.253169605786
vehicle,1,23,6476.642810947473,0.0,10885.91862353705
vehicle,1,24,6511.26793405975,0.0,41661.57064368918
