Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,6769.92,0.0,858.7101984652845
vehicle,1,2,6769.92,0.0,1150.106444938254
vehicle,1,3,6769.92,0.0,1057.730562080875
vehicle,1,4,6769.92,0.0,1358.917295106143
vehicle,1,5,6684.78,0.0,7324.627116569305
vehicle,1,6,6457.74,0.0,12552.499813232444
vehicle,1,7,6343.36,0.0,0.0
vehicle,1,8,6072.46,0.0,8620.932909614428
vehicle,1,9,6728.541925792641,0.0,0.0
vehicle,1,10,7080.810000000001,0.0,8787.397189760262
vehicle,1,11,7086.83,0.0,3713.3357262628415
vehicle,1,12,6953.959999999999,0.0,4413.673677316307
vehicle,1,13,6901.027000000001,0.0,3789.895530704479
vehicle,1,14,6754.439999999999,0.0,14359.284417537616
vehicle,1,15,6731.4663379356625,0.0,14451.335724230474
vehicle,1,16,6216.94,0.0,9509.96478678417
vehicle,1,17,6531.7,0.0,7210.390373734778
vehicle,1,18,6306.38,0.0,7136.697791573596
vehicle,1,19,6792.280000000002,0.0,7013.205933962155
vehicle,1,20,6482.6799999999985,0.0,6562.437814819894
vehicle,1,21,6686.839163742361,0.0,5531.984979599366
vehicle,1,22,6498.263988378176,0.0,5302.304915538535
vehicle,1,23,6573.367000000001,0.0,5901.152049289776
vehicle,1,24,6586.963070950709,0.0,26209.616117927697
