Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,6950.089999999999,0.0,1015.8050773436152
vehicle,1,2,6958.949018184063,0.0,1121.2610341525165
vehicle,1,3,6959.12,0.0,1187.5304228630148
vehicle,1,4,6953.1,0.0,1357.4345769397432
vehicle,1,5,6873.979999999999,0.0,6304.160653736555
vehicle,1,6,6812.49,0.0,7189.1025626607125
vehicle,1,7,6787.55,0.0,0.0
vehicle,1,8,6733.4125349267615,0.0,8270.370361325446
vehicle,1,9,7391.27,0.0,0.0
vehicle,1,10,7448.46,0.0,4916.7741327973445
vehicle,1,11,7436.42,0.0,5600.9404730115075
vehicle,1,12,7347.41,0.0,6096.6433536289915
vehicle,1,13,7239.91,0.0,5551.2057002400425
vehicle,1,14,7104.03,0.0,5410.49422604208
vehicle,1,15,7077.8,0.0,6304.177788625267
vehicle,1,16,6483.1100000000015,0.0,7488.335068512696
vehicle,1,17,6588.03,0.0,9231.128296667337
vehicle,1,18,6265.1,0.0,6999.6276399818225
vehicle,1,19,6795.720000000001,0.0,7206.322038405676
vehicle,1,20,6621.14,0.0,6928.343093006398
vehicle,1,21,6856.6939999999995,0.0,5940.754369537442
vehicle,1,22,6597.80011311042,0.0,6389.813923798237
vehicle,1,23,6789.744206498817,0.0,13968.557712041953
vehicle,1,24,6757.821147035145,0.0,44638.29327978802
