Hour,pr_e,pr_fre_u,pr_fre_d
0,31.987799466137552,2.6638171251961857,12.0
1,31.987799466137552,2.66175417304156,12.0
2,31.987799466137552,2.660691992151889,12.0
3,31.987799466137552,2.6668512645484324,12.0
4,31.987799466137552,2.6874675691847014,12.0
5,31.987799466137552,2.6874675691847014,12.0
6,31.987799466137552,2.5466437961516224,0.0005486228111083897
7,31.987799466137552,0.0012785900610706126,12.0
8,31.987799466137552,0.0012785900610706126,0.0005787861068105055
9,31.987799466137552,0.0010654587888237882,12.0
10,31.987799466137552,0.0012780341036835654,12.0
11,31.987799466137552,0.0012780341036835654,12.0
12,31.987799466137552,0.0012785900610706126,12.0
13,31.987799466137552,0.002214272733434408,12.0
14,31.987799466137552,0.002769180200234816,12.0
15,31.987799466137552,2.5466437961516224,12.0
16,31.987799466137552,2.66175417304156,12.0
17,31.987799466137552,2.6638171251961857,12.0
18,59.75677719245546,2.7465101517190664,12.0
19,65.96444007678022,2.7465101517190664,12.0
20,32.680306238149825,2.71904947731492,12.0
21,31.065101517190673,2.727942877453496,12.0
22,31.065101517190673,2.7371128645454523,12.0
23,31.065101517190673,2.7465101517190664,12.0
