netload,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
0.0,0.0,0.0,37.15775
0.0,0.0,0.0,36.0255
0.0,0.0,0.0,35.40425000000001
0.0,0.0,0.0,35.51275000000001
0.0,0.0,0.0,36.28800000000001
0.0,0.0,0.0,36.8515
226.7756089514805,0.0,0.0,0.0
181.68268478599236,0.0,0.0,37.56200000000002
336.60632546067393,0.0,0.0,0.0
367.6504312298389,0.0,0.0,35.80849999999999
283.7755246161512,0.0,0.0,35.49350000000002
439.7277137741813,0.0,0.0,35.460249999999995
378.33821080226545,0.0,0.0,35.85925000000001
404.5042189828879,0.0,0.0,36.71675000000001
514.6640666314898,0.0,0.0,38.1535
381.55127065059344,0.0,0.0,39.998000000000005
587.0126335402136,1.8060000000001641,0.0,41.9184212120502
134.59360494258763,203.06776424784272,0.0,43.694
441.978813129005,384.6974500520344,0.0,44.92425
241.6022788192853,1454.8190000000159,0.0,45.764250000000004
0.0,174.6694105770574,0.0,44.22425000000001
99.08811420258878,144.48,0.0,41.72
47.711233643975774,144.35767488502862,0.0,39.487
101.48502663575577,126.42,0.0,36.82175000000001
