DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
[0.0],[6424608.2980974],[0.0],[2361812.547078432],[8786420.845175833]
[0.0],[6154963.9294394525],[1021.6800000000001],[2244048.5657823025],[8400034.175221754]
[0.0],[6528401.363993184],[0.0],[2362122.801184215],[8890524.1651774]
[0.0],[6075410.945797555],[0.0],[2184340.208866122],[8259751.154663677]
[0.0],[6629444.989048928],[0.0],[2199874.1202927968],[8829319.109341726]
[0.0],[6637982.47073186],[0.0],[2342430.416522877],[8980412.887254737]
[0.0],[6653368.700892539],[0.0],[2344327.806007935],[8997696.506900474]
[0.0],[6528162.195982336],[0.0],[2352945.3643412683],[8881107.560323603]
[0.0],[5972184.465265689],[0.0],[2199080.3614789993],[8171264.826744689]
[2004.3833955941252],[613437.0319366197],[0.0],[265657.3419834985],[877089.9905245241]
[0.0],[5379087.970513899],[1417.0774020435772],[1923462.2426172164],[7303967.290533159]
