DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
[0.0],[6424608.2980974],[0.0],[2361812.547078432],[8786420.845175833]
[0.0],[6154963.9294394525],[1021.6800000000001],[2244048.5657823025],[8400034.175221754]
[0.0],[6528401.363993184],[0.0],[2362122.801184215],[8890524.1651774]
[0.0],[6075410.945797555],[0.0],[2184340.208866122],[8259751.154663677]
[0.0],[6629444.989048928],[0.0],[2199874.1202927968],[8829319.109341726]
[0.0],[6637982.47073186],[0.0],[2342430.416522877],[8980412.887254737]
[0.0],[6653368.700892539],[0.0],[2344327.806007935],[8997696.506900474]
[0.0],[6528162.195982336],[0.0],[2352945.3643412683],[8881107.560323603]
[0.0],[5972184.465265689],[0.0],[2199080.3614789993],[8171264.826744689]
[2004.3833955941252],[613437.0319366197],[0.0],[265657.3419834985],[877089.9905245241]
[0.0],[5379087.970513899],[1417.0774020435772],[1923462.2426172164],[7303967.290533159]
[0.0],[6637820.355809279],[0.0],[2347539.9060079358],[8985360.261817215]
[0.0],[6325967.611683246],[97400.16],[2362122.801184215],[8785490.57286746]
[0.0],[6491323.71721272],[0.0],[2341384.9337857133],[8832708.650998432]
[0.0],[5895649.364613519],[1873.0800000000002],[2019521.1819262286],[7917043.626539748]
[0.0],[6461681.719437232],[0.0],[2352210.2585869897],[8813891.978024222]
[0.0],[6413344.483907974],[0.0],[2361193.3470784323],[8774537.830986407]
[0.0],[6403421.218217474],[0.0],[2340457.3706286596],[8743878.588846134]
[0.0],[6327085.7941701915],[0.0],[2353874.818447051],[8680960.612617243]
[0.0],[6479577.209396685],[0.0],[2351901.701184215],[8831478.9105809]
[0.0],[6362345.874769284],[0.0],[2329254.6594932913],[8691600.534262575]
[0.0],[6627661.624259431],[0.0],[2363476.0643412685],[8991137.6886007]
[0.0],[6127356.852895299],[0.0],[2433764.1488576066],[8561121.001752906]
[0.0],[5717602.138899706],[1191.96],[2025453.1435090885],[7744247.242408795]
[0.0],[6628236.790600219],[0.0],[2361812.6184470514],[8990049.40904727]
[0.0],[6505442.316638625],[0.0],[2351591.1299556084],[8857033.446594235]
[0.0],[6454311.785212576],[0.0],[2334122.667103614],[8788434.452316191]
[0.0],[5973832.101381346],[1021.6800000000001],[2178028.8670304907],[8152882.6484118365]
[0.0],[6455627.303161059],[0.0],[2342739.6280314345],[8798366.931192493]
[0.0],[6319070.667473844],[0.0],[2337692.4202671945],[8656763.08774104]
[0.0],[6006816.152395058],[851.4000000000001],[2177734.161592949],[8185401.713988008]
