Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,8514.0,0.0,10.134056225567976
vehicle,1,2,8514.0,0.0,7.5499551607680555
vehicle,1,3,8514.0,0.0,0.0
vehicle,1,4,8514.0,0.0,407.97942032341615
vehicle,1,5,8428.86,0.0,7874.245896065482
vehicle,1,6,8115.103333333333,0.0,9612.474647452042
vehicle,1,7,7967.685000000002,0.0,0.0
vehicle,1,8,7453.2975,0.0,11603.687876324175
vehicle,1,9,8023.656666666669,0.0,0.0
vehicle,1,10,7993.699999999999,0.0,5567.747481447774
vehicle,1,11,7998.43,0.0,5701.798003264129
vehicle,1,12,7951.129999999999,0.0,5799.98690552508
vehicle,1,13,7889.64,0.0,5695.849033074137
vehicle,1,14,7705.170000000001,0.0,5607.149287978333
vehicle,1,15,7757.200000000001,0.0,5621.976541845971
vehicle,1,16,7254.6375,0.0,5896.179023463746
vehicle,1,17,7559.7225,0.0,5983.087069802943
vehicle,1,18,7303.12,0.0,5268.038530257622
vehicle,1,19,8036.27,0.0,6088.811856903877
vehicle,1,20,7743.010000000001,0.0,5772.697674700123
vehicle,1,21,8321.64666666667,0.0,5848.805748190826
vehicle,1,22,8159.249999999999,0.0,5716.729891753711
vehicle,1,23,8439.502499999999,0.0,16945.480798926463
vehicle,1,24,8514.0,0.0,75048.37066308617
