Hour,pr_e,pr_fre_u,pr_fre_d
0,35.68731217212153,2.7260082489679984,8.0
1,35.68731217212153,2.7246550398748832,8.0
2,35.68731217212153,2.7246550398748832,8.0
3,35.68731217212153,2.720177903595196,8.0
4,35.68731217212153,2.7829619220830013,8.0
5,35.68731217212153,3.155424690740658,8.0
6,35.68731217212153,3.0934864324125426,0.0009962192295314939
7,35.68731217212153,2.659482393782324,8.0
8,35.68731217212153,0.002108918850588151,0.002756115259074556
9,35.68731217212153,0.002067150639027064,8.0
10,35.68731217212153,0.00186112322224073,8.0
11,35.68731217212153,0.0017770943921310844,8.0
12,35.68731217212153,0.002067150639027064,8.0
13,35.68731217212153,0.002214272733434408,8.0
14,35.68731217212153,2.659482393782324,8.0
15,46.489480212947996,2.7026810469662763,8.0
16,65.97535230603785,5.308734529916426,8.0
17,65.97535230603785,2.6594677462018343,8.0
18,66.96642270237626,5.308734529916426,8.0
19,66.96642270237626,5.308734529916426,8.0
20,66.96642270237626,5.308734529916426,8.0
21,66.96642270237626,3.140738474911413,8.0
22,66.96642270237626,5.308734529916426,8.0
23,66.96642270237626,5.308734529916426,8.0
