Hour,pr_e,pr_fre_u,pr_fre_d
0,32.8123755152514,2.668058799181161,10.0
1,32.8123755152514,2.6668512645484324,10.0
2,32.8123755152514,2.667376148505184,10.0
3,32.8123755152514,2.6638171251961857,10.0
4,32.8123755152514,2.6638171251961857,10.0
5,32.8123755152514,2.6911499784796886,10.0
6,32.8123755152514,2.9212375515251403,2.660198171681784
7,30.860082489679986,2.7256220505834703,10.0
8,30.453193650087115,2.6853138229585367,2.667638754395772
9,30.453193650087115,2.660691992151889,10.0
10,30.453193650087115,2.6668512645484324,10.0
11,30.453193650087115,2.668058799181161,10.0
12,30.453193650087115,2.667638754395772,10.0
13,30.453193650087115,2.660198171681784,10.0
14,30.453193650087115,2.5466437961516224,10.0
15,30.453193650087115,2.660198171681784,10.0
16,30.453193650087115,2.6665382609125037,10.0
17,32.41661411745101,2.7020633280244097,10.0
18,59.75677719245546,2.8816614117451014,10.0
19,65.94845481324379,2.8816614117451014,10.0
20,31.987799466137552,2.8367549262561482,10.0
21,31.987799466137552,2.726776612014443,10.0
22,31.987799466137552,2.6874675691847014,10.0
23,31.987799466137552,2.6660749703112274,10.0
